Term,RGB
short loc_4012DD,"rgb(171, 50, 69)"
esi [ebx+esi*4],"rgb(170, 70, 50)"
esp 42Ch,"rgb(170, 69, 51)"
ecx [esp+38h+var_14],"rgb(170, 68, 52)"
edi [edx+ebp],"rgb(170, 67, 53)"
ecx [ebp+var_100],"rgb(170, 66, 54)"
call ds:GetEnvironmentStringsW,"rgb(170, 65, 55)"
esi [edx+eax*4],"rgb(170, 64, 56)"
esi [esp+30h+arg_4],"rgb(170, 63, 57)"
[ebp+1] cl,"rgb(170, 62, 58)"
mov [esp+50h],"rgb(170, 61, 59)"
dl [eax+0Ch],"rgb(170, 60, 60)"
[esp+28h+var_4] edi,"rgb(170, 59, 61)"
[eax+5] 0,"rgb(170, 58, 62)"
edi [edx+esi],"rgb(170, 57, 63)"
eax [ebp+var_250],"rgb(170, 56, 64)"
div byte,"rgb(170, 55, 65)"
short loc_401A58,"rgb(170, 54, 66)"
[eax+0B0h] esi,"rgb(170, 53, 67)"
short loc_409335,"rgb(170, 52, 68)"
[ebx+eax*2] 0,"rgb(170, 51, 69)"
[eax+15h] dl,"rgb(170, 50, 70)"
mov [esi+1D0h],"rgb(169, 71, 50)"
ecx [edx+60h],"rgb(169, 70, 51)"
call sub_407FD0,"rgb(169, 69, 52)"
short loc_401F36,"rgb(169, 68, 53)"
short loc_409551,"rgb(169, 67, 54)"
cx [eax+36h],"rgb(169, 66, 55)"
esi [eax+0ACh],"rgb(169, 65, 56)"
short loc_4026D6,"rgb(169, 64, 57)"
edi 58h,"rgb(169, 63, 58)"
ebx [edi+eax],"rgb(169, 62, 59)"
short loc_4012B6,"rgb(169, 61, 60)"
short loc_402EF6,"rgb(169, 60, 61)"
short loc_401DDB,"rgb(169, 59, 62)"
[ecx+26h] al,"rgb(169, 58, 63)"
dl [ecx+74h],"rgb(169, 57, 64)"
eax [edx+ecx+3],"rgb(169, 56, 65)"
short loc_402406,"rgb(169, 55, 66)"
short loc_402037,"rgb(169, 54, 67)"
short loc_40168B,"rgb(169, 53, 68)"
[eax+ecx*4] edi,"rgb(169, 52, 69)"
[ecx+0Eh] dl,"rgb(169, 51, 70)"
short loc_40136A,"rgb(169, 50, 71)"
dl [eax+11h],"rgb(168, 72, 50)"
short loc_401762,"rgb(168, 71, 51)"
short loc_40214C,"rgb(168, 70, 52)"
eax [ebp+ExitCode],"rgb(168, 69, 53)"
short loc_4026E8,"rgb(168, 68, 54)"
short loc_401737,"rgb(168, 67, 55)"
jmp ds:MoveWindow,"rgb(168, 66, 56)"
[ecx+6Ch] dl,"rgb(168, 65, 57)"
short loc_40123D,"rgb(168, 64, 58)"
[esi+90h] 0,"rgb(168, 63, 59)"
[eax+3Ch] ebp,"rgb(168, 62, 60)"
ptr [esi+ecx+1],"rgb(168, 61, 61)"
short loc_402E83,"rgb(168, 60, 62)"
ptr [esi-0Ch],"rgb(168, 59, 63)"
mov [ebx+90h],"rgb(168, 58, 64)"
mov [esi+1ECh],"rgb(168, 57, 65)"
[eax+2Eh] cl,"rgb(168, 56, 66)"
short loc_40204B,"rgb(168, 55, 67)"
short loc_4016C1,"rgb(168, 54, 68)"
call sub_4060F0,"rgb(168, 53, 69)"
[esp+30h+var_1C] ebx,"rgb(168, 52, 70)"
dl 9Bh,"rgb(168, 51, 71)"
edx [esp+18h+var_C],"rgb(168, 50, 72)"
edi [edx-1],"rgb(167, 73, 50)"
ecx [esp+40h+var_1C],"rgb(167, 72, 51)"
[ebp+var_C8] eax,"rgb(167, 71, 52)"
ecx [esp+7Ch+var_50],"rgb(167, 70, 53)"
[edx+70h] 0,"rgb(167, 69, 54)"
[ebp+var_1AC] eax,"rgb(167, 68, 55)"
ptr [esi+32h],"rgb(167, 67, 56)"
esi dx,"rgb(167, 66, 57)"
call sub_4048A0,"rgb(167, 65, 58)"
short loc_40194A,"rgb(167, 64, 59)"
short loc_401F00,"rgb(167, 63, 60)"
short loc_402063,"rgb(167, 62, 61)"
eax [esp+78h+var_44],"rgb(167, 61, 62)"
[esp+14h] ebp,"rgb(167, 60, 63)"
[edi+esi*4] eax,"rgb(167, 59, 64)"
[esp+3Ch+var_10] eax,"rgb(167, 58, 65)"
eax [ecx-7Ch],"rgb(167, 57, 66)"
edi [esp+20h+arg_C],"rgb(167, 56, 67)"
mov [esp+9Ch+var_88],"rgb(167, 55, 68)"
[ecx+0A9h] 0,"rgb(167, 54, 69)"
[esp+30h+var_4] esi,"rgb(167, 53, 70)"
edx [esp+10h+var_4],"rgb(167, 52, 71)"
edi [esi+98h],"rgb(167, 51, 72)"
push 408h,"rgb(167, 50, 73)"
call sub_40396E,"rgb(166, 74, 50)"
call sub_408B10,"rgb(166, 73, 51)"
[esp+8+arg_0] eax,"rgb(166, 72, 52)"
ecx [edx+7],"rgb(166, 71, 53)"
call sub_407960,"rgb(166, 70, 54)"
jmp ds:CharNextA,"rgb(166, 69, 55)"
jmp ds:CreateFileW,"rgb(166, 68, 56)"
add [eax+1Ch],"rgb(166, 67, 57)"
mov [ecx+8Eh],"rgb(166, 66, 58)"
short loc_401725,"rgb(166, 65, 59)"
mov [ebp-218h],"rgb(166, 64, 60)"
edx [esi+150h],"rgb(166, 63, 61)"
[esi+2Ch] ax,"rgb(166, 62, 62)"
[eax+98h] edi,"rgb(166, 61, 63)"
edx [esi+0E0h],"rgb(166, 60, 64)"
[eax+94h] edi,"rgb(166, 59, 65)"
eax 0FFFFFF7Ch,"rgb(166, 58, 66)"
[ecx+2Ch] bl,"rgb(166, 57, 67)"
cl [eax+45h],"rgb(166, 56, 68)"
push 108h,"rgb(166, 55, 69)"
[eax+4] dx,"rgb(166, 54, 70)"
fild [esp+40h+var_20],"rgb(166, 53, 71)"
short loc_401EDD,"rgb(166, 52, 72)"
mov [eax+33h],"rgb(166, 51, 73)"
cx 2Eh,"rgb(166, 50, 74)"
edi ds:lstrcmpA,"rgb(165, 75, 50)"
mov [edi+54h],"rgb(165, 74, 51)"
short loc_4013AC,"rgb(165, 73, 52)"
[edx] di,"rgb(165, 72, 53)"
short loc_401496,"rgb(165, 71, 54)"
short loc_401F12,"rgb(165, 70, 55)"
short loc_4013BE,"rgb(165, 69, 56)"
ptr [esp+40h+var_20+4],"rgb(165, 68, 57)"
short loc_4019F6,"rgb(165, 67, 58)"
[esp+34h+var_4] bl,"rgb(165, 66, 59)"
call sub_406950,"rgb(165, 65, 60)"
ecx [ebp-418h],"rgb(165, 64, 61)"
call DdeConnect,"rgb(165, 63, 62)"
short loc_401632,"rgb(165, 62, 63)"
ax 23h,"rgb(165, 61, 64)"
short loc_40214A,"rgb(165, 60, 65)"
edx [esp+38h+var_20],"rgb(165, 59, 66)"
short loc_402263,"rgb(165, 58, 67)"
mov [edi+5],"rgb(165, 57, 68)"
ebx ds:InterlockedExchange,"rgb(165, 56, 69)"
[ebp+var_90] 0,"rgb(165, 55, 70)"
short loc_4026A8,"rgb(165, 54, 71)"
call sub_404380,"rgb(165, 53, 72)"
ebx 25h,"rgb(165, 52, 73)"
eax [esp+80h+arg_0],"rgb(165, 51, 74)"
short loc_404B1C,"rgb(165, 50, 75)"
[ecx+0F0h] eax,"rgb(164, 76, 50)"
ecx [ebp+var_A8],"rgb(164, 75, 51)"
eax [edi-2],"rgb(164, 74, 52)"
short loc_4020CC,"rgb(164, 73, 53)"
short loc_402516,"rgb(164, 72, 54)"
edx [esi+edi],"rgb(164, 71, 55)"
[esp+30h+var_C] ecx,"rgb(164, 70, 56)"
ebp [esp+0Ch+arg_14],"rgb(164, 69, 57)"
esi 26h,"rgb(164, 68, 58)"
edi [eax+edx*4],"rgb(164, 67, 59)"
esi ds:InitializeCriticalSection,"rgb(164, 66, 60)"
short loc_40168F,"rgb(164, 65, 61)"
[eax+28h] bl,"rgb(164, 64, 62)"
[esp+48h+var_20] esi,"rgb(164, 63, 63)"
ebx 4Ch,"rgb(164, 62, 64)"
call sub_405CF0,"rgb(164, 61, 65)"
[edi+34h] ebp,"rgb(164, 60, 66)"
short loc_4024F6,"rgb(164, 59, 67)"
call ds:?_Eos@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AAEXI@Z,"rgb(164, 58, 68)"
[eax+68h] ebx,"rgb(164, 57, 69)"
short loc_401D9A,"rgb(164, 56, 70)"
[eax+0ECh] ecx,"rgb(164, 55, 71)"
imul ax,"rgb(164, 54, 72)"
short loc_401EFD,"rgb(164, 53, 73)"
short loc_401886,"rgb(164, 52, 74)"
lock or,"rgb(164, 51, 75)"
[ecx+ebp] al,"rgb(164, 50, 76)"
short loc_402146,"rgb(163, 77, 50)"
ecx [ebp+70h+var_40],"rgb(163, 76, 51)"
fstp st(5),"rgb(163, 75, 52)"
esi [ecx+94h],"rgb(163, 74, 53)"
eax 0FFFFFFh,"rgb(163, 73, 54)"
short loc_401B96,"rgb(163, 72, 55)"
eax 10Eh,"rgb(163, 71, 56)"
eax [ebp+var_324],"rgb(163, 70, 57)"
short loc_40222B,"rgb(163, 69, 58)"
ecx [ebp-0B8h],"rgb(163, 68, 59)"
eax 0FFFFFF00h,"rgb(163, 67, 60)"
short loc_401F4B,"rgb(163, 66, 61)"
insb,"rgb(163, 65, 62)"
[esp+38h+var_24] 0,"rgb(163, 64, 63)"
short loc_4021E3,"rgb(163, 63, 64)"
esi ds:0[eax*8],"rgb(163, 62, 65)"
edi ds:ShowWindow,"rgb(163, 61, 66)"
mov [esi+168h],"rgb(163, 60, 67)"
mov [ebp+var_164],"rgb(163, 59, 68)"
[ecx+5] bl,"rgb(163, 58, 69)"
short loc_401B66,"rgb(163, 57, 70)"
[eax+38h] 4,"rgb(163, 56, 71)"
call sub_405CC0,"rgb(163, 55, 72)"
short loc_401B82,"rgb(163, 54, 73)"
short loc_401B90,"rgb(163, 53, 74)"
ebp [ebx+14h],"rgb(163, 52, 75)"
mov [esi-8],"rgb(163, 51, 76)"
ebp [ecx+54h],"rgb(163, 50, 77)"
[edx+38h] eax,"rgb(162, 78, 50)"
call sub_404B10,"rgb(162, 77, 51)"
eax [esp+7Ch+arg_0],"rgb(162, 76, 52)"
cmp [ebp+Msg],"rgb(162, 75, 53)"
eax [ebx+esi*4],"rgb(162, 74, 54)"
ecx [ebp+var_12C],"rgb(162, 73, 55)"
short loc_40295E,"rgb(162, 72, 56)"
dw 0FFFFh,"rgb(162, 71, 57)"
edx [esp+14h+var_8],"rgb(162, 70, 58)"
ecx [edx+6Ch],"rgb(162, 69, 59)"
ecx [ebp-0FCh],"rgb(162, 68, 60)"
call sub_40377D,"rgb(162, 67, 61)"
ebx [edi+2Ch],"rgb(162, 66, 62)"
eax [esi+1A4h],"rgb(162, 65, 63)"
edi [ebp+var_4C],"rgb(162, 64, 64)"
ebx [ebp-10h],"rgb(162, 63, 65)"
ebx 27h,"rgb(162, 62, 66)"
short loc_401DE5,"rgb(162, 61, 67)"
ebp [esp+20h+var_C],"rgb(162, 60, 68)"
eax [edx+ebp],"rgb(162, 59, 69)"
edx [edx+38h],"rgb(162, 58, 70)"
eax [esi+1DCh],"rgb(162, 57, 71)"
ptr [ebp-214h],"rgb(162, 56, 72)"
ecx [ebx+0D8h],"rgb(162, 55, 73)"
ecx [ebx+ebx],"rgb(162, 54, 74)"
ecx [ebp+var_98],"rgb(162, 53, 75)"
[esi+0C8h] eax,"rgb(162, 52, 76)"
esi [esp+18h+arg_4],"rgb(162, 51, 77)"
ecx [ebp+1],"rgb(162, 50, 78)"
edx [esp+20h+arg_8],"rgb(161, 79, 50)"
ptr [esp+84h+var_4],"rgb(161, 78, 51)"
ecx 0FFFFFF84h,"rgb(161, 77, 52)"
mov [ebp+var_280],"rgb(161, 76, 53)"
ecx [esp+40h+arg_4],"rgb(161, 75, 54)"
edi [ebp+String],"rgb(161, 74, 55)"
[ecx+0E4h] eax,"rgb(161, 73, 56)"
cl [eax+16h],"rgb(161, 72, 57)"
short loc_40202B,"rgb(161, 71, 58)"
short loc_4026C6,"rgb(161, 70, 59)"
short loc_401C0B,"rgb(161, 69, 60)"
short loc_40196D,"rgb(161, 68, 61)"
[edx+50h] eax,"rgb(161, 67, 62)"
short loc_401CEB,"rgb(161, 66, 63)"
short loc_402233,"rgb(161, 65, 64)"
eax [esp+lpFileName],"rgb(161, 64, 65)"
short loc_402744,"rgb(161, 63, 66)"
short loc_402848,"rgb(161, 62, 67)"
short loc_40119A,"rgb(161, 61, 68)"
call sub_404B40,"rgb(161, 60, 69)"
call sub_40D600,"rgb(161, 59, 70)"
bl [eax+4],"rgb(161, 58, 71)"
call sub_4043B0,"rgb(161, 57, 72)"
edi [ebx+4Ch],"rgb(161, 56, 73)"
short loc_402016,"rgb(161, 55, 74)"
cmp [ebp+hInstance],"rgb(161, 54, 75)"
short loc_402333,"rgb(161, 53, 76)"
dw 48h,"rgb(161, 52, 77)"
short loc_4018B4,"rgb(161, 51, 78)"
mov [edx+94h],"rgb(161, 50, 79)"
short loc_401B46,"rgb(160, 79, 51)"
mov [eax+10Ch],"rgb(160, 78, 52)"
ecx [ebp+var_1E4],"rgb(160, 77, 53)"
[ebp+var_6C] 0,"rgb(160, 76, 54)"
short loc_401C76,"rgb(160, 75, 55)"
ptr [eax+4Dh],"rgb(160, 74, 56)"
short loc_40174B,"rgb(160, 73, 57)"
edi [edi+esi*4],"rgb(160, 72, 58)"
short loc_401D8B,"rgb(160, 71, 59)"
bl 2Eh,"rgb(160, 70, 60)"
[esi+74h] 4,"rgb(160, 69, 61)"
short loc_401E43,"rgb(160, 68, 62)"
short loc_4027AD,"rgb(160, 67, 63)"
edi [eax+98h],"rgb(160, 66, 64)"
esi [ebx-0Ch],"rgb(160, 65, 65)"
ax 78h,"rgb(160, 64, 66)"
[esi+74h] 10h,"rgb(160, 63, 67)"
eax [ebp-20Ch],"rgb(160, 62, 68)"
edi [eax+edi*4],"rgb(160, 61, 69)"
cmp [esp+38h+arg_4],"rgb(160, 60, 70)"
short loc_4023A1,"rgb(160, 59, 71)"
mov [edx+0C0h],"rgb(160, 58, 72)"
[esp+80h+var_4] eax,"rgb(160, 57, 73)"
ecx [ebp+lpString2],"rgb(160, 56, 74)"
short loc_4021F6,"rgb(160, 55, 75)"
short loc_401566,"rgb(160, 54, 76)"
eax [ebp+120h],"rgb(160, 53, 77)"
short loc_401AA6,"rgb(160, 52, 78)"
call sub_4055A0,"rgb(160, 51, 79)"
call sub_403590,"rgb(159, 79, 52)"
[ebp+10h] 1,"rgb(159, 78, 53)"
call ?SetFocus@CWnd@@QAEPAV1@XZ,"rgb(159, 77, 54)"
mov [ebp+var_5E8],"rgb(159, 76, 55)"
short loc_401E60,"rgb(159, 75, 56)"
short loc_402596,"rgb(159, 74, 57)"
call sub_40EEF1,"rgb(159, 73, 58)"
short loc_4021DB,"rgb(159, 72, 59)"
short loc_404CEC,"rgb(159, 71, 60)"
esi [ecx+ebp],"rgb(159, 70, 61)"
esp 15Ch,"rgb(159, 69, 62)"
short loc_401DBC,"rgb(159, 68, 63)"
ebp [ecx+48h],"rgb(159, 67, 64)"
short loc_4028E6,"rgb(159, 66, 65)"
short loc_401DAC,"rgb(159, 65, 66)"
edx [esi+0A4h],"rgb(159, 64, 67)"
short loc_408FE5,"rgb(159, 63, 68)"
mov [esp+1Ch+var_A],"rgb(159, 62, 69)"
short loc_401F9A,"rgb(159, 61, 70)"
ax 5,"rgb(159, 60, 71)"
[esp+44h+var_1C] edi,"rgb(159, 59, 72)"
[esp+22Ch+var_214] eax,"rgb(159, 58, 73)"
eax [esi+0ECh],"rgb(159, 57, 74)"
add [edi+8],"rgb(159, 56, 75)"
[ebp+lParam] 4,"rgb(159, 55, 76)"
[ebp+var_148] edx,"rgb(159, 54, 77)"
call sub_4051B0,"rgb(159, 53, 78)"
call ds:FileTimeToSystemTime,"rgb(159, 52, 79)"
jmp ds:InterlockedCompareExchange,"rgb(158, 79, 53)"
mov [esp+21Ch+var_4],"rgb(158, 78, 54)"
eax [esp+24h+arg_1C],"rgb(158, 77, 55)"
short loc_401C0D,"rgb(158, 76, 56)"
short loc_4020D6,"rgb(158, 75, 57)"
eax 0FFFFFFBFh,"rgb(158, 74, 58)"
mov [edi+74h],"rgb(158, 73, 59)"
short loc_4077D6,"rgb(158, 72, 60)"
short loc_401617,"rgb(158, 71, 61)"
ebp [esp+4+arg_4],"rgb(158, 70, 62)"
[edi+esi] 0,"rgb(158, 69, 63)"
eax [ebp+70h+arg_0],"rgb(158, 68, 64)"
[esp+4Ch+var_4] 1,"rgb(158, 67, 65)"
short loc_401967,"rgb(158, 66, 66)"
dd 200004h,"rgb(158, 65, 67)"
edx [esp+24h+var_4],"rgb(158, 64, 68)"
div [ebp+var_28],"rgb(158, 63, 69)"
short loc_40922F,"rgb(158, 62, 70)"
mov [esp+7Ch+var_3C],"rgb(158, 61, 71)"
[esp+30h+var_4] ebp,"rgb(158, 60, 72)"
ecx [ebp+var_B4],"rgb(158, 59, 73)"
st st(6),"rgb(158, 58, 74)"
edi ds:lstrcpyA,"rgb(158, 57, 75)"
[esi+30h] al,"rgb(158, 56, 76)"
short loc_401820,"rgb(158, 55, 77)"
eax [ebx+0BCh],"rgb(158, 54, 78)"
short loc_40170B,"rgb(158, 53, 79)"
[esp+28h+var_4] 2,"rgb(157, 79, 54)"
call sub_40B0C0,"rgb(157, 78, 55)"
short loc_401D81,"rgb(157, 77, 56)"
call sub_405080,"rgb(157, 76, 57)"
short loc_4016AB,"rgb(157, 75, 58)"
short loc_401BDD,"rgb(157, 74, 59)"
edi [ecx+88h],"rgb(157, 73, 60)"
ptr [ebx+4Eh],"rgb(157, 72, 61)"
short loc_401A2D,"rgb(157, 71, 62)"
short loc_401CAB,"rgb(157, 70, 63)"
[esi+0D0h] eax,"rgb(157, 69, 64)"
ptr [ecx+95h],"rgb(157, 68, 65)"
edx [ecx+100h],"rgb(157, 67, 66)"
call sub_404E40,"rgb(157, 66, 67)"
call ds:SetCurrentDirectoryA,"rgb(157, 65, 68)"
edi [esi+17Ch],"rgb(157, 64, 69)"
offset Type,"rgb(157, 63, 70)"
ptr [eax-12h],"rgb(157, 62, 71)"
cmp [ebp+var_74],"rgb(157, 61, 72)"
short loc_402584,"rgb(157, 60, 73)"
esi 25h,"rgb(157, 59, 74)"
push 189h,"rgb(157, 58, 75)"
[esp+30h+var_20] ecx,"rgb(157, 57, 76)"
call sub_405EF0,"rgb(157, 56, 77)"
mov [esp+48h+var_18],"rgb(157, 55, 78)"
eax [ebp+var_12C],"rgb(157, 54, 79)"
mov [ebp+var_51C],"rgb(156, 79, 55)"
short loc_40248B,"rgb(156, 78, 56)"
ebp [eax+64h],"rgb(156, 77, 57)"
edx [eax+0F0h],"rgb(156, 76, 58)"
[eax+ecx*4] ebx,"rgb(156, 75, 59)"
short loc_41A188,"rgb(156, 74, 60)"
esi [ecx+90h],"rgb(156, 73, 61)"
short loc_402687,"rgb(156, 72, 62)"
edi [esp+28h+arg_20],"rgb(156, 71, 63)"
cl 59h,"rgb(156, 70, 64)"
[esp+8+var_4] ecx,"rgb(156, 69, 65)"
short loc_402326,"rgb(156, 68, 66)"
short loc_401ED3,"rgb(156, 67, 67)"
short loc_4019BD,"rgb(156, 66, 68)"
[edx+esi*4] eax,"rgb(156, 65, 69)"
mov [ebx+edx*4],"rgb(156, 64, 70)"
mov [esi+ecx*4],"rgb(156, 63, 71)"
[edi] 3,"rgb(156, 62, 72)"
short loc_402187,"rgb(156, 61, 73)"
cl 0F8h,"rgb(156, 60, 74)"
edx [ecx+0F0h],"rgb(156, 59, 75)"
mov [esp+60h+var_44],"rgb(156, 58, 76)"
ecx [ebp+Data],"rgb(156, 57, 77)"
mov [esp+68h+var_54],"rgb(156, 56, 78)"
edi 1Bh,"rgb(156, 55, 79)"
call sub_4030E2,"rgb(155, 79, 56)"
ebp [esp+10h+arg_14],"rgb(155, 78, 57)"
ptr [ebp+90h],"rgb(155, 77, 58)"
mov [esp+arg_4],"rgb(155, 76, 59)"
eax ds:0[edi*4],"rgb(155, 75, 60)"
[edx+4Ch] eax,"rgb(155, 74, 61)"
short loc_4017AA,"rgb(155, 73, 62)"
xmm0 xmm6,"rgb(155, 72, 63)"
call sub_4027DE,"rgb(155, 71, 64)"
eax [ebp-0DCh],"rgb(155, 70, 65)"
short loc_40280B,"rgb(155, 69, 66)"
mov [ebx+16h],"rgb(155, 68, 67)"
short loc_401D22,"rgb(155, 67, 68)"
short loc_401E4A,"rgb(155, 66, 69)"
short loc_402523,"rgb(155, 65, 70)"
ebx [esp+28h+arg_10],"rgb(155, 64, 71)"
short loc_4023F3,"rgb(155, 63, 72)"
bl [ecx+15h],"rgb(155, 62, 73)"
ebp [ecx+68h],"rgb(155, 61, 74)"
call sub_403940,"rgb(155, 60, 75)"
[eax+31h] cl,"rgb(155, 59, 76)"
[ebp+var_16] dx,"rgb(155, 58, 77)"
esi 0B9h,"rgb(155, 57, 78)"
push [ebp+var_54],"rgb(155, 56, 79)"
short loc_401F10,"rgb(154, 79, 57)"
edi [esi+8Ch],"rgb(154, 78, 58)"
al [ebp+var_19],"rgb(154, 77, 59)"
short loc_4016FA,"rgb(154, 76, 60)"
mov [esi+1C8h],"rgb(154, 75, 61)"
esp 148h,"rgb(154, 74, 62)"
mm5 mm4,"rgb(154, 73, 63)"
esp 150h,"rgb(154, 72, 64)"
mov [ebp+var_32C],"rgb(154, 71, 65)"
call sub_4036B4,"rgb(154, 70, 66)"
mov [ebp+var_59C],"rgb(154, 69, 67)"
ecx [esp+23Ch],"rgb(154, 68, 68)"
[edi+58h] eax,"rgb(154, 67, 69)"
short loc_4019F3,"rgb(154, 66, 70)"
[ecx+80h] dx,"rgb(154, 65, 71)"
call ds:GetCursorPos,"rgb(154, 64, 72)"
call sub_407900,"rgb(154, 63, 73)"
mov [ebx+0D8h],"rgb(154, 62, 74)"
jmp loc_401E30,"rgb(154, 61, 75)"
call sub_404544,"rgb(154, 60, 76)"
[ebp+lpString2] ebx,"rgb(154, 59, 77)"
[ebp+var_19C] eax,"rgb(154, 58, 78)"
al dx,"rgb(154, 57, 79)"
eax [ebp+puLen],"rgb(153, 79, 58)"
call sub_403680,"rgb(153, 78, 59)"
call sub_4030B0,"rgb(153, 77, 60)"
esi 0D0h,"rgb(153, 76, 61)"
[esi+0E8h] edi,"rgb(153, 75, 62)"
[ecx+3] bl,"rgb(153, 74, 63)"
short loc_402FA3,"rgb(153, 73, 64)"
ecx [ebp+19Ch+var_4],"rgb(153, 72, 65)"
call sub_403D50,"rgb(153, 71, 66)"
short loc_401D06,"rgb(153, 70, 67)"
short loc_402F0B,"rgb(153, 69, 68)"
short loc_40111D,"rgb(153, 68, 69)"
short loc_4025D3,"rgb(153, 67, 70)"
short loc_40A001,"rgb(153, 66, 71)"
ebp [ecx+edx],"rgb(153, 65, 72)"
call sub_404E30,"rgb(153, 64, 73)"
call sub_403630,"rgb(153, 63, 74)"
short loc_4024B8,"rgb(153, 62, 75)"
mov [esp+88h+var_68],"rgb(153, 61, 76)"
short loc_4012A6,"rgb(153, 60, 77)"
ecx [eax+104h],"rgb(153, 59, 78)"
dw 3Ah,"rgb(153, 58, 79)"
short loc_401A96,"rgb(152, 79, 59)"
short loc_401E75,"rgb(152, 78, 60)"
short loc_403985,"rgb(152, 77, 61)"
esi [eax+edi],"rgb(152, 76, 62)"
ptr [esp+28h+var_10+4],"rgb(152, 75, 63)"
[ebp+var_10C] ebx,"rgb(152, 74, 64)"
and [ebp+lpString],"rgb(152, 73, 65)"
short loc_401D9E,"rgb(152, 72, 66)"
mov [ebp+lpName],"rgb(152, 71, 67)"
[eax+10h] 2,"rgb(152, 70, 68)"
short loc_401F76,"rgb(152, 69, 69)"
short loc_401E48,"rgb(152, 68, 70)"
edx [ecx+0E8h],"rgb(152, 67, 71)"
short loc_4019D6,"rgb(152, 66, 72)"
[edx+30h] 0,"rgb(152, 65, 73)"
short loc_402E66,"rgb(152, 64, 74)"
short loc_403EC6,"rgb(152, 63, 75)"
eax [ebp+var_430],"rgb(152, 62, 76)"
edx [ebp+String1],"rgb(152, 61, 77)"
al 0F6h,"rgb(152, 60, 78)"
[ebx+0Ah] ax,"rgb(152, 59, 79)"
cl [eax+35h],"rgb(151, 79, 60)"
edx [esp+44h+arg_C],"rgb(151, 78, 61)"
eax [ebx+0D8h],"rgb(151, 77, 62)"
ecx 0FFFFFFECh,"rgb(151, 76, 63)"
[esp+30h+var_18] ecx,"rgb(151, 75, 64)"
mov [ebp+19Ch+var_4],"rgb(151, 74, 65)"
call ds:RegEnumValueA,"rgb(151, 73, 66)"
short loc_40248A,"rgb(151, 72, 67)"
offset aU,"rgb(151, 71, 68)"
edi [edx+10h],"rgb(151, 70, 69)"
eax [edi+8Ch],"rgb(151, 69, 70)"
eax 0FFFFFFBAh,"rgb(151, 68, 71)"
[esi] 10h,"rgb(151, 67, 72)"
call sub_404690,"rgb(151, 66, 73)"
call sub_406EF0,"rgb(151, 65, 74)"
call ds:WaitForMultipleObjects,"rgb(151, 64, 75)"
eax [esi+esi*8],"rgb(151, 63, 76)"
call ds:CreateCompatibleBitmap,"rgb(151, 62, 77)"
eax [esp+80h+var_60],"rgb(151, 61, 78)"
[ebp+var_14C] edx,"rgb(151, 60, 79)"
edi [edi+ebx*2],"rgb(150, 79, 61)"
[eax+8] bx,"rgb(150, 78, 62)"
short loc_401CBD,"rgb(150, 77, 63)"
short loc_401CE6,"rgb(150, 76, 64)"
[edx+eax*4] ebx,"rgb(150, 75, 65)"
[ecx+eax*4] esi,"rgb(150, 74, 66)"
mov [ebp+194h+var_190],"rgb(150, 73, 67)"
bl [ebp-1],"rgb(150, 72, 68)"
mov [edi+4Ch],"rgb(150, 71, 69)"
call sub_4048B0,"rgb(150, 70, 70)"
[ebp+var_A4] eax,"rgb(150, 69, 71)"
mov [ebp-0A0h],"rgb(150, 68, 72)"
mov [ebp-88h],"rgb(150, 67, 73)"
edi 0FFFFFFFDh,"rgb(150, 66, 74)"
call sub_4067C0,"rgb(150, 65, 75)"
mov [ebp-84h],"rgb(150, 64, 76)"
short loc_41A335,"rgb(150, 63, 77)"
call ?AfxMessageBox@@YGHPB_WII@Z,"rgb(150, 62, 78)"
edi [ebp+var_424],"rgb(150, 61, 79)"
short loc_402C68,"rgb(179, 60, 50)"
[esi+94h] 0,"rgb(179, 59, 51)"
short loc_401F2C,"rgb(179, 58, 52)"
short loc_401FF6,"rgb(179, 57, 53)"
[eax+esi] bl,"rgb(179, 56, 54)"
short loc_402617,"rgb(179, 55, 55)"
short loc_402648,"rgb(179, 54, 56)"
short loc_401CDB,"rgb(179, 53, 57)"
short loc_402528,"rgb(179, 52, 58)"
[edi+1Ch] 10h,"rgb(179, 51, 59)"
ptr [ecx+51h],"rgb(179, 50, 60)"
short loc_401F30,"rgb(178, 61, 50)"
ptr [ebx+61h],"rgb(178, 60, 51)"
ptr [ebx-30h],"rgb(178, 59, 52)"
short loc_404BF4,"rgb(178, 58, 53)"
ecx [esp+4Ch+var_10],"rgb(178, 57, 54)"
[ebp+10h] offset,"rgb(178, 56, 55)"
mov [ebp+var_318],"rgb(178, 55, 56)"
ax [ecx+50h],"rgb(178, 54, 57)"
mov [ebp+var_49C],"rgb(178, 53, 58)"
ptr [edx+0A4h],"rgb(178, 52, 59)"
short loc_4022B6,"rgb(178, 51, 60)"
short loc_4024C0,"rgb(178, 50, 61)"
[ebp+var_4E] dx,"rgb(177, 62, 50)"
[ebp+arg_14] 4,"rgb(177, 61, 51)"
[ebp+Src] 0,"rgb(177, 60, 52)"
eax [ecx+eax-1],"rgb(177, 59, 53)"
eax 0FFFFFFD4h,"rgb(177, 58, 54)"
mov [ebp-230h],"rgb(177, 57, 55)"
short loc_401DDA,"rgb(177, 56, 56)"
