Term,RGB
short loc_403E2E,"rgb(151, 93, 15)"
short loc_408F91,"rgb(151, 92, 16)"
[esp+2Ch+var_18] 1,"rgb(151, 91, 17)"
short loc_404007,"rgb(151, 90, 18)"
short loc_404008,"rgb(151, 89, 19)"
short loc_407307,"rgb(151, 88, 20)"
short loc_408124,"rgb(151, 87, 21)"
short loc_404292,"rgb(151, 86, 22)"
eax [edx-5Ch],"rgb(151, 85, 23)"
short loc_40B13D,"rgb(151, 84, 24)"
call sub_40EC20,"rgb(151, 83, 25)"
short loc_4081B6,"rgb(151, 82, 26)"
short loc_4081BA,"rgb(151, 81, 27)"
short loc_402BFE,"rgb(151, 80, 28)"
short loc_402C02,"rgb(151, 79, 29)"
short loc_405E80,"rgb(151, 78, 30)"
ecx [esp+58h+var_24],"rgb(151, 77, 31)"
short loc_405E57,"rgb(151, 76, 32)"
short loc_402C3C,"rgb(151, 75, 33)"
short loc_40523E,"rgb(151, 74, 34)"
short loc_4037E0,"rgb(151, 73, 35)"
short loc_4037E2,"rgb(151, 72, 36)"
call sub_402559,"rgb(151, 71, 37)"
al [esp+4],"rgb(151, 70, 38)"
[esp+5Ch+var_48] ecx,"rgb(151, 69, 39)"
short loc_407BBA,"rgb(151, 68, 40)"
short loc_402D1C,"rgb(151, 67, 41)"
short loc_401E1D,"rgb(151, 66, 42)"
ptr [ebp+7],"rgb(151, 65, 43)"
[ebp+1Ch] ecx,"rgb(151, 64, 44)"
[ebp-18h] 0FFFFFFFFh,"rgb(151, 63, 45)"
short loc_40527E,"rgb(151, 62, 46)"
short loc_402BC5,"rgb(151, 61, 47)"
short loc_405299,"rgb(151, 60, 48)"
short loc_401838,"rgb(151, 59, 49)"
short loc_4040A3,"rgb(150, 99, 10)"
short loc_404540,"rgb(150, 98, 11)"
call sub_40181C,"rgb(150, 97, 12)"
[esp+54h+var_18] ecx,"rgb(150, 96, 13)"
short loc_408D35,"rgb(150, 95, 14)"
[ebp+18h] edx,"rgb(150, 94, 15)"
short loc_4051FC,"rgb(150, 93, 16)"
short loc_402C9E,"rgb(150, 92, 17)"
short loc_407BA1,"rgb(150, 91, 18)"
short loc_402CF4,"rgb(150, 90, 19)"
[ebp+lpClassName] eax,"rgb(150, 89, 20)"
short loc_4051D0,"rgb(150, 88, 21)"
short loc_401AEC,"rgb(150, 87, 22)"
short loc_40179A,"rgb(150, 86, 23)"
short loc_40178B,"rgb(150, 85, 24)"
short loc_4040F1,"rgb(150, 84, 25)"
[ebp+var_11] al,"rgb(150, 83, 26)"
eax 50000000h,"rgb(150, 82, 27)"
esi [eax+90h],"rgb(150, 81, 28)"
short loc_401961,"rgb(150, 80, 29)"
short loc_403576,"rgb(150, 79, 30)"
short loc_4067DD,"rgb(150, 78, 31)"
short loc_406669,"rgb(150, 77, 32)"
eax [ecx+1E0h],"rgb(150, 76, 33)"
short loc_402C8F,"rgb(150, 75, 34)"
short loc_401F4D,"rgb(150, 74, 35)"
short loc_40B0F2,"rgb(150, 73, 36)"
short loc_4058F0,"rgb(150, 72, 37)"
short loc_405259,"rgb(150, 71, 38)"
short loc_402C4A,"rgb(150, 70, 39)"
short loc_402BE6,"rgb(150, 69, 40)"
short loc_402B3F,"rgb(150, 68, 41)"
short loc_403856,"rgb(150, 67, 42)"
short loc_40171F,"rgb(150, 66, 43)"
call sub_40119F,"rgb(150, 65, 44)"
call sub_401204,"rgb(150, 64, 45)"
short loc_40416E,"rgb(150, 63, 46)"
short loc_404167,"rgb(150, 62, 47)"
[ebp-0C8h] 0,"rgb(150, 61, 48)"
short loc_402C56,"rgb(150, 60, 49)"
short loc_405918,"rgb(174, 62, 22)"
short loc_403430,"rgb(174, 61, 23)"
short loc_4084D7,"rgb(174, 60, 24)"
[esp+24h+arg_0] ecx,"rgb(174, 59, 25)"
short loc_408CDE,"rgb(174, 58, 26)"
short loc_405E3A,"rgb(174, 57, 27)"
short loc_4010DD,"rgb(174, 56, 28)"
short loc_405E2C,"rgb(174, 55, 29)"
short loc_405E0E,"rgb(174, 54, 30)"
eax 30A2h,"rgb(174, 53, 31)"
short loc_402B6E,"rgb(174, 52, 32)"
short loc_402B81,"rgb(174, 51, 33)"
short loc_4052B4,"rgb(173, 85, 0)"
eax 30FFh,"rgb(173, 84, 1)"
short loc_402B47,"rgb(173, 83, 2)"
short loc_406386,"rgb(173, 82, 3)"
short loc_4071F7,"rgb(173, 81, 4)"
short loc_40526F,"rgb(173, 80, 5)"
short loc_407B14,"rgb(173, 79, 6)"
short loc_40204B,"rgb(173, 78, 7)"
short loc_402CCC,"rgb(173, 77, 8)"
short loc_408EA3,"rgb(173, 76, 9)"
short loc_405DFB,"rgb(173, 75, 10)"
short loc_405E0D,"rgb(173, 74, 11)"
short loc_4016C3,"rgb(173, 73, 12)"
esi [ecx-14h],"rgb(173, 72, 13)"
edx 3FEh,"rgb(173, 71, 14)"
[esp+44h+var_8] 0,"rgb(173, 70, 15)"
short loc_406028,"rgb(173, 69, 16)"
short loc_40884A,"rgb(173, 68, 17)"
short loc_406772,"rgb(173, 67, 18)"
short loc_401FF4,"rgb(173, 66, 19)"
short loc_407AFF,"rgb(173, 65, 20)"
short loc_405289,"rgb(173, 64, 21)"
short loc_407A59,"rgb(173, 63, 22)"
short loc_405334,"rgb(173, 62, 23)"
short loc_402A34,"rgb(173, 61, 24)"
call sub_405A8E,"rgb(173, 60, 25)"
short loc_401139,"rgb(173, 59, 26)"
short loc_40114C,"rgb(173, 58, 27)"
short loc_404CFD,"rgb(173, 57, 28)"
short loc_409CF1,"rgb(173, 56, 29)"
short loc_40350F,"rgb(173, 55, 30)"
short loc_4098FE,"rgb(173, 54, 31)"
short loc_40380C,"rgb(173, 53, 32)"
short loc_408402,"rgb(173, 52, 33)"
short loc_404CE1,"rgb(173, 51, 34)"
short loc_4083D9,"rgb(172, 86, 0)"
short loc_4083B4,"rgb(172, 85, 1)"
short loc_40CCA6,"rgb(172, 84, 2)"
eax [ebp+var_26],"rgb(172, 83, 3)"
ptr [eax+120h],"rgb(172, 82, 4)"
ptr [eax+128h],"rgb(172, 81, 5)"
short loc_405342,"rgb(172, 80, 6)"
short loc_402A1D,"rgb(172, 79, 7)"
short loc_405361,"rgb(172, 78, 8)"
short loc_407A07,"rgb(172, 77, 9)"
short loc_40536C,"rgb(172, 76, 10)"
short loc_4023D5,"rgb(172, 75, 11)"
short loc_4034FB,"rgb(172, 74, 12)"
short loc_402AB0,"rgb(172, 73, 13)"
short loc_402A96,"rgb(172, 72, 14)"
short loc_4020BB,"rgb(172, 71, 15)"
short loc_4020A6,"rgb(172, 70, 16)"
short loc_40208B,"rgb(172, 69, 17)"
short loc_402081,"rgb(172, 68, 18)"
short loc_405865,"rgb(172, 67, 19)"
esi [edi+7Ch],"rgb(172, 66, 20)"
short loc_407138,"rgb(172, 65, 21)"
eax [ebp+var_19],"rgb(172, 64, 22)"
short loc_402D27,"rgb(172, 63, 23)"
bx si,"rgb(172, 62, 24)"
short loc_4029DA,"rgb(172, 61, 25)"
short loc_404AEF,"rgb(172, 60, 26)"
short loc_4043EB,"rgb(172, 59, 27)"
ecx 193h,"rgb(172, 58, 28)"
short loc_4044D8,"rgb(172, 57, 29)"
short loc_4066BD,"rgb(172, 56, 30)"
short loc_404725,"rgb(172, 55, 31)"
short loc_4020EB,"rgb(172, 54, 32)"
short loc_4035CC,"rgb(172, 53, 33)"
[ebp+var_19] 0,"rgb(172, 52, 34)"
edx [eax+0B8h],"rgb(172, 51, 35)"
eax [esp+88h+var_3C],"rgb(171, 87, 0)"
mov dword_411B0C,"rgb(171, 86, 1)"
call sub_408046,"rgb(171, 85, 2)"
edx [eax+84h],"rgb(171, 84, 3)"
short loc_404E82,"rgb(171, 83, 4)"
esi 0FFFFFF98h,"rgb(171, 82, 5)"
short loc_406372,"rgb(171, 81, 6)"
short loc_408E8F,"rgb(171, 80, 7)"
short loc_404D40,"rgb(171, 79, 8)"
edx [ecx-1Ah],"rgb(171, 78, 9)"
edx [ecx-1Dh],"rgb(171, 77, 10)"
[ebp+var_D] dl,"rgb(171, 76, 11)"
call sub_402954,"rgb(171, 75, 12)"
short loc_405827,"rgb(171, 74, 13)"
short loc_40580F,"rgb(171, 73, 14)"
short loc_407A7C,"rgb(171, 72, 15)"
short loc_405305,"rgb(171, 71, 16)"
short loc_402AEE,"rgb(171, 70, 17)"
edx [ebp+lpCriticalSection],"rgb(171, 69, 18)"
call sub_407E98,"rgb(171, 68, 19)"
short loc_406770,"rgb(171, 67, 20)"
short loc_40CAFF,"rgb(171, 66, 21)"
short loc_404C1D,"rgb(171, 65, 22)"
short loc_407042,"rgb(171, 64, 23)"
[esp+6Ch+var_68] esi,"rgb(171, 63, 24)"
short loc_40989B,"rgb(171, 62, 25)"
[esp+28h] edx,"rgb(171, 61, 26)"
short loc_4021A1,"rgb(171, 60, 27)"
short loc_406448,"rgb(171, 59, 28)"
short loc_407160,"rgb(171, 58, 29)"
short loc_406451,"rgb(171, 57, 30)"
short loc_40710A,"rgb(171, 56, 31)"
eax [esp+88h+var_5C],"rgb(171, 55, 32)"
[ebp+var_1C] 9,"rgb(171, 54, 33)"
call sub_40727F,"rgb(171, 53, 34)"
short loc_403F44,"rgb(171, 52, 35)"
short loc_406BFF,"rgb(171, 51, 36)"
short loc_403BCF,"rgb(170, 88, 0)"
short loc_403BF0,"rgb(170, 87, 1)"
short loc_404999,"rgb(170, 86, 2)"
call sub_403C1F,"rgb(170, 85, 3)"
short loc_40387A,"rgb(170, 84, 4)"
short loc_40BB55,"rgb(170, 83, 5)"
short loc_4080D2,"rgb(170, 82, 6)"
short loc_406DA7,"rgb(170, 81, 7)"
short loc_4067AF,"rgb(170, 80, 8)"
short loc_40CA86,"rgb(170, 79, 9)"
ecx 12Fh,"rgb(170, 78, 10)"
offset aMon,"rgb(170, 77, 11)"
short loc_4057EC,"rgb(170, 76, 12)"
short loc_407A4E,"rgb(170, 75, 13)"
short loc_40216F,"rgb(170, 74, 14)"
short loc_407605,"rgb(170, 73, 15)"
short loc_40AA1D,"rgb(170, 72, 16)"
short loc_4028CA,"rgb(170, 71, 17)"
[ecx+edi] 3Dh,"rgb(170, 70, 18)"
call sub_403C9E,"rgb(170, 69, 19)"
short loc_4053E2,"rgb(170, 68, 20)"
[esp+6Ch+var_54] edi,"rgb(170, 67, 21)"
short loc_40297C,"rgb(170, 66, 22)"
short loc_4079E3,"rgb(170, 65, 23)"
short loc_402DFD,"rgb(170, 64, 24)"
short loc_408DE0,"rgb(170, 63, 25)"
short loc_40649C,"rgb(170, 62, 26)"
short loc_404BF2,"rgb(170, 61, 27)"
short loc_404EB2,"rgb(170, 60, 28)"
setle bl,"rgb(170, 59, 29)"
short loc_409DA5,"rgb(170, 58, 30)"
short loc_40390B,"rgb(170, 57, 31)"
short loc_40390D,"rgb(170, 56, 32)"
short loc_4038D6,"rgb(170, 55, 33)"
short loc_40845B,"rgb(170, 54, 34)"
short loc_4069BE,"rgb(170, 53, 35)"
short loc_403859,"rgb(170, 52, 36)"
short loc_40796D,"rgb(170, 51, 37)"
[esp+7Ch+var_40] edi,"rgb(169, 89, 0)"
short loc_404559,"rgb(169, 88, 1)"
short loc_40344B,"rgb(169, 87, 2)"
call sub_407D41,"rgb(169, 86, 3)"
short loc_40220C,"rgb(169, 85, 4)"
short loc_40221E,"rgb(169, 84, 5)"
short loc_405358,"rgb(169, 83, 6)"
short loc_4057B7,"rgb(169, 82, 7)"
short loc_407A3B,"rgb(169, 81, 8)"
short loc_4067B9,"rgb(169, 80, 9)"
short loc_408244,"rgb(169, 79, 10)"
short loc_404F9C,"rgb(169, 78, 11)"
short loc_4012EB,"rgb(169, 77, 12)"
short loc_402877,"rgb(169, 76, 13)"
cmp [ebp-70h],"rgb(169, 75, 14)"
esp 0F0h,"rgb(169, 74, 15)"
short loc_4046AF,"rgb(169, 73, 16)"
call sub_403FAF,"rgb(169, 72, 17)"
short loc_40A1C9,"rgb(169, 71, 18)"
short loc_40A1DA,"rgb(169, 70, 19)"
short loc_4080F2,"rgb(169, 69, 20)"
short loc_4038C2,"rgb(169, 68, 21)"
short loc_40B967,"rgb(169, 67, 22)"
short loc_407C4A,"rgb(169, 66, 23)"
call sub_4049A3,"rgb(169, 65, 24)"
short loc_407C72,"rgb(169, 64, 25)"
short loc_403479,"rgb(169, 63, 26)"
short loc_407077,"rgb(169, 62, 27)"
eax [ebp+BytesPerSector],"rgb(169, 61, 28)"
short loc_406585,"rgb(169, 60, 29)"
short loc_40439F,"rgb(169, 59, 30)"
push [ebp+var_344],"rgb(169, 58, 31)"
call sub_407C58,"rgb(169, 57, 32)"
offset aSeshutdownpriv,"rgb(169, 56, 33)"
short loc_4014A0,"rgb(169, 55, 34)"
edx [ecx-0Ah],"rgb(169, 54, 35)"
call sub_403B26,"rgb(169, 53, 36)"
short loc_402A0C,"rgb(169, 52, 37)"
short loc_40223D,"rgb(169, 51, 38)"
short loc_402212,"rgb(168, 90, 0)"
short loc_4087A8,"rgb(168, 89, 1)"
short loc_4047AD,"rgb(168, 88, 2)"
short loc_40477F,"rgb(168, 87, 3)"
short loc_410FD0,"rgb(168, 86, 4)"
short loc_406DE9,"rgb(168, 85, 5)"
short loc_407F65,"rgb(168, 84, 6)"
short loc_401294,"rgb(168, 83, 7)"
short loc_407F49,"rgb(168, 82, 8)"
short loc_408536,"rgb(168, 81, 9)"
[esp+4Ch+var_24] 0,"rgb(168, 80, 10)"
short loc_406601,"rgb(168, 79, 11)"
eax [ecx+0Bh],"rgb(168, 78, 12)"
ecx 0FFFFFF78h,"rgb(168, 77, 13)"
short loc_404B5A,"rgb(168, 76, 14)"
push [ebp+var_454],"rgb(168, 75, 15)"
push [ebp+var_470],"rgb(168, 74, 16)"
short loc_402900,"rgb(168, 73, 17)"
short loc_402F0F,"rgb(168, 72, 18)"
call sub_407FC6,"rgb(168, 71, 19)"
call sub_407D54,"rgb(168, 70, 20)"
mov [esp+38h+lpLibFileName],"rgb(168, 69, 21)"
short loc_408459,"rgb(168, 68, 22)"
short loc_4011EF,"rgb(168, 67, 23)"
short loc_4085F1,"rgb(168, 66, 24)"
call sub_401CBA,"rgb(168, 65, 25)"
short loc_4029D7,"rgb(168, 64, 26)"
short loc_40536D,"rgb(168, 63, 27)"
call sub_407BA0,"rgb(168, 62, 28)"
short loc_40812E,"rgb(168, 61, 29)"
short loc_4050DD,"rgb(168, 60, 30)"
short loc_401350,"rgb(168, 59, 31)"
short loc_4022D3,"rgb(168, 58, 32)"
short loc_40575B,"rgb(168, 57, 33)"
short loc_406EA8,"rgb(168, 56, 34)"
[esp+9Ch+var_48] eax,"rgb(168, 55, 35)"
short loc_407906,"rgb(168, 54, 36)"
short loc_4078E3,"rgb(168, 53, 37)"
short loc_4078F3,"rgb(168, 52, 38)"
short loc_40AC9A,"rgb(168, 51, 39)"
short loc_40ACC5,"rgb(167, 91, 0)"
short loc_409E08,"rgb(167, 90, 1)"
eax 20CCh,"rgb(167, 89, 2)"
eax 3C70h,"rgb(167, 88, 3)"
eax [esp+58h+var_14],"rgb(167, 87, 4)"
short loc_408657,"rgb(167, 86, 5)"
short loc_40440D,"rgb(167, 85, 6)"
short loc_4085B8,"rgb(167, 84, 7)"
esi [ebp+4Ch],"rgb(167, 83, 8)"
call sub_4044B5,"rgb(167, 82, 9)"
short loc_40538F,"rgb(167, 81, 10)"
short loc_409FA0,"rgb(167, 80, 11)"
short loc_40993E,"rgb(167, 79, 12)"
eax 38Ch,"rgb(167, 78, 13)"
short loc_405502,"rgb(167, 77, 14)"
short loc_40138F,"rgb(167, 76, 15)"
short loc_4013CA,"rgb(167, 75, 16)"
short loc_409EE6,"rgb(167, 74, 17)"
short loc_407EE2,"rgb(167, 73, 18)"
call sub_4022EA,"rgb(167, 72, 19)"
call sub_402343,"rgb(167, 71, 20)"
short loc_404A5C,"rgb(167, 70, 21)"
mov [esp+74h+var_40],"rgb(167, 69, 22)"
short loc_404730,"rgb(167, 68, 23)"
short loc_408DFB,"rgb(167, 67, 24)"
short loc_406EF0,"rgb(167, 66, 25)"
short loc_406687,"rgb(167, 65, 26)"
short loc_405CDA,"rgb(167, 64, 27)"
ebp [eax+ebp*2],"rgb(167, 63, 28)"
esi [eax-0A0h],"rgb(167, 62, 29)"
short loc_4097F8,"rgb(167, 61, 30)"
short loc_40A35A,"rgb(167, 60, 31)"
short loc_4059FC,"rgb(167, 59, 32)"
call sub_40E870,"rgb(167, 58, 33)"
short loc_40278B,"rgb(167, 57, 34)"
short loc_4078C1,"rgb(167, 56, 35)"
short loc_40278F,"rgb(167, 55, 36)"
short loc_4080B8,"rgb(167, 54, 37)"
short loc_409F93,"rgb(167, 53, 38)"
short loc_4026F3,"rgb(167, 52, 39)"
[ebp+var_368] edx,"rgb(167, 51, 40)"
short loc_405548,"rgb(166, 92, 0)"
call sub_40F650,"rgb(166, 91, 1)"
ecx dword_40FA8C,"rgb(166, 90, 2)"
short loc_408134,"rgb(166, 89, 3)"
short loc_40978E,"rgb(166, 88, 4)"
short loc_40979A,"rgb(166, 87, 5)"
esi [esp+30h+var_C],"rgb(166, 86, 6)"
edx [esi+0F4h],"rgb(166, 85, 7)"
ecx [edi+84h],"rgb(166, 84, 8)"
short loc_4037E4,"rgb(166, 83, 9)"
short loc_403298,"rgb(166, 82, 10)"
short loc_4076B7,"rgb(166, 81, 11)"
short loc_402906,"rgb(166, 80, 12)"
call sub_410F90,"rgb(166, 79, 13)"
short loc_40233F,"rgb(166, 78, 14)"
short loc_4039B2,"rgb(166, 77, 15)"
short loc_409711,"rgb(166, 76, 16)"
eax 195h,"rgb(166, 75, 17)"
short loc_403981,"rgb(166, 74, 18)"
ecx [esp+60h+var_10],"rgb(166, 73, 19)"
short loc_409BDE,"rgb(166, 72, 20)"
edx [esp+88h+var_44],"rgb(166, 71, 21)"
short loc_4013FD,"rgb(166, 70, 22)"
short loc_4070DD,"rgb(166, 69, 23)"
short loc_4033B7,"rgb(166, 68, 24)"
short loc_406355,"rgb(166, 67, 25)"
short loc_40869F,"rgb(166, 66, 26)"
[esp+40h+var_14] esi,"rgb(166, 65, 27)"
short loc_404459,"rgb(166, 64, 28)"
short loc_404A07,"rgb(166, 63, 29)"
short loc_402926,"rgb(166, 62, 30)"
short loc_4076BC,"rgb(166, 61, 31)"
short loc_4026D1,"rgb(166, 60, 32)"
short loc_405563,"rgb(166, 59, 33)"
[ebp+var_36C] eax,"rgb(166, 58, 34)"
short loc_40DF66,"rgb(166, 57, 35)"
short loc_407837,"rgb(166, 56, 36)"
short loc_402666,"rgb(166, 55, 37)"
call sub_404066,"rgb(166, 54, 38)"
short loc_407829,"rgb(166, 53, 39)"
short loc_404AF6,"rgb(166, 52, 40)"
short loc_404A46,"rgb(166, 51, 41)"
short loc_405540,"rgb(165, 93, 0)"
short loc_405569,"rgb(165, 92, 1)"
short loc_4039C5,"rgb(165, 91, 2)"
short loc_4039A6,"rgb(165, 90, 3)"
short loc_408147,"rgb(165, 89, 4)"
short loc_4030AD,"rgb(165, 88, 5)"
short loc_40E45E,"rgb(165, 87, 6)"
short loc_40C0CC,"rgb(165, 86, 7)"
short loc_409437,"rgb(165, 85, 8)"
short loc_406BDA,"rgb(165, 84, 9)"
short loc_40853E,"rgb(165, 83, 10)"
[ebp+var_D] al,"rgb(165, 82, 11)"
short loc_404A2E,"rgb(165, 81, 12)"
edx [esp+88h+var_68],"rgb(165, 80, 13)"
short loc_405745,"rgb(165, 79, 14)"
edx [esp+2Ch+var_24],"rgb(165, 78, 15)"
mov dword_40B038,"rgb(165, 77, 16)"
short loc_4068D2,"rgb(165, 76, 17)"
short loc_4080A8,"rgb(165, 75, 18)"
call sub_403870,"rgb(165, 74, 19)"
short loc_4032B1,"rgb(165, 73, 20)"
ptr [esp+4Ch+var_34],"rgb(165, 72, 21)"
[esp+3Ch+var_1C] ebx,"rgb(165, 71, 22)"
short loc_401119,"rgb(165, 70, 23)"
call sub_40404C,"rgb(165, 69, 24)"
short loc_407816,"rgb(165, 68, 25)"
short loc_4014BC,"rgb(165, 67, 26)"
short loc_40335D,"rgb(165, 66, 27)"
short loc_4030A0,"rgb(165, 65, 28)"
short loc_402733,"rgb(165, 64, 29)"
eax [esp+64h+var_40],"rgb(165, 63, 30)"
short loc_408702,"rgb(165, 62, 31)"
short loc_4066A7,"rgb(165, 61, 32)"
[esp+4Ch+var_30] ebx,"rgb(165, 60, 33)"
ecx 128h,"rgb(165, 59, 34)"
short loc_4023B5,"rgb(165, 58, 35)"
short loc_4056F0,"rgb(165, 57, 36)"
short loc_408083,"rgb(165, 56, 37)"
short loc_40BA3C,"rgb(165, 55, 38)"
short loc_404E58,"rgb(165, 54, 39)"
esi [ebp+var_94],"rgb(165, 53, 40)"
short loc_404C3B,"rgb(165, 52, 41)"
short loc_404C09,"rgb(165, 51, 42)"
short loc_404BED,"rgb(164, 94, 0)"
short loc_4053D9,"rgb(164, 93, 1)"
dword_410078 edx,"rgb(164, 92, 2)"
short loc_4064B3,"rgb(164, 91, 3)"
short loc_4064D8,"rgb(164, 90, 4)"
short loc_406906,"rgb(164, 89, 5)"
short loc_4064FE,"rgb(164, 88, 6)"
short loc_407FAA,"rgb(164, 87, 7)"
short loc_403C35,"rgb(164, 86, 8)"
short loc_4025B5,"rgb(164, 85, 9)"
short loc_404982,"rgb(164, 84, 10)"
short loc_401CB7,"rgb(164, 83, 11)"
short loc_401CC2,"rgb(164, 82, 12)"
short loc_403750,"rgb(164, 81, 13)"
short loc_403772,"rgb(164, 80, 14)"
call sub_407249,"rgb(164, 79, 15)"
eax 9ECh,"rgb(164, 78, 16)"
short loc_40489E,"rgb(164, 77, 17)"
short loc_4048A2,"rgb(164, 76, 18)"
short loc_4048CC,"rgb(164, 75, 19)"
short loc_4048F9,"rgb(164, 74, 20)"
[esp+3Ch+var_C] ebx,"rgb(164, 73, 21)"
short loc_40113A,"rgb(164, 72, 22)"
short loc_4064BB,"rgb(164, 71, 23)"
short loc_4056BF,"rgb(164, 70, 24)"
short loc_405645,"rgb(164, 69, 25)"
short loc_40562D,"rgb(164, 68, 26)"
cmp dword_40DA3C,"rgb(164, 67, 27)"
ebp [esi+4Ch],"rgb(164, 66, 28)"
short loc_4026E5,"rgb(164, 65, 29)"
ebx [esp+34h+arg_0],"rgb(164, 64, 30)"
call sub_405309,"rgb(164, 63, 31)"
edx [eax-19h],"rgb(164, 62, 32)"
short loc_4023EB,"rgb(164, 61, 33)"
short loc_40ABE2,"rgb(164, 60, 34)"
short loc_407930,"rgb(164, 59, 35)"
short loc_404408,"rgb(164, 58, 36)"
short loc_404492,"rgb(164, 57, 37)"
short loc_4044A0,"rgb(164, 56, 38)"
short loc_408732,"rgb(164, 55, 39)"
short loc_40484C,"rgb(164, 54, 40)"
short loc_403EDE,"rgb(164, 53, 41)"
short loc_406364,"rgb(164, 52, 42)"
short loc_407710,"rgb(164, 51, 43)"
short loc_406499,"rgb(163, 95, 0)"
short loc_40269B,"rgb(163, 94, 1)"
short loc_4031B0,"rgb(163, 93, 2)"
call sub_407527,"rgb(163, 92, 3)"
eax 0FFFFFF76h,"rgb(163, 91, 4)"
short loc_407717,"rgb(163, 90, 5)"
[edi+0B4h] 1,"rgb(163, 89, 6)"
short loc_405644,"rgb(163, 88, 7)"
eax 232h,"rgb(163, 87, 8)"
short loc_405CA5,"rgb(163, 86, 9)"
short loc_40A01B,"rgb(163, 85, 10)"
short loc_406E9F,"rgb(163, 84, 11)"
short loc_40249D,"rgb(163, 83, 12)"
short loc_407709,"rgb(163, 82, 13)"
call ds:FindResourceExW,"rgb(163, 81, 14)"
short loc_404F62,"rgb(163, 80, 15)"
short loc_404D8C,"rgb(163, 79, 16)"
short loc_4086EC,"rgb(163, 78, 17)"
short loc_406190,"rgb(163, 77, 18)"
short loc_405634,"rgb(163, 76, 19)"
short loc_4054CD,"rgb(163, 75, 20)"
short loc_407D9B,"rgb(163, 74, 21)"
ptr [edi-1Ch],"rgb(163, 73, 22)"
short loc_40777C,"rgb(163, 72, 23)"
short loc_4078F7,"rgb(163, 71, 24)"
short loc_402500,"rgb(163, 70, 25)"
short loc_40565A,"rgb(163, 69, 26)"
edi [esi+ecx],"rgb(163, 68, 27)"
short loc_403A3B,"rgb(163, 67, 28)"
esi [eax+74h],"rgb(163, 66, 29)"
esi [eax+84h],"rgb(163, 65, 30)"
short loc_40262C,"rgb(163, 64, 31)"
short loc_4095D8,"rgb(163, 63, 32)"
ebx [eax+7],"rgb(163, 62, 33)"
ecx 0FFFFFFF1h,"rgb(163, 61, 34)"
short loc_40441E,"rgb(163, 60, 35)"
short loc_408705,"rgb(163, 59, 36)"
edx [esi+ecx*8],"rgb(163, 58, 37)"
short loc_40775A,"rgb(163, 57, 38)"
short loc_4038D1,"rgb(163, 56, 39)"
short loc_403136,"rgb(163, 55, 40)"
short loc_406943,"rgb(163, 54, 41)"
short loc_407102,"rgb(163, 53, 42)"
short loc_40146C,"rgb(163, 52, 43)"
short loc_40145F,"rgb(163, 51, 44)"
short loc_404E03,"rgb(162, 96, 0)"
short loc_407E4B,"rgb(162, 95, 1)"
short loc_4023E6,"rgb(162, 94, 2)"
short loc_404FB0,"rgb(162, 93, 3)"
short loc_40823B,"rgb(162, 92, 4)"
short loc_404E31,"rgb(162, 91, 5)"
short loc_40805C,"rgb(162, 90, 6)"
short loc_404BE5,"rgb(162, 89, 7)"
short loc_408060,"rgb(162, 88, 8)"
call sub_40A510,"rgb(162, 87, 9)"
short loc_405F64,"rgb(162, 86, 10)"
[esp+54h+var_40] ecx,"rgb(162, 85, 11)"
ptr [ebx-30h],"rgb(162, 84, 12)"
short loc_40694A,"rgb(162, 83, 13)"
short loc_406960,"rgb(162, 82, 14)"
ebx [ebp+ebp*2+0],"rgb(162, 81, 15)"
short loc_4077A3,"rgb(162, 80, 16)"
short loc_40250E,"rgb(162, 79, 17)"
short loc_4024F4,"rgb(162, 78, 18)"
short loc_4087BF,"rgb(162, 77, 19)"
short loc_4087CF,"rgb(162, 76, 20)"
[esp+18h+arg_4] edi,"rgb(162, 75, 21)"
short loc_404A29,"rgb(162, 74, 22)"
short loc_408C3F,"rgb(162, 73, 23)"
short loc_404080,"rgb(162, 72, 24)"
short loc_40237D,"rgb(162, 71, 25)"
[esp+8Ch+var_64] eax,"rgb(162, 70, 26)"
esi dword_40B300,"rgb(162, 69, 27)"
eax 0BD0h,"rgb(162, 68, 28)"
short loc_404E9A,"rgb(162, 67, 29)"
short loc_407E40,"rgb(162, 66, 30)"
short loc_4016E0,"rgb(162, 65, 31)"
short loc_405038,"rgb(162, 64, 32)"
call ds:SetViewportOrgEx,"rgb(162, 63, 33)"
call sub_40C310,"rgb(162, 62, 34)"
short loc_40322F,"rgb(162, 61, 35)"
short loc_404EAC,"rgb(162, 60, 36)"
short loc_403AEF,"rgb(162, 59, 37)"
short loc_403ADC,"rgb(162, 58, 38)"
short loc_404774,"rgb(162, 57, 39)"
edi ds:fprintf,"rgb(162, 56, 40)"
edi [esp+30h],"rgb(162, 55, 41)"
short loc_40C815,"rgb(162, 54, 42)"
short loc_40697E,"rgb(162, 53, 43)"
short loc_402595,"rgb(162, 52, 44)"
short loc_402795,"rgb(162, 51, 45)"
short loc_417D18,"rgb(161, 97, 0)"
short loc_408132,"rgb(161, 96, 1)"
short loc_405718,"rgb(161, 95, 2)"
short loc_40235A,"rgb(161, 94, 3)"
short loc_40231C,"rgb(161, 93, 4)"
short loc_4076BE,"rgb(161, 92, 5)"
[esp+6Ch+var_58] ecx,"rgb(161, 91, 6)"
short loc_404F1A,"rgb(161, 90, 7)"
short loc_40561B,"rgb(161, 89, 8)"
short loc_402585,"rgb(161, 88, 9)"
