Term,RGB
cx 2,"rgb(0, 153, 227)"
adc esp,"rgb(0, 152, 228)"
[edx] si,"rgb(0, 151, 229)"
fmulp st(2),"rgb(0, 150, 230)"
mm3 dword,"rgb(0, 179, 200)"
psrld mm5,"rgb(0, 178, 201)"
bts dword,"rgb(0, 177, 202)"
movsx cx,"rgb(0, 176, 203)"
movd mm3,"rgb(0, 175, 204)"
edx di,"rgb(0, 174, 205)"
movzx dx,"rgb(0, 173, 206)"
sbb ax,"rgb(0, 172, 207)"
fstp st(3),"rgb(0, 171, 208)"
[esp] 1,"rgb(0, 170, 209)"
ebx cx,"rgb(0, 169, 210)"
or si,"rgb(0, 168, 211)"
di dx,"rgb(0, 167, 212)"
esi cx,"rgb(0, 166, 213)"
[esi] 3,"rgb(0, 165, 214)"
andps xmm0,"rgb(0, 164, 215)"
movd mm0,"rgb(0, 163, 216)"
adc cl,"rgb(0, 162, 217)"
fcompp,"rgb(0, 161, 218)"
psubd mm1,"rgb(0, 160, 219)"
fs:[eax] al,"rgb(0, 159, 220)"
ptr gs:[ecx],"rgb(0, 158, 221)"
ch 4,"rgb(0, 157, 222)"
ror dl,"rgb(0, 156, 223)"
fyl2x,"rgb(0, 155, 224)"
bl 7,"rgb(0, 154, 225)"
cx 7,"rgb(0, 153, 226)"
cmovg ebx,"rgb(0, 152, 227)"
frndint,"rgb(0, 151, 228)"
[edx] 2,"rgb(0, 150, 229)"
ebp 0,"rgb(0, 178, 200)"
dx 1,"rgb(0, 177, 201)"
not cl,"rgb(0, 176, 202)"
sbb dx,"rgb(0, 175, 203)"
shr dx,"rgb(0, 174, 204)"
shl ah,"rgb(0, 173, 205)"
cmovbe edi,"rgb(0, 172, 206)"
adc ah,"rgb(0, 171, 207)"
shl dh,"rgb(0, 170, 208)"
fscale,"rgb(0, 169, 209)"
and di,"rgb(0, 168, 210)"
ax 3,"rgb(0, 167, 211)"
cmovns ebx,"rgb(0, 166, 212)"
fabs,"rgb(0, 165, 213)"
cmovge ecx,"rgb(0, 164, 214)"
mm5 mm2,"rgb(0, 163, 215)"
cmovl edx,"rgb(0, 162, 216)"
imul ax,"rgb(0, 161, 217)"
cs:[edi] edi,"rgb(0, 160, 218)"
eax bp,"rgb(0, 159, 219)"
mul ebx,"rgb(0, 158, 220)"
sar bh,"rgb(0, 157, 221)"
[esi] bp,"rgb(0, 156, 222)"
lock sbb,"rgb(0, 155, 223)"
fucompp,"rgb(0, 154, 224)"
psubw mm0,"rgb(0, 153, 225)"
cmovs ecx,"rgb(0, 152, 226)"
mm0 dword,"rgb(0, 151, 227)"
sar bl,"rgb(0, 150, 228)"
[eax] bp,"rgb(0, 177, 200)"
mov bp,"rgb(0, 176, 201)"
ebp 6,"rgb(0, 175, 202)"
mm2 dword,"rgb(0, 174, 203)"
push di,"rgb(0, 173, 204)"
packssdw mm0,"rgb(0, 172, 205)"
punpcklbw mm2,"rgb(0, 171, 206)"
rol cl,"rgb(0, 170, 207)"
bp bp,"rgb(0, 169, 208)"
push bp,"rgb(0, 168, 209)"
[ebx] bp,"rgb(0, 167, 210)"
adc dh,"rgb(0, 166, 211)"
rol ch,"rgb(0, 165, 212)"
not ebp,"rgb(0, 164, 213)"
pop bx,"rgb(0, 163, 214)"
por mm6,"rgb(0, 162, 215)"
div ebp,"rgb(0, 161, 216)"
bl 6,"rgb(0, 160, 217)"
setl dl,"rgb(0, 159, 218)"
fcomp st(1),"rgb(0, 158, 219)"
or bx,"rgb(0, 157, 220)"
and bx,"rgb(0, 156, 221)"
punpckhbw mm4,"rgb(0, 155, 222)"
punpcklbw mm6,"rgb(0, 154, 223)"
[esi] 4,"rgb(0, 153, 224)"
andnps xmm1,"rgb(0, 152, 225)"
fsub st(1),"rgb(0, 151, 226)"
bx si,"rgb(0, 150, 227)"
cx bp,"rgb(0, 176, 200)"
di 1,"rgb(0, 175, 201)"
ecx ch,"rgb(0, 174, 202)"
gs:[ecx] ah,"rgb(0, 173, 203)"
ptr fs:[ecx],"rgb(0, 172, 204)"
packssdw mm6,"rgb(0, 171, 205)"
int 1,"rgb(0, 170, 206)"
psraw mm0,"rgb(0, 169, 207)"
[esi] dx,"rgb(0, 168, 208)"
pcmpeqw mm4,"rgb(0, 167, 209)"
eax [esp],"rgb(0, 166, 210)"
esi dl,"rgb(0, 165, 211)"
ymm2 ymm1,"rgb(0, 164, 212)"
punpckldq mm6,"rgb(0, 163, 213)"
not ax,"rgb(0, 162, 214)"
adc bl,"rgb(0, 161, 215)"
ptr es:[eax],"rgb(0, 160, 216)"
1 0,"rgb(0, 159, 217)"
bswap ebp,"rgb(0, 158, 218)"
not bl,"rgb(0, 157, 219)"
packuswb mm3,"rgb(0, 156, 220)"
adc bh,"rgb(0, 155, 221)"
bswap edi,"rgb(0, 154, 222)"
inc bx,"rgb(0, 153, 223)"
movd mm7,"rgb(0, 152, 224)"
fldlg2,"rgb(0, 151, 225)"
clts,"rgb(0, 150, 226)"
psrlq mm2,"rgb(0, 175, 200)"
ax 6,"rgb(0, 174, 201)"
[ebx] 2,"rgb(0, 173, 202)"
rol bl,"rgb(0, 172, 203)"
rol ah,"rgb(0, 171, 204)"
fldln2,"rgb(0, 170, 205)"
inc dl,"rgb(0, 169, 206)"
esi bx,"rgb(0, 168, 207)"
punpckhdq mm1,"rgb(0, 167, 208)"
punpckhbw mm3,"rgb(0, 166, 209)"
ptr cs:[edx],"rgb(0, 165, 210)"
punpckhwd mm1,"rgb(0, 164, 211)"
psllq mm6,"rgb(0, 163, 212)"
imul bp,"rgb(0, 162, 213)"
sar dl,"rgb(0, 161, 214)"
neg cx,"rgb(0, 160, 215)"
ymm0 ymmword,"rgb(0, 159, 216)"
subps xmm2,"rgb(0, 158, 217)"
psubd mm0,"rgb(0, 157, 218)"
psrlw mm7,"rgb(0, 156, 219)"
test bp,"rgb(0, 155, 220)"
cx 3,"rgb(0, 154, 221)"
subps xmm1,"rgb(0, 153, 222)"
subps xmm4,"rgb(0, 152, 223)"
ftst,"rgb(0, 151, 224)"
fcomp st(2),"rgb(0, 150, 225)"
shl ch,"rgb(0, 174, 200)"
ebx si,"rgb(0, 173, 201)"
enter 0,"rgb(0, 172, 202)"
shufps xmm4,"rgb(0, 171, 203)"
neg di,"rgb(0, 170, 204)"
ptr fs:[edi],"rgb(0, 169, 205)"
bx 8,"rgb(0, 168, 206)"
rcl eax,"rgb(0, 167, 207)"
rcl cl,"rgb(0, 166, 208)"
shr bh,"rgb(0, 165, 209)"
xor si,"rgb(0, 164, 210)"
ror ah,"rgb(0, 163, 211)"
f2xm1,"rgb(0, 162, 212)"
[eax] -1,"rgb(0, 161, 213)"
mul edi,"rgb(0, 160, 214)"
[eax] 7,"rgb(0, 159, 215)"
es:[eax] al,"rgb(0, 158, 216)"
shl dx,"rgb(0, 157, 217)"
sar ah,"rgb(0, 156, 218)"
setb byte,"rgb(0, 155, 219)"
eax ah,"rgb(0, 154, 220)"
addps xmm0,"rgb(0, 153, 221)"
ebx bh,"rgb(0, 152, 222)"
edi ah,"rgb(0, 151, 223)"
addps xmm1,"rgb(0, 150, 224)"
setle byte,"rgb(0, 173, 200)"
fucom st(1),"rgb(0, 172, 201)"
rcr bl,"rgb(0, 171, 202)"
sal ch,"rgb(0, 170, 203)"
ah 6,"rgb(0, 169, 204)"
[edx] mm1,"rgb(0, 168, 205)"
prefetch byte,"rgb(0, 167, 206)"
shl bh,"rgb(0, 166, 207)"
imul sp,"rgb(0, 165, 208)"
ymm5 ymmword,"rgb(0, 164, 209)"
di 8,"rgb(0, 163, 210)"
adc ch,"rgb(0, 162, 211)"
btr dword,"rgb(0, 161, 212)"
pxor mm7,"rgb(0, 160, 213)"
out 1,"rgb(0, 159, 214)"
cmovl ebp,"rgb(0, 158, 215)"
psraw mm7,"rgb(0, 157, 216)"
pxor mm0,"rgb(0, 156, 217)"
cs:[eax] al,"rgb(0, 155, 218)"
rol al,"rgb(0, 154, 219)"
ptr cs:[ecx],"rgb(0, 153, 220)"
shufps xmm1,"rgb(0, 152, 221)"
psraw mm1,"rgb(0, 151, 222)"
fsubr st(2),"rgb(0, 150, 223)"
shufps xmm3,"rgb(0, 172, 200)"
shl bx,"rgb(0, 171, 201)"
ch 3,"rgb(0, 170, 202)"
[edx] bx,"rgb(0, 169, 203)"
sal dl,"rgb(0, 168, 204)"
rcl al,"rgb(0, 167, 205)"
si bp,"rgb(0, 166, 206)"
rcl ah,"rgb(0, 165, 207)"
idiv ebp,"rgb(0, 164, 208)"
ptr ds:[esi],"rgb(0, 163, 209)"
movsx dx,"rgb(0, 162, 210)"
out 2,"rgb(0, 161, 211)"
[ebx] cx,"rgb(0, 160, 212)"
fdiv st(1),"rgb(0, 159, 213)"
xorps xmm4,"rgb(0, 158, 214)"
rcl dl,"rgb(0, 157, 215)"
rcr al,"rgb(0, 156, 216)"
esi ch,"rgb(0, 155, 217)"
eax es,"rgb(0, 154, 218)"
edx bh,"rgb(0, 153, 219)"
cs:[esi] ch,"rgb(0, 152, 220)"
ptr gs:[edi],"rgb(0, 151, 221)"
sar al,"rgb(0, 150, 222)"
[eax] 5,"rgb(0, 171, 200)"
ax 5,"rgb(0, 170, 201)"
sar ch,"rgb(0, 169, 202)"
ebp 9,"rgb(0, 168, 203)"
ptr fs:[edx],"rgb(0, 167, 204)"
ptr [di],"rgb(0, 166, 205)"
punpcklbw mm7,"rgb(0, 165, 206)"
inc bp,"rgb(0, 164, 207)"
dx bp,"rgb(0, 163, 208)"
imul cx,"rgb(0, 162, 209)"
bx byte,"rgb(0, 161, 210)"
dh 5,"rgb(0, 160, 211)"
inc si,"rgb(0, 159, 212)"
sal bh,"rgb(0, 158, 213)"
not bh,"rgb(0, 157, 214)"
cmovb ebp,"rgb(0, 156, 215)"
subps xmm3,"rgb(0, 155, 216)"
ebp fs,"rgb(0, 154, 217)"
bp ax,"rgb(0, 153, 218)"
pmuludq mm0,"rgb(0, 152, 219)"
shufps xmm6,"rgb(0, 151, 220)"
pmuludq mm3,"rgb(0, 150, 221)"
sbb cx,"rgb(0, 170, 200)"
mm7 dword,"rgb(0, 169, 201)"
fs:[ecx] ah,"rgb(0, 168, 202)"
punpckhdq mm5,"rgb(0, 167, 203)"
pmuludq mm6,"rgb(0, 166, 204)"
dh 7,"rgb(0, 165, 205)"
fpatan,"rgb(0, 164, 206)"
[eax] sp,"rgb(0, 163, 207)"
inc dx,"rgb(0, 162, 208)"
femms,"rgb(0, 161, 209)"
ch 5,"rgb(0, 160, 210)"
imul di,"rgb(0, 159, 211)"
movhps qword,"rgb(0, 158, 212)"
xor bp,"rgb(0, 157, 213)"
ymm3 ymm7,"rgb(0, 156, 214)"
btr edx,"rgb(0, 155, 215)"
gs:[eax] dh,"rgb(0, 154, 216)"
[edi] 4,"rgb(0, 153, 217)"
[esi] 7,"rgb(0, 152, 218)"
rol dh,"rgb(0, 151, 219)"
cbw,"rgb(0, 150, 220)"
[edi] 3,"rgb(0, 169, 200)"
cmovbe esi,"rgb(0, 168, 201)"
edx ah,"rgb(0, 167, 202)"
pmulhw mm7,"rgb(0, 166, 203)"
si 8,"rgb(0, 165, 204)"
shr bx,"rgb(0, 164, 205)"
setl bl,"rgb(0, 163, 206)"
fdiv st(4),"rgb(0, 162, 207)"
ptr ss:[edx],"rgb(0, 161, 208)"
ptr ss:[ecx],"rgb(0, 160, 209)"
psubw mm7,"rgb(0, 159, 210)"
int 2,"rgb(0, 158, 211)"
fcom st(2),"rgb(0, 157, 212)"
addps xmm2,"rgb(0, 156, 213)"
bh 4,"rgb(0, 155, 214)"
di bp,"rgb(0, 154, 215)"
[eax] 6,"rgb(0, 153, 216)"
fdivr st(3),"rgb(0, 152, 217)"
esp fs,"rgb(0, 151, 218)"
ptr ss:[ebx],"rgb(0, 150, 219)"
bp dx,"rgb(0, 168, 200)"
fsub st(2),"rgb(0, 167, 201)"
[ecx] 2,"rgb(0, 166, 202)"
[edx] cs,"rgb(0, 165, 203)"
sar dh,"rgb(0, 164, 204)"
ror bh,"rgb(0, 163, 205)"
int 0,"rgb(0, 162, 206)"
1 al,"rgb(0, 161, 207)"
sysenter,"rgb(0, 160, 208)"
2 al,"rgb(0, 159, 209)"
bh 3,"rgb(0, 158, 210)"
inc di,"rgb(0, 157, 211)"
idiv dl,"rgb(0, 156, 212)"
fcomp st(3),"rgb(0, 155, 213)"
dh 3,"rgb(0, 154, 214)"
por mm2,"rgb(0, 153, 215)"
ptr [bx],"rgb(0, 152, 216)"
ptr ss:[edi],"rgb(0, 151, 217)"
fsqrt,"rgb(0, 150, 218)"
fsubr st(6),"rgb(0, 167, 200)"
di 2,"rgb(0, 166, 201)"
punpckhdq mm6,"rgb(0, 165, 202)"
fs esp,"rgb(0, 164, 203)"
cs:[ecx] esi,"rgb(0, 163, 204)"
fs edi,"rgb(0, 162, 205)"
fdivr st(7),"rgb(0, 161, 206)"
eax bh,"rgb(0, 160, 207)"
eax ch,"rgb(0, 159, 208)"
es esi,"rgb(0, 158, 209)"
2 0,"rgb(0, 157, 210)"
edi bl,"rgb(0, 156, 211)"
ptr fs:[ebx],"rgb(0, 155, 212)"
btr ebx,"rgb(0, 154, 213)"
[ebx] 3,"rgb(0, 153, 214)"
mul ebp,"rgb(0, 152, 215)"
out 7,"rgb(0, 151, 216)"
fldl2e,"rgb(0, 150, 217)"
sets cl,"rgb(0, 166, 200)"
[ecx] 3,"rgb(0, 165, 201)"
rol di,"rgb(0, 164, 202)"
[esi] 5,"rgb(0, 163, 203)"
bx bp,"rgb(0, 162, 204)"
mul dl,"rgb(0, 161, 205)"
[eax] mm1,"rgb(0, 160, 206)"
not ch,"rgb(0, 159, 207)"
[esi] 9,"rgb(0, 158, 208)"
dx 2,"rgb(0, 157, 209)"
0 0,"rgb(0, 156, 210)"
ecx bp,"rgb(0, 155, 211)"
cs:[ecx] dh,"rgb(0, 154, 212)"
fprem,"rgb(0, 153, 213)"
eax fs,"rgb(0, 152, 214)"
cvtpi2ps xmm4,"rgb(0, 151, 215)"
[ebx] 6,"rgb(0, 150, 216)"
gs esp,"rgb(0, 165, 200)"
syscall,"rgb(0, 164, 201)"
pand mm2,"rgb(0, 163, 202)"
es ebx,"rgb(0, 162, 203)"
cx 6,"rgb(0, 161, 204)"
shufps xmm0,"rgb(0, 160, 205)"
[edi] 7,"rgb(0, 159, 206)"
fsubp st(2),"rgb(0, 158, 207)"
xmm4 dword,"rgb(0, 157, 208)"
sp sp,"rgb(0, 156, 209)"
ptr es:[ecx],"rgb(0, 155, 210)"
int 4,"rgb(0, 154, 211)"
fdiv st(6),"rgb(0, 153, 212)"
fdivr st(1),"rgb(0, 152, 213)"
dx 3,"rgb(0, 151, 214)"
7 al,"rgb(0, 150, 215)"
3 0,"rgb(0, 164, 200)"
edi cs,"rgb(0, 163, 201)"
fsubrp st(2),"rgb(0, 162, 202)"
pextrw ecx,"rgb(0, 161, 203)"
mul cl,"rgb(0, 160, 204)"
[ecx] fs,"rgb(0, 159, 205)"
cvtps2pi mm7,"rgb(0, 158, 206)"
psubq mm6,"rgb(0, 157, 207)"
psllq mm1,"rgb(0, 156, 208)"
pslld mm7,"rgb(0, 155, 209)"
ecx bh,"rgb(0, 154, 210)"
ebx di,"rgb(0, 153, 211)"
wrmsr,"rgb(0, 152, 212)"
sal ah,"rgb(0, 151, 213)"
setle dl,"rgb(0, 150, 214)"
push dx,"rgb(0, 163, 200)"
psubd mm5,"rgb(0, 162, 201)"
psllw mm5,"rgb(0, 161, 202)"
eax ds,"rgb(0, 160, 203)"
[edx] 8,"rgb(0, 159, 204)"
psubq mm5,"rgb(0, 158, 205)"
movsx bx,"rgb(0, 157, 206)"
ebx ah,"rgb(0, 156, 207)"
inc ah,"rgb(0, 155, 208)"
esi di,"rgb(0, 154, 209)"
aam 7,"rgb(0, 153, 210)"
fdivrp st(2),"rgb(0, 152, 211)"
fsubr st(7),"rgb(0, 151, 212)"
[ebx] 4,"rgb(0, 150, 213)"
imul bl,"rgb(0, 162, 200)"
bx 5,"rgb(0, 161, 201)"
ymm7 ymm2,"rgb(0, 160, 202)"
not cx,"rgb(0, 159, 203)"
seto byte,"rgb(0, 158, 204)"
fdivp st(2),"rgb(0, 157, 205)"
si 2,"rgb(0, 156, 206)"
movlps qword,"rgb(0, 155, 207)"
ebx ch,"rgb(0, 154, 208)"
movlhps xmm4,"rgb(0, 153, 209)"
shrd dword,"rgb(0, 152, 210)"
mulps xmm6,"rgb(0, 151, 211)"
packsswb mm6,"rgb(0, 150, 212)"
pand mm3,"rgb(0, 161, 200)"
pmullw mm6,"rgb(0, 160, 201)"
rol si,"rgb(0, 159, 202)"
and bp,"rgb(0, 158, 203)"
bsf edx,"rgb(0, 157, 204)"
gs:[ecx] cl,"rgb(0, 156, 205)"
cvtps2pi mm0,"rgb(0, 155, 206)"
1 eax,"rgb(0, 154, 207)"
dx cl,"rgb(0, 153, 208)"
div dh,"rgb(0, 152, 209)"
inc dh,"rgb(0, 151, 210)"
esp 2,"rgb(0, 150, 211)"
fdivr st(4),"rgb(0, 160, 200)"
fsubr st(5),"rgb(0, 159, 201)"
faddp st(4),"rgb(0, 158, 202)"
ss:[eax] al,"rgb(0, 157, 203)"
[ecx] 9,"rgb(0, 156, 204)"
4 0,"rgb(0, 155, 205)"
psllw mm1,"rgb(0, 154, 206)"
psubb mm0,"rgb(0, 153, 207)"
gs:[ecx] ch,"rgb(0, 152, 208)"
ebx dh,"rgb(0, 151, 209)"
fdiv st(3),"rgb(0, 150, 210)"
[edi] ss,"rgb(0, 159, 200)"
fs:[edi] bl,"rgb(0, 158, 201)"
fptan,"rgb(0, 157, 202)"
dx 4,"rgb(0, 156, 203)"
cvtps2pd xmm2,"rgb(0, 155, 204)"
cmovge edi,"rgb(0, 154, 205)"
cvtps2pi mm1,"rgb(0, 153, 206)"
fdivrp st(4),"rgb(0, 152, 207)"
fdivr st(6),"rgb(0, 151, 208)"
bx 9,"rgb(0, 150, 209)"
fsubp st(4),"rgb(0, 158, 200)"
ecx dh,"rgb(0, 157, 201)"
eax gs:[eax],"rgb(0, 156, 202)"
paddb mm3,"rgb(0, 155, 203)"
sub sp,"rgb(0, 154, 204)"
si 1,"rgb(0, 153, 205)"
fsin,"rgb(0, 152, 206)"
enter 3,"rgb(0, 151, 207)"
ecx fs,"rgb(0, 150, 208)"
[eax] xmm1,"rgb(0, 157, 200)"
bx 1,"rgb(0, 156, 201)"
mm7 xmm7,"rgb(0, 155, 202)"
packsswb mm0,"rgb(0, 154, 203)"
[eax] cs,"rgb(0, 153, 204)"
esi -5,"rgb(0, 152, 205)"
[esp] dl,"rgb(0, 151, 206)"
fs:[ebx] dh,"rgb(0, 150, 207)"
aad 1,"rgb(0, 156, 200)"
fsubrp st(6),"rgb(0, 155, 201)"
gs:[edx] al,"rgb(0, 154, 202)"
cmovns ebp,"rgb(0, 153, 203)"
fmul st(3),"rgb(0, 152, 204)"
fs:[edx] eax,"rgb(0, 151, 205)"
fs:[edx] al,"rgb(0, 150, 206)"
ymm1 ymm7,"rgb(0, 155, 200)"
xmm4 mm4,"rgb(0, 154, 201)"
ymm4 ymm2,"rgb(0, 153, 202)"
repne stosd,"rgb(0, 152, 203)"
ss:[ecx] cl,"rgb(0, 151, 204)"
por mm7,"rgb(0, 150, 205)"
paddb mm2,"rgb(0, 154, 200)"
pcmpeqb mm1,"rgb(0, 153, 201)"
[di] dh,"rgb(0, 152, 202)"
lsl eax,"rgb(0, 151, 203)"
mm7 xmm2,"rgb(0, 150, 204)"
mulps xmm7,"rgb(0, 153, 200)"
vcomisd xmm5,"rgb(0, 152, 201)"
[ebx] bx,"rgb(0, 151, 202)"
cvtps2pd xmm1,"rgb(0, 150, 203)"
[edi] 6,"rgb(0, 152, 200)"
gs:[esi] ah,"rgb(0, 151, 201)"
gs:[ebx] ch,"rgb(0, 150, 202)"
edx dh,"rgb(0, 151, 200)"
ebx es,"rgb(0, 150, 201)"
esp cs,"rgb(0, 150, 200)"
