Term,RGB
short loc_403A27,"rgb(70, 9, 225)"
short loc_407E4D,"rgb(70, 8, 226)"
short loc_403F6C,"rgb(70, 7, 227)"
short loc_408D61,"rgb(70, 6, 228)"
short loc_40BB21,"rgb(70, 5, 229)"
short loc_40643D,"rgb(70, 4, 230)"
ptr [ecx-3],"rgb(93, 18, 192)"
short loc_4031B4,"rgb(93, 17, 193)"
short loc_40F1CC,"rgb(93, 16, 194)"
short loc_40375F,"rgb(93, 15, 195)"
short loc_406C8B,"rgb(93, 14, 196)"
short loc_403939,"rgb(93, 13, 197)"
short loc_403927,"rgb(93, 12, 198)"
short loc_40887D,"rgb(93, 11, 199)"
short loc_403891,"rgb(93, 10, 200)"
short loc_40988C,"rgb(93, 9, 201)"
short loc_404B0A,"rgb(93, 8, 202)"
short loc_4072B3,"rgb(93, 7, 203)"
short loc_407B41,"rgb(93, 6, 204)"
short loc_402C37,"rgb(93, 5, 205)"
short loc_4038E1,"rgb(93, 4, 206)"
short loc_4048AD,"rgb(93, 3, 207)"
esi [ebp+var_74],"rgb(93, 2, 208)"
[ebp+var_4] 0E1h,"rgb(93, 1, 209)"
short loc_403477,"rgb(93, 0, 210)"
call sub_402B39,"rgb(92, 40, 171)"
eax [ebp-33Ch],"rgb(92, 39, 172)"
short loc_4042F3,"rgb(92, 38, 173)"
short loc_40A4C8,"rgb(92, 37, 174)"
short loc_40A539,"rgb(92, 36, 175)"
call sub_40822C,"rgb(92, 35, 176)"
short loc_4080A1,"rgb(92, 34, 177)"
esi dword_410034,"rgb(92, 33, 178)"
short loc_404304,"rgb(92, 32, 179)"
short loc_408255,"rgb(92, 31, 180)"
short loc_402875,"rgb(92, 30, 181)"
short loc_403EE1,"rgb(92, 29, 182)"
short loc_404A38,"rgb(92, 28, 183)"
[edi+6Ch] 0,"rgb(92, 27, 184)"
short loc_4071C0,"rgb(92, 26, 185)"
[ebp-0F8h] edx,"rgb(92, 25, 186)"
short loc_406C32,"rgb(92, 24, 187)"
short loc_410FCD,"rgb(92, 23, 188)"
short loc_406E93,"rgb(92, 22, 189)"
eax [ebp+var_61],"rgb(92, 21, 190)"
[ebp+var_8] 6Eh,"rgb(92, 20, 191)"
short loc_4034A1,"rgb(92, 19, 192)"
short loc_4034A2,"rgb(92, 18, 193)"
edi [ebx+26h],"rgb(92, 17, 194)"
short loc_403913,"rgb(92, 16, 195)"
short loc_4082E7,"rgb(92, 15, 196)"
short loc_406513,"rgb(92, 14, 197)"
eax [ebp+22h],"rgb(92, 13, 198)"
short loc_40FFA8,"rgb(92, 12, 199)"
short loc_402EA9,"rgb(92, 11, 200)"
esi [ecx+30h],"rgb(92, 10, 201)"
eax 2E59h,"rgb(92, 9, 202)"
short loc_4087E9,"rgb(92, 8, 203)"
short loc_4051FD,"rgb(92, 7, 204)"
short loc_402E63,"rgb(92, 6, 205)"
short loc_4045E2,"rgb(92, 5, 206)"
short loc_406CD8,"rgb(92, 4, 207)"
call sub_4024EB,"rgb(92, 3, 208)"
short loc_403E4B,"rgb(92, 2, 209)"
short loc_4074EA,"rgb(92, 1, 210)"
short loc_4082D2,"rgb(92, 0, 211)"
short loc_4048D4,"rgb(91, 40, 172)"
mov [esp+60h+var_10],"rgb(91, 39, 173)"
short loc_401077,"rgb(91, 38, 174)"
short loc_40C310,"rgb(91, 37, 175)"
short loc_40C315,"rgb(91, 36, 176)"
short loc_403E6B,"rgb(91, 35, 177)"
short loc_409C4D,"rgb(91, 34, 178)"
mov [esp+60h+var_8],"rgb(91, 33, 179)"
call sub_403D65,"rgb(91, 32, 180)"
short loc_4039BB,"rgb(91, 31, 181)"
short loc_4039C1,"rgb(91, 30, 182)"
short loc_4060E0,"rgb(91, 29, 183)"
short loc_40A791,"rgb(91, 28, 184)"
short loc_4051DE,"rgb(91, 27, 185)"
ebx [eax+7Eh],"rgb(91, 26, 186)"
short loc_404E97,"rgb(91, 25, 187)"
short loc_40346C,"rgb(91, 24, 188)"
short loc_406F44,"rgb(91, 23, 189)"
short loc_40FFCD,"rgb(91, 22, 190)"
short loc_402F06,"rgb(91, 21, 191)"
short loc_4043C9,"rgb(91, 20, 192)"
short loc_4043D0,"rgb(91, 19, 193)"
jmp ds:PropVariantClear,"rgb(91, 18, 194)"
short loc_409B0E,"rgb(91, 17, 195)"
short loc_402D43,"rgb(91, 16, 196)"
short loc_411174,"rgb(91, 15, 197)"
dw 10h,"rgb(91, 14, 198)"
dh 41h,"rgb(91, 13, 199)"
short loc_4010FD,"rgb(91, 12, 200)"
[ebp+var_C] 2Eh,"rgb(91, 11, 201)"
short loc_4064F2,"rgb(91, 10, 202)"
short loc_40D7B3,"rgb(91, 9, 203)"
short loc_402014,"rgb(91, 8, 204)"
short loc_4068FB,"rgb(91, 7, 205)"
short loc_407ECC,"rgb(91, 6, 206)"
eax 2C9Ah,"rgb(91, 5, 207)"
short loc_4086D7,"rgb(91, 4, 208)"
short loc_40720E,"rgb(91, 3, 209)"
short loc_40441A,"rgb(91, 2, 210)"
short loc_4043F1,"rgb(91, 1, 211)"
short loc_402D80,"rgb(91, 0, 212)"
short loc_408691,"rgb(90, 40, 173)"
short loc_40690A,"rgb(90, 39, 174)"
short loc_40484E,"rgb(90, 38, 175)"
short loc_404742,"rgb(90, 37, 176)"
call sub_401C38,"rgb(90, 36, 177)"
call sub_40465A,"rgb(90, 35, 178)"
short loc_4021B4,"rgb(90, 34, 179)"
short loc_404944,"rgb(90, 33, 180)"
short loc_4027C4,"rgb(90, 32, 181)"
short loc_4045CD,"rgb(90, 31, 182)"
short loc_4057DB,"rgb(90, 30, 183)"
short loc_40454E,"rgb(90, 29, 184)"
short loc_402767,"rgb(90, 28, 185)"
short loc_405FB3,"rgb(90, 27, 186)"
short loc_408283,"rgb(90, 26, 187)"
short loc_40452F,"rgb(90, 25, 188)"
short loc_406FA9,"rgb(90, 24, 189)"
short loc_403D02,"rgb(90, 23, 190)"
short loc_407C0A,"rgb(90, 22, 191)"
short loc_402F7F,"rgb(90, 21, 192)"
short loc_402F87,"rgb(90, 20, 193)"
short loc_405E0E,"rgb(90, 19, 194)"
short loc_402E57,"rgb(90, 18, 195)"
short loc_404537,"rgb(90, 17, 196)"
short loc_404487,"rgb(90, 16, 197)"
short loc_404CEA,"rgb(90, 15, 198)"
short loc_403989,"rgb(90, 14, 199)"
short loc_40F19D,"rgb(90, 13, 200)"
short loc_402E2B,"rgb(90, 12, 201)"
short loc_406440,"rgb(90, 11, 202)"
short loc_4034E9,"rgb(90, 10, 203)"
short loc_4051AE,"rgb(90, 9, 204)"
short loc_40B3CF,"rgb(90, 8, 205)"
short loc_40452E,"rgb(90, 7, 206)"
short loc_4044A7,"rgb(90, 6, 207)"
short loc_403D6E,"rgb(90, 5, 208)"
eax [ebp-198h],"rgb(90, 4, 209)"
short loc_403344,"rgb(90, 3, 210)"
short loc_401113,"rgb(90, 2, 211)"
short loc_40113F,"rgb(90, 1, 212)"
short loc_401479,"rgb(90, 0, 213)"
short loc_40219C,"rgb(89, 40, 174)"
short loc_4034D8,"rgb(89, 39, 175)"
short loc_40A715,"rgb(89, 38, 176)"
short loc_405187,"rgb(89, 37, 177)"
short loc_405188,"rgb(89, 36, 178)"
short loc_407BF3,"rgb(89, 35, 179)"
call sub_409970,"rgb(89, 34, 180)"
short loc_408612,"rgb(89, 33, 181)"
short loc_404D40,"rgb(89, 32, 182)"
short loc_402FAF,"rgb(89, 31, 183)"
short loc_404D4A,"rgb(89, 30, 184)"
short loc_40495D,"rgb(89, 29, 185)"
call sub_4060C6,"rgb(89, 28, 186)"
short loc_406E11,"rgb(89, 27, 187)"
short loc_40CF4A,"rgb(89, 26, 188)"
short loc_4040A7,"rgb(89, 25, 189)"
short loc_4040E2,"rgb(89, 24, 190)"
edx 0C78h,"rgb(89, 23, 191)"
call sub_4029C7,"rgb(89, 22, 192)"
short loc_407567,"rgb(89, 21, 193)"
short loc_4064B7,"rgb(89, 20, 194)"
dword_411050 eax,"rgb(89, 19, 195)"
or [ebp+var_144],"rgb(89, 18, 196)"
short loc_403664,"rgb(89, 17, 197)"
short loc_403D95,"rgb(89, 16, 198)"
jmp ds:CreateBindCtx,"rgb(89, 15, 199)"
short loc_403051,"rgb(89, 14, 200)"
short loc_4012B3,"rgb(89, 13, 201)"
short loc_401294,"rgb(89, 12, 202)"
short loc_401284,"rgb(89, 11, 203)"
mov [eax+ebx-4],"rgb(89, 10, 204)"
short loc_40F969,"rgb(89, 9, 205)"
short loc_402FE8,"rgb(89, 8, 206)"
jmp ds:glVertex2d,"rgb(89, 7, 207)"
short loc_403D41,"rgb(89, 6, 208)"
short loc_4020F0,"rgb(89, 5, 209)"
short loc_40B74B,"rgb(89, 4, 210)"
short loc_407D8F,"rgb(89, 3, 211)"
short loc_405E26,"rgb(89, 2, 212)"
short loc_403CAF,"rgb(89, 1, 213)"
short loc_405FB0,"rgb(89, 0, 214)"
short loc_402726,"rgb(88, 40, 175)"
call sub_4048DF,"rgb(88, 39, 176)"
short loc_40215E,"rgb(88, 38, 177)"
short loc_40213B,"rgb(88, 37, 178)"
short loc_40405E,"rgb(88, 36, 179)"
short loc_406907,"rgb(88, 35, 180)"
push dword_4162C0,"rgb(88, 34, 181)"
short loc_4078AF,"rgb(88, 33, 182)"
short loc_40184B,"rgb(88, 32, 183)"
short loc_407591,"rgb(88, 31, 184)"
[ebp+var_1D] al,"rgb(88, 30, 185)"
short loc_403156,"rgb(88, 29, 186)"
short loc_4014C3,"rgb(88, 28, 187)"
short loc_404FC6,"rgb(88, 27, 188)"
short loc_403392,"rgb(88, 26, 189)"
short loc_401424,"rgb(88, 25, 190)"
short loc_4033B9,"rgb(88, 24, 191)"
short loc_407F74,"rgb(88, 23, 192)"
esi [edx-6Dh],"rgb(88, 22, 193)"
edx [eax+5Fh],"rgb(88, 21, 194)"
ecx [esp+5Ch+var_4C],"rgb(88, 20, 195)"
short loc_408BA1,"rgb(88, 19, 196)"
short loc_4064D4,"rgb(88, 18, 197)"
jmp ds:glTexCoord3i,"rgb(88, 17, 198)"
[ebp+var_4] 12Ch,"rgb(88, 16, 199)"
short loc_406BF4,"rgb(88, 15, 200)"
short loc_4032ED,"rgb(88, 14, 201)"
short loc_403CC1,"rgb(88, 13, 202)"
short loc_404FC4,"rgb(88, 12, 203)"
short loc_4049BC,"rgb(88, 11, 204)"
short loc_4081E5,"rgb(88, 10, 205)"
call sub_404854,"rgb(88, 9, 206)"
short loc_409A31,"rgb(88, 8, 207)"
short loc_404D1B,"rgb(88, 7, 208)"
short loc_4036FE,"rgb(88, 6, 209)"
short loc_404D11,"rgb(88, 5, 210)"
short loc_403CD4,"rgb(88, 4, 211)"
short loc_40648E,"rgb(88, 3, 212)"
short loc_404196,"rgb(88, 2, 213)"
short loc_402082,"rgb(88, 1, 214)"
short loc_404CCF,"rgb(88, 0, 215)"
short loc_40374D,"rgb(87, 40, 176)"
short loc_401EFF,"rgb(87, 39, 177)"
short loc_403E68,"rgb(87, 38, 178)"
short loc_404A05,"rgb(87, 37, 179)"
short loc_4031B9,"rgb(87, 36, 180)"
call sub_401D41,"rgb(87, 35, 181)"
short loc_40505A,"rgb(87, 34, 182)"
short loc_405D86,"rgb(87, 33, 183)"
short loc_40400B,"rgb(87, 32, 184)"
short loc_402123,"rgb(87, 31, 185)"
short loc_403D06,"rgb(87, 30, 186)"
eax [ecx-73h],"rgb(87, 29, 187)"
short loc_403CE5,"rgb(87, 28, 188)"
short loc_403F0C,"rgb(87, 27, 189)"
short loc_403E78,"rgb(87, 26, 190)"
short loc_408186,"rgb(87, 25, 191)"
short loc_4025FC,"rgb(87, 24, 192)"
short loc_40931C,"rgb(87, 23, 193)"
short loc_40265D,"rgb(87, 22, 194)"
short loc_40274D,"rgb(87, 21, 195)"
short loc_406B70,"rgb(87, 20, 196)"
short loc_411BCB,"rgb(87, 19, 197)"
[ebp+var_38] 0FFFFFFFFh,"rgb(87, 18, 198)"
ecx [ebx+edx],"rgb(87, 17, 199)"
short loc_404B03,"rgb(87, 16, 200)"
short loc_4081B8,"rgb(87, 15, 201)"
short loc_4017AA,"rgb(87, 14, 202)"
esi ds:TlsSetValue,"rgb(87, 13, 203)"
short loc_4019B5,"rgb(87, 12, 204)"
ecx [ebp+Buffer],"rgb(87, 11, 205)"
short loc_405832,"rgb(87, 10, 206)"
short loc_4030D9,"rgb(87, 9, 207)"
call ds:IsWindowEnabled,"rgb(87, 8, 208)"
short loc_403260,"rgb(87, 7, 209)"
short loc_40315A,"rgb(87, 6, 210)"
call sub_407443,"rgb(87, 5, 211)"
[ebp+var_8] 7Fh,"rgb(87, 4, 212)"
[ebp-26Ch] eax,"rgb(87, 3, 213)"
short loc_4025D4,"rgb(87, 2, 214)"
short loc_407811,"rgb(87, 1, 215)"
[ebp+var_24] 2,"rgb(87, 0, 216)"
[ebp+var_22] ax,"rgb(86, 40, 177)"
short loc_40421B,"rgb(86, 39, 178)"
[ebp-1ECh] ecx,"rgb(86, 38, 179)"
short loc_403BD4,"rgb(86, 37, 180)"
short loc_401E9C,"rgb(86, 36, 181)"
call sub_40A430,"rgb(86, 35, 182)"
short loc_40F3A2,"rgb(86, 34, 183)"
offset aDelaydeviaLear,"rgb(86, 33, 184)"
call ds:WritePrivateProfileStringA,"rgb(86, 32, 185)"
short loc_4070B2,"rgb(86, 31, 186)"
short loc_40319A,"rgb(86, 30, 187)"
short loc_40149A,"rgb(86, 29, 188)"
short loc_40C1ED,"rgb(86, 28, 189)"
short loc_404182,"rgb(86, 27, 190)"
short loc_407FD6,"rgb(86, 26, 191)"
short loc_408191,"rgb(86, 25, 192)"
short loc_40782B,"rgb(86, 24, 193)"
short loc_409315,"rgb(86, 23, 194)"
short loc_403D83,"rgb(86, 22, 195)"
call ds:GetFileSize,"rgb(86, 21, 196)"
short loc_401C69,"rgb(86, 20, 197)"
[ebp-224h] ecx,"rgb(86, 19, 198)"
esi ds:GetCPInfo,"rgb(86, 18, 199)"
short loc_404E5A,"rgb(86, 17, 200)"
short loc_4032F8,"rgb(86, 16, 201)"
[ebp+var_4] 0A6h,"rgb(86, 15, 202)"
short loc_403BE0,"rgb(86, 14, 203)"
ptr [ebp-52Ch],"rgb(86, 13, 204)"
short loc_408188,"rgb(86, 12, 205)"
short loc_407825,"rgb(86, 11, 206)"
short loc_409368,"rgb(86, 10, 207)"
short loc_40ED64,"rgb(86, 9, 208)"
call sub_40415B,"rgb(86, 8, 209)"
short loc_4010C2,"rgb(86, 7, 210)"
short loc_406962,"rgb(86, 6, 211)"
short loc_406405,"rgb(86, 5, 212)"
short loc_401E1C,"rgb(86, 4, 213)"
short loc_403AC5,"rgb(86, 3, 214)"
short loc_40686F,"rgb(86, 2, 215)"
short loc_40D7FF,"rgb(86, 1, 216)"
[ebp+var_25] al,"rgb(86, 0, 217)"
short loc_403354,"rgb(85, 40, 178)"
mov [esp+70h+var_50],"rgb(85, 39, 179)"
short loc_404ABF,"rgb(85, 38, 180)"
[ebp-200h] eax,"rgb(85, 37, 181)"
sub [ebp+var_204],"rgb(85, 36, 182)"
short loc_405CA1,"rgb(85, 35, 183)"
short loc_4050CA,"rgb(85, 34, 184)"
short loc_401EB8,"rgb(85, 33, 185)"
ptr [ebp-510h],"rgb(85, 32, 186)"
short loc_406A5B,"rgb(85, 31, 187)"
short loc_40760E,"rgb(85, 30, 188)"
esi [eax+17h],"rgb(85, 29, 189)"
short loc_4039AA,"rgb(85, 28, 190)"
short loc_4073DD,"rgb(85, 27, 191)"
short loc_4077B1,"rgb(85, 26, 192)"
short loc_403BB8,"rgb(85, 25, 193)"
short loc_405E7E,"rgb(85, 24, 194)"
short loc_403377,"rgb(85, 23, 195)"
short loc_403395,"rgb(85, 22, 196)"
[ebp-10h] 0FFFFFFFFh,"rgb(85, 21, 197)"
short loc_4038FE,"rgb(85, 20, 198)"
short loc_401BC1,"rgb(85, 19, 199)"
short loc_40F36E,"rgb(85, 18, 200)"
esi [eax+2Bh],"rgb(85, 17, 201)"
short loc_409451,"rgb(85, 16, 202)"
short loc_40698E,"rgb(85, 15, 203)"
short loc_4046A8,"rgb(85, 14, 204)"
short loc_404684,"rgb(85, 13, 205)"
short loc_4089C7,"rgb(85, 12, 206)"
short loc_4036E9,"rgb(85, 11, 207)"
short loc_4094F4,"rgb(85, 10, 208)"
jmp loc_402831,"rgb(85, 9, 209)"
short loc_405E9C,"rgb(85, 8, 210)"
call sub_408C21,"rgb(85, 7, 211)"
short loc_40EE5E,"rgb(85, 6, 212)"
eax [ebp-498h],"rgb(85, 5, 213)"
call sub_40A980,"rgb(85, 4, 214)"
short loc_407C87,"rgb(85, 3, 215)"
short loc_405CA3,"rgb(85, 2, 216)"
short loc_401834,"rgb(85, 1, 217)"
short loc_403436,"rgb(85, 0, 218)"
short loc_401B77,"rgb(84, 40, 179)"
short loc_401B99,"rgb(84, 39, 180)"
short loc_402F73,"rgb(84, 38, 181)"
short loc_4093DB,"rgb(84, 37, 182)"
short loc_40492B,"rgb(84, 36, 183)"
short loc_408203,"rgb(84, 35, 184)"
esi [ebp+var_80],"rgb(84, 34, 185)"
[ebp+var_38] 7,"rgb(84, 33, 186)"
eax 192h,"rgb(84, 32, 187)"
short loc_406A37,"rgb(84, 31, 188)"
short loc_4065F9,"rgb(84, 30, 189)"
short loc_40434B,"rgb(84, 29, 190)"
short loc_40425D,"rgb(84, 28, 191)"
call sub_4012DE,"rgb(84, 27, 192)"
short loc_40D72F,"rgb(84, 26, 193)"
short loc_40625E,"rgb(84, 25, 194)"
short loc_4091AD,"rgb(84, 24, 195)"
short loc_403CED,"rgb(84, 23, 196)"
short loc_4022D8,"rgb(84, 22, 197)"
short loc_40218F,"rgb(84, 21, 198)"
short loc_4069CD,"rgb(84, 20, 199)"
jmp ds:wglGetProcAddress,"rgb(84, 19, 200)"
short loc_402250,"rgb(84, 18, 201)"
short loc_4016A2,"rgb(84, 17, 202)"
[ebp+var_4] 0C6h,"rgb(84, 16, 203)"
short loc_405C30,"rgb(84, 15, 204)"
[ebp-0E8h] ecx,"rgb(84, 14, 205)"
short loc_407F69,"rgb(84, 13, 206)"
short loc_401BFC,"rgb(84, 12, 207)"
short loc_40232D,"rgb(84, 11, 208)"
eax 16D7h,"rgb(84, 10, 209)"
jmp ds:glAreTexturesResident,"rgb(84, 9, 210)"
short loc_409531,"rgb(84, 8, 211)"
short loc_408126,"rgb(84, 7, 212)"
short loc_403DBA,"rgb(84, 6, 213)"
short loc_40908B,"rgb(84, 5, 214)"
short loc_40D526,"rgb(84, 4, 215)"
short loc_4095AC,"rgb(84, 3, 216)"
short loc_401C46,"rgb(84, 2, 217)"
short loc_402E88,"rgb(84, 1, 218)"
short loc_409528,"rgb(84, 0, 219)"
call sub_406B0C,"rgb(83, 40, 180)"
esi [edx+ecx],"rgb(83, 39, 181)"
call sub_4032EE,"rgb(83, 38, 182)"
short loc_402F68,"rgb(83, 37, 183)"
short loc_40719B,"rgb(83, 36, 184)"
short loc_406A78,"rgb(83, 35, 185)"
short loc_40C48F,"rgb(83, 34, 186)"
[ebp+var_16] dx,"rgb(83, 33, 187)"
short loc_4034F1,"rgb(83, 32, 188)"
short loc_4034C5,"rgb(83, 31, 189)"
short loc_4034E2,"rgb(83, 30, 190)"
short loc_403399,"rgb(83, 29, 191)"
short loc_40338A,"rgb(83, 28, 192)"
short loc_404ADD,"rgb(83, 27, 193)"
ebp [eax+edx*2],"rgb(83, 26, 194)"
esi [ecx+3Eh],"rgb(83, 25, 195)"
short loc_401285,"rgb(83, 24, 196)"
short loc_404C51,"rgb(83, 23, 197)"
short loc_401DBA,"rgb(83, 22, 198)"
short loc_406F68,"rgb(83, 21, 199)"
short loc_4024FB,"rgb(83, 20, 200)"
short loc_404AB8,"rgb(83, 19, 201)"
[edx+eax] ecx,"rgb(83, 18, 202)"
short loc_401A32,"rgb(83, 17, 203)"
short loc_40811A,"rgb(83, 16, 204)"
cmp dword_4162C0,"rgb(83, 15, 205)"
short loc_40227C,"rgb(83, 14, 206)"
call sub_4026BC,"rgb(83, 13, 207)"
esi [ebx-68h],"rgb(83, 12, 208)"
short loc_404AFC,"rgb(83, 11, 209)"
short loc_4038EA,"rgb(83, 10, 210)"
short loc_405B7C,"rgb(83, 9, 211)"
[edx-4] eax,"rgb(83, 8, 212)"
short loc_404B38,"rgb(83, 7, 213)"
short loc_4082F5,"rgb(83, 6, 214)"
short loc_40619F,"rgb(83, 5, 215)"
short loc_4014BE,"rgb(83, 4, 216)"
short loc_407C32,"rgb(83, 3, 217)"
short loc_4095B9,"rgb(83, 2, 218)"
short loc_4023C3,"rgb(83, 1, 219)"
short loc_40A6FB,"rgb(83, 0, 220)"
short loc_40199C,"rgb(82, 40, 181)"
short loc_402456,"rgb(82, 39, 182)"
[ebp+arg_4] 8,"rgb(82, 38, 183)"
short loc_408F90,"rgb(82, 37, 184)"
ptr [eax+42h],"rgb(82, 36, 185)"
short loc_409611,"rgb(82, 35, 186)"
jmp ds:glGetString,"rgb(82, 34, 187)"
short loc_403B43,"rgb(82, 33, 188)"
short loc_405C28,"rgb(82, 32, 189)"
short loc_40E2FF,"rgb(82, 31, 190)"
short loc_407225,"rgb(82, 30, 191)"
short loc_4071F6,"rgb(82, 29, 192)"
short loc_408026,"rgb(82, 28, 193)"
short loc_405356,"rgb(82, 27, 194)"
short loc_402527,"rgb(82, 26, 195)"
[ebp+0Ch] 8,"rgb(82, 25, 196)"
[edx+esi-8] eax,"rgb(82, 24, 197)"
[esp+58h+var_40] eax,"rgb(82, 23, 198)"
edx [esp+50h+var_24],"rgb(82, 22, 199)"
short loc_40267A,"rgb(82, 21, 200)"
short loc_40C578,"rgb(82, 20, 201)"
eax 3DFFh,"rgb(82, 19, 202)"
short loc_4017C9,"rgb(82, 18, 203)"
short loc_4017D4,"rgb(82, 17, 204)"
short loc_404C0A,"rgb(82, 16, 205)"
call sub_403725,"rgb(82, 15, 206)"
short loc_402CCD,"rgb(82, 14, 207)"
[ebp+var_C] 0EAh,"rgb(82, 13, 208)"
short loc_402D0E,"rgb(82, 12, 209)"
call sub_407231,"rgb(82, 11, 210)"
short loc_40F055,"rgb(82, 10, 211)"
jmp ds:glLineStipple,"rgb(82, 9, 212)"
short loc_4024CB,"rgb(82, 8, 213)"
short loc_403E2C,"rgb(82, 7, 214)"
[ebp+8] 4,"rgb(82, 6, 215)"
short loc_408F18,"rgb(82, 5, 216)"
[esi+0A0h] ebx,"rgb(82, 4, 217)"
[esi+0B8h] eax,"rgb(82, 3, 218)"
short loc_401F74,"rgb(82, 2, 219)"
short loc_40523D,"rgb(82, 1, 220)"
eax [eax+ecx+1],"rgb(82, 0, 221)"
short loc_4054B3,"rgb(81, 40, 182)"
short loc_4051C9,"rgb(81, 39, 183)"
short loc_405647,"rgb(81, 38, 184)"
call sub_4011E3,"rgb(81, 37, 185)"
short loc_4072C7,"rgb(81, 36, 186)"
short loc_401978,"rgb(81, 35, 187)"
short loc_405B6C,"rgb(81, 34, 188)"
short loc_401847,"rgb(81, 33, 189)"
ecx [ebp+var_454],"rgb(81, 32, 190)"
short loc_402F52,"rgb(81, 31, 191)"
short loc_405F24,"rgb(81, 30, 192)"
short loc_40969D,"rgb(81, 29, 193)"
short loc_404B52,"rgb(81, 28, 194)"
short loc_402044,"rgb(81, 27, 195)"
short loc_402B9E,"rgb(81, 26, 196)"
short loc_404BAF,"rgb(81, 25, 197)"
short loc_402009,"rgb(81, 24, 198)"
short loc_401FA0,"rgb(81, 23, 199)"
call sub_4070B8,"rgb(81, 22, 200)"
ebx [esp+40h+var_24],"rgb(81, 21, 201)"
short loc_403A6E,"rgb(81, 20, 202)"
short loc_408E02,"rgb(81, 19, 203)"
and [ebp-0A4h],"rgb(81, 18, 204)"
short loc_4084FF,"rgb(81, 17, 205)"
short loc_406392,"rgb(81, 16, 206)"
short loc_404B70,"rgb(81, 15, 207)"
short loc_40203B,"rgb(81, 14, 208)"
short loc_40849A,"rgb(81, 13, 209)"
short loc_403AD0,"rgb(81, 12, 210)"
bx si,"rgb(81, 11, 211)"
call sub_401A2E,"rgb(81, 10, 212)"
short loc_405B34,"rgb(81, 9, 213)"
call sub_4036A3,"rgb(81, 8, 214)"
esi [ebx+6Bh],"rgb(81, 7, 215)"
short loc_4080B7,"rgb(81, 6, 216)"
short loc_405EF7,"rgb(81, 5, 217)"
[esp+10h+var_4] esi,"rgb(81, 4, 218)"
2 dup(0FFh),"rgb(81, 3, 219)"
short loc_403977,"rgb(81, 2, 220)"
short loc_409672,"rgb(81, 1, 221)"
short loc_4027F2,"rgb(81, 0, 222)"
short loc_403A1F,"rgb(80, 40, 183)"
call sub_405375,"rgb(80, 39, 184)"
short loc_406645,"rgb(80, 38, 185)"
and [ebp+var_2C4],"rgb(80, 37, 186)"
short loc_40642B,"rgb(80, 36, 187)"
short loc_40D16E,"rgb(80, 35, 188)"
short loc_408D45,"rgb(80, 34, 189)"
short loc_403F77,"rgb(80, 33, 190)"
push 120h,"rgb(80, 32, 191)"
[ebp+10h] 0FFFFFFFFh,"rgb(80, 31, 192)"
call sub_401C9C,"rgb(80, 30, 193)"
ebx [edi+68h],"rgb(80, 29, 194)"
[ebp+var_4] 8Eh,"rgb(80, 28, 195)"
short loc_40212C,"rgb(80, 27, 196)"
short loc_4037B9,"rgb(80, 26, 197)"
short loc_4037E2,"rgb(80, 25, 198)"
short loc_40174F,"rgb(80, 24, 199)"
eax 3F6h,"rgb(80, 23, 200)"
short loc_40B90A,"rgb(80, 22, 201)"
short loc_405BE6,"rgb(80, 21, 202)"
short loc_404BA1,"rgb(80, 20, 203)"
short loc_408095,"rgb(80, 19, 204)"
short loc_403878,"rgb(80, 18, 205)"
short loc_40531B,"rgb(80, 17, 206)"
add [ebp-0D4h],"rgb(80, 16, 207)"
short loc_402C8D,"rgb(80, 15, 208)"
short loc_4019FD,"rgb(80, 14, 209)"
edx [ecx+6Ch],"rgb(80, 13, 210)"
call sub_401EBD,"rgb(80, 12, 211)"
short loc_407B31,"rgb(80, 11, 212)"
short loc_402C46,"rgb(80, 10, 213)"
eax [ecx+0Ah],"rgb(80, 9, 214)"
call sub_405409,"rgb(80, 8, 215)"
short loc_402D00,"rgb(80, 7, 216)"
short loc_402AD9,"rgb(80, 6, 217)"
short loc_402C79,"rgb(80, 5, 218)"
edx 0FFFFFFB4h,"rgb(80, 4, 219)"
call sub_4025D5,"rgb(80, 3, 220)"
short loc_4039C9,"rgb(80, 2, 221)"
short loc_402B07,"rgb(80, 1, 222)"
short loc_4038BA,"rgb(80, 0, 223)"
short loc_40222E,"rgb(79, 40, 184)"
short loc_402A1C,"rgb(79, 39, 185)"
short loc_402A3A,"rgb(79, 38, 186)"
short loc_402A7C,"rgb(79, 37, 187)"
push 3EEh,"rgb(79, 36, 188)"
short loc_408E15,"rgb(79, 35, 189)"
short loc_407208,"rgb(79, 34, 190)"
short loc_4056E3,"rgb(79, 33, 191)"
short loc_40969B,"rgb(79, 32, 192)"
short loc_405F32,"rgb(79, 31, 193)"
short loc_402AE0,"rgb(79, 30, 194)"
eax 326Ah,"rgb(79, 29, 195)"
short loc_40527F,"rgb(79, 28, 196)"
short loc_405BFF,"rgb(79, 27, 197)"
short loc_4022E7,"rgb(79, 26, 198)"
short loc_405759,"rgb(79, 25, 199)"
short loc_405730,"rgb(79, 24, 200)"
short loc_4029CC,"rgb(79, 23, 201)"
short loc_4029C3,"rgb(79, 22, 202)"
esi [eax+edi*4],"rgb(79, 21, 203)"
short loc_402281,"rgb(79, 20, 204)"
short loc_405C33,"rgb(79, 19, 205)"
short loc_401695,"rgb(79, 18, 206)"
short loc_40230C,"rgb(79, 17, 207)"
short loc_40231F,"rgb(79, 16, 208)"
