Term,RGB
[ebp+var_8] 0FFFFFFC2h,"rgb(15, 223, 23)"
[ebp+var_8] 0FFFFFFC3h,"rgb(15, 222, 24)"
[ebp+var_8] 0FFFFFFC6h,"rgb(15, 221, 25)"
[ebp+var_8] 0FFFFFFC9h,"rgb(15, 220, 26)"
[ebp+var_8] 0FFFFFFCDh,"rgb(15, 219, 27)"
[ebp+var_8] 0FFFFFFD9h,"rgb(15, 218, 28)"
[ebp+var_8] 0FFFFFFDCh,"rgb(15, 217, 29)"
[ebp+var_8] 0FFFFFFDEh,"rgb(15, 216, 30)"
mov [esi-0D4h],"rgb(15, 215, 31)"
mov [esi-0D8h],"rgb(15, 214, 32)"
mov [esi-0E0h],"rgb(15, 213, 33)"
mov [esi-0ECh],"rgb(15, 212, 34)"
mov [esi-0F4h],"rgb(15, 211, 35)"
mov [esi-0F8h],"rgb(15, 210, 36)"
mov [esi-0FCh],"rgb(15, 209, 37)"
[ebp+var_8] 0FFFFFF91h,"rgb(15, 208, 38)"
[ebp+var_8] 0FFFFFF92h,"rgb(15, 207, 39)"
[ebp+var_8] 0FFFFFF97h,"rgb(15, 206, 40)"
[ebp+var_8] 0FFFFFF9Bh,"rgb(15, 205, 41)"
mov [esi-104h],"rgb(15, 204, 42)"
mov [esi-10Ch],"rgb(15, 203, 43)"
mov [esi-114h],"rgb(15, 202, 44)"
[ebp+var_8] 0FFFFFFA6h,"rgb(15, 201, 45)"
[ebp+var_8] 0FFFFFFA8h,"rgb(15, 200, 46)"
mov [esi-208h],"rgb(14, 247, 0)"
mov [esi-11Ch],"rgb(14, 246, 1)"
mov [esi-128h],"rgb(14, 245, 2)"
mov [esi-134h],"rgb(14, 244, 3)"
mov [esi-13Ch],"rgb(14, 243, 4)"
mov [esi-140h],"rgb(14, 242, 5)"
mov [esi-14Ch],"rgb(14, 241, 6)"
mov [esi-150h],"rgb(14, 240, 7)"
mov [esi-160h],"rgb(14, 239, 8)"
mov [esi-170h],"rgb(14, 238, 9)"
mov [esi-180h],"rgb(14, 237, 10)"
mov [esi-184h],"rgb(14, 236, 11)"
mov [esi-198h],"rgb(14, 235, 12)"
mov [esi-19Ch],"rgb(14, 234, 13)"
mov [esi-1A4h],"rgb(14, 233, 14)"
mov [esi-1A8h],"rgb(14, 232, 15)"
mov [esi-80h],"rgb(14, 231, 16)"
mov [esi-84h],"rgb(14, 230, 17)"
[ebp+var_8] 0FFFFF832h,"rgb(14, 229, 18)"
[ebp+var_8] 0FFFFF840h,"rgb(14, 228, 19)"
mov [esi-1B0h],"rgb(14, 227, 20)"
mov [esi-1B8h],"rgb(14, 226, 21)"
mov [esi-1C0h],"rgb(14, 225, 22)"
[ebp+var_8] 0FFFFFE4Eh,"rgb(14, 224, 23)"
[ebp+var_8] 0FFFFFE8Dh,"rgb(14, 223, 24)"
[ebp+var_8] 0FFFFFEA5h,"rgb(14, 222, 25)"
[ebp+var_8] 0FFFFFEADh,"rgb(14, 221, 26)"
[ebp+var_8] 0FFFFFEDEh,"rgb(14, 220, 27)"
[ebp+var_8] 0FFFFFF50h,"rgb(14, 219, 28)"
[ebp+var_8] 0FFFFFF8Bh,"rgb(14, 218, 29)"
mov [esi-1C4h],"rgb(14, 217, 30)"
mov [esi-1D0h],"rgb(14, 216, 31)"
[ebp+var_8] 0FFFFF9B1h,"rgb(14, 215, 32)"
[ebp+var_8] 0FFFFFA61h,"rgb(14, 214, 33)"
[ebp+var_8] 0FFFFFA90h,"rgb(14, 213, 34)"
[ebp+var_8] 0FFFFFAF2h,"rgb(14, 212, 35)"
[ebp+var_8] 0FFFFFB39h,"rgb(14, 211, 36)"
[ebp+var_8] 0FFFFFB4Ah,"rgb(14, 210, 37)"
[ebp+var_8] 0FFFFFC84h,"rgb(14, 209, 38)"
[ebp+var_8] 0FFFFFCC9h,"rgb(14, 208, 39)"
[ebp+var_8] 0FFFFFCE0h,"rgb(14, 207, 40)"
mov [esi-218h],"rgb(14, 206, 41)"
mov [esi-228h],"rgb(14, 205, 42)"
mov [esi-230h],"rgb(14, 204, 43)"
mov [esi-2ACh],"rgb(14, 203, 44)"
mov [esi-32Ch],"rgb(14, 202, 45)"
mov [esi-74h],"rgb(14, 201, 46)"
mov [esi-7Ch],"rgb(14, 200, 47)"
mov ds:10606328h,"rgb(13, 248, 0)"
mov ds:257CB569h,"rgb(13, 247, 1)"
mov ds:42202082h,"rgb(13, 246, 2)"
mov ds:63626764h,"rgb(13, 245, 3)"
mov ds:71DFD835h,"rgb(13, 244, 4)"
[ebp+var_8] 0FFFFE96Dh,"rgb(13, 243, 5)"
[ebp+var_8] 0FFFFE981h,"rgb(13, 242, 6)"
[ebp+var_8] 0FFFFEA70h,"rgb(13, 241, 7)"
[ebp+var_8] 0FFFFEB38h,"rgb(13, 240, 8)"
[ebp+var_8] 0FFFFEDEBh,"rgb(13, 239, 9)"
[ebp+var_8] 0FFFFEF2Eh,"rgb(13, 238, 10)"
[ebp+var_8] 0FFFFF8C9h,"rgb(13, 237, 11)"
[ebp+var_8] 0FFFFF8D1h,"rgb(13, 236, 12)"
[ebp+var_8] 0FFFFF8DFh,"rgb(13, 235, 13)"
[ebp+var_8] 0FFFFF902h,"rgb(13, 234, 14)"
[ebp+var_8] 0FFFFF919h,"rgb(13, 233, 15)"
offset ?OnPreRestore@CVssWriter@@UAG_NPAVIVssWriterComponents@@@Z,"rgb(13, 232, 16)"
offset ?QueryDisjointRangeAndAssignBuffer@TLINK@@QAEPAXPAVBIG_INT@@PAG1PAXK2@Z,"rgb(13, 231, 17)"
[ebp+var_8] 0FFFFEFCBh,"rgb(13, 230, 18)"
[ebp+var_8] 0FFFFF097h,"rgb(13, 229, 19)"
[ebp+var_8] 0FFFFF1FEh,"rgb(13, 228, 20)"
[ebp+var_8] 0FFFFF228h,"rgb(13, 227, 21)"
[ebp+var_8] 0FFFFF362h,"rgb(13, 226, 22)"
[ebp+var_8] 0FFFFF460h,"rgb(13, 225, 23)"
[ebp+var_8] 0FFFFF60Ch,"rgb(13, 224, 24)"
[ebp+var_8] 0FFFFF627h,"rgb(13, 223, 25)"
[ebp+var_8] 0FFFFF6EFh,"rgb(13, 222, 26)"
[ebp+var_8] 0FFFFF734h,"rgb(13, 221, 27)"
off_405185 dd,"rgb(13, 220, 28)"
off_4261C8 dd,"rgb(13, 219, 29)"
off_4262EC dd,"rgb(13, 218, 30)"
off_426394 dd,"rgb(13, 217, 31)"
offset BaseCleanupAppcompatCacheSupport,"rgb(13, 216, 32)"
offset BmClone,"rgb(13, 215, 33)"
offset CMCreateProfile,"rgb(13, 214, 34)"
off_426408 dd,"rgb(13, 213, 35)"
off_426480 dd,"rgb(13, 212, 36)"
off_426530 dd,"rgb(13, 211, 37)"
off_4265A8 dd,"rgb(13, 210, 38)"
offset ??0NTFS_BOOT_FILE@@QAE@XZ,"rgb(13, 209, 39)"
offset ??0strstream@@QAE@PADHH@Z,"rgb(13, 208, 40)"
offset ??1istream_withassign@@UAE@XZ,"rgb(13, 207, 41)"
offset ??4__non_rtti_object@@QAEAAV0@ABV0@@Z,"rgb(13, 206, 42)"
offset ??5istream@@QAEAAV0@AAN@Z,"rgb(13, 205, 43)"
offset ??_Efilebuf@@UAEPAXI@Z,"rgb(13, 204, 44)"
offset ?AfxA2WHelper@@YGPAGPAGPBDH@Z,"rgb(13, 203, 45)"
offset ?GetData@CString@@IBEPAUCStringData@@XZ,"rgb(13, 202, 46)"
offset ?OnBackupCompleteEnd@CVssJetWriter@@UAG_NPAVIVssWriterComponents@@_N@Z,"rgb(13, 201, 47)"
[ebp+var_8] 0FFFFE35Fh,"rgb(13, 200, 48)"
[ebp+var_8] 0FFFFE476h,"rgb(12, 249, 0)"
[ebp+var_8] 0FFFFE510h,"rgb(12, 248, 1)"
offset ?Resize@NTFS_ATTRIBUTE@@UAEEVBIG_INT@@PAVNTFS_BITMAP@@@Z,"rgb(12, 247, 2)"
offset ?SetFile@CIniA@@QAEXPBD@Z,"rgb(12, 246, 3)"
offset ?epptr@streambuf@@IBEPADXZ,"rgb(12, 245, 4)"
offset ?floatfield@ios@@2JB,"rgb(12, 244, 5)"
offset ?setbuf@ofstream@@QAEPAVstreambuf@@PADH@Z,"rgb(12, 243, 6)"
offset ?sync@streambuf@@UAEHXZ,"rgb(12, 242, 7)"
offset ?tie@ios@@QAEPAVostream@@PAV2@@Z,"rgb(12, 241, 8)"
offset ASN1BERDecBitString2,"rgb(12, 240, 9)"
offset ASN1BEREncObjectIdentifier2,"rgb(12, 239, 10)"
offset ASN1BEREncUTCTime,"rgb(12, 238, 11)"
offset AcceptEx,"rgb(12, 237, 12)"
offset AttachConsole,"rgb(12, 236, 13)"
offset BToolbar_Remove,"rgb(12, 235, 14)"
offset DdEntry50,"rgb(12, 234, 15)"
offset DebugActiveProcessStop,"rgb(12, 233, 16)"
offset Dns_SendAndRecvUdp,"rgb(12, 232, 17)"
offset CM_Run_Detection_Ex,"rgb(12, 231, 18)"
offset CPEncrypt,"rgb(12, 230, 19)"
offset CPGenKey,"rgb(12, 229, 20)"
offset CPGetKeyParam,"rgb(12, 228, 21)"
offset CmAtolA,"rgb(12, 227, 22)"
offset CmFmtMsgW,"rgb(12, 226, 23)"
offset CoResumeClassObjects,"rgb(12, 225, 24)"
offset ComputeAccessTokenFromCodeAuthzLevel,"rgb(12, 224, 25)"
offset ConvertFiberToThread,"rgb(12, 223, 26)"
[ebp+var_8] 0FFFFE0B5h,"rgb(12, 222, 27)"
[ebp+var_8] 0FFFFE19Eh,"rgb(12, 221, 28)"
[ebp+var_8] 0FFFFE20Bh,"rgb(12, 220, 29)"
[ebp+var_8] 0FFFFE303h,"rgb(12, 219, 30)"
[ebp+var_8] 0FFFFD97Bh,"rgb(12, 218, 31)"
[ebp+var_8] 0FFFFDAB8h,"rgb(12, 217, 32)"
[ebp+var_8] 0FFFFDBC0h,"rgb(12, 216, 33)"
[ebp+var_8] 0FFFFE540h,"rgb(12, 215, 34)"
[ebp+var_8] 0FFFFE59Bh,"rgb(12, 214, 35)"
[ebp+var_8] 0FFFFE5D0h,"rgb(12, 213, 36)"
[ebp+var_8] 0FFFFE658h,"rgb(12, 212, 37)"
[ebp+var_8] 0FFFFE6F6h,"rgb(12, 211, 38)"
[ebp+var_8] 0FFFFE726h,"rgb(12, 210, 39)"
[ebp+var_8] 0FFFFE7BFh,"rgb(12, 209, 40)"
[ebp+var_8] 0FFFFE7E1h,"rgb(12, 208, 41)"
[ebp+var_8] 0FFFFE811h,"rgb(12, 207, 42)"
offset CredReadW,"rgb(12, 206, 43)"
offset CryptGetKeyParam,"rgb(12, 205, 44)"
offset DbgSetDebugFilterState,"rgb(12, 204, 45)"
offset DdEntry12,"rgb(12, 203, 46)"
offset GetCurrencyFormatW,"rgb(12, 202, 47)"
offset GetCurrentActCtx,"rgb(12, 201, 48)"
offset GetLogicalDriveStringsW,"rgb(12, 200, 49)"
offset DsFreeDomainControllerInfoA,"rgb(11, 250, 0)"
offset DsFreeSpnArrayA,"rgb(11, 249, 1)"
offset DsMergeForestTrustInformationW,"rgb(11, 248, 2)"
offset EnterReaderModeHelper,"rgb(11, 247, 3)"
offset EssSignCertificateDecodeEx,"rgb(11, 246, 4)"
offset FindFirstFreeAce,"rgb(11, 245, 5)"
offset GenSaveToStream,"rgb(11, 244, 6)"
offset GetClusterFromNode,"rgb(11, 243, 7)"
offset GetCommModemStatus,"rgb(11, 242, 8)"
[ebp+var_8] 0FFFFD6CCh,"rgb(11, 241, 9)"
[ebp+var_8] 0FFFFD6D8h,"rgb(11, 240, 10)"
[ebp+var_8] 0FFFFD802h,"rgb(11, 239, 11)"
[ebp+var_8] 0FFFFD93Ch,"rgb(11, 238, 12)"
[ebp+var_8] 0FFFFD0E5h,"rgb(11, 237, 13)"
[ebp+var_8] 0FFFFD1C2h,"rgb(11, 236, 14)"
[ebp+var_8] 0FFFFD1D3h,"rgb(11, 235, 15)"
[ebp+var_8] 0FFFFDDC6h,"rgb(11, 234, 16)"
[ebp+var_8] 0FFFFDE2Bh,"rgb(11, 233, 17)"
[ebp+var_8] 0FFFFDEF6h,"rgb(11, 232, 18)"
[ebp+var_8] 0FFFFDF44h,"rgb(11, 231, 19)"
[ebp+var_8] 0FFFFDF86h,"rgb(11, 230, 20)"
[ebp+var_8] 0FFFFDF90h,"rgb(11, 229, 21)"
[ebp+var_8] 0FFFFE02Ah,"rgb(11, 228, 22)"
[ebp+var_8] 0FFFFE053h,"rgb(11, 227, 23)"
[ebp+var_8] 0FFFFE0ABh,"rgb(11, 226, 24)"
offset GetCompressedFileSizeA,"rgb(11, 225, 25)"
offset GetComputerNameW,"rgb(11, 224, 26)"
offset GetConsoleAliasExesLengthW,"rgb(11, 223, 27)"
offset GetConsoleCommandHistoryLengthW,"rgb(11, 222, 28)"
offset GetXaSwitch,"rgb(11, 221, 29)"
offset HrGetAttachIcon,"rgb(11, 220, 30)"
offset ImmGetCompositionStringA,"rgb(11, 219, 31)"
offset ImmGetContext,"rgb(11, 218, 32)"
offset GetModuleFileNameW,"rgb(11, 217, 33)"
offset GetModuleHandleW,"rgb(11, 216, 34)"
offset GetNamedPipeInfo,"rgb(11, 215, 35)"
offset GetProcessHeaps,"rgb(11, 214, 36)"
offset GetSecurityDescriptorOwner,"rgb(11, 213, 37)"
offset GetSystemTimeAdjustment,"rgb(11, 212, 38)"
offset GetSystemWow64DirectoryA,"rgb(11, 211, 39)"
offset GetThemeDocumentationProperty,"rgb(11, 210, 40)"
offset GetThreadSelectorEntry,"rgb(11, 209, 41)"
[ebp+var_8] 0FFFFD08Ch,"rgb(11, 208, 42)"
[ebp+var_8] 0FFFFD0B8h,"rgb(11, 207, 43)"
[ebp+var_8] 0FFFFD0D6h,"rgb(11, 206, 44)"
offset MprAdminPortClearStats,"rgb(11, 205, 45)"
offset NetDfsAddStdRootForced,"rgb(11, 204, 46)"
offset NetDfsRemoveFtRoot,"rgb(11, 203, 47)"
offset NetGetDCName,"rgb(11, 202, 48)"
offset NetUserSetGroups,"rgb(11, 201, 49)"
[ebp+var_8] 0FFFFD264h,"rgb(10, 251, 0)"
[ebp+var_8] 0FFFFD27Dh,"rgb(10, 250, 1)"
[ebp+var_8] 0FFFFD2CEh,"rgb(10, 249, 2)"
[ebp+var_8] 0FFFFD2D0h,"rgb(10, 248, 3)"
[ebp+var_8] 0FFFFD4D6h,"rgb(10, 247, 4)"
[ebp+var_8] 0FFFFD5C2h,"rgb(10, 246, 5)"
[ebp+var_8] 0FFFFD5FBh,"rgb(10, 245, 6)"
[ebp+var_8] 0FFFFD613h,"rgb(10, 244, 7)"
[ebp+var_8] 0FFFFD693h,"rgb(10, 243, 8)"
[ebp+var_8] 0FFFFD69Dh,"rgb(10, 242, 9)"
offset GetWindowsAccountDomainSid,"rgb(10, 241, 10)"
offset PdhVbCreateCounterPathList,"rgb(10, 240, 11)"
offset Polyline,"rgb(10, 239, 12)"
offset PortSetFraming,"rgb(10, 238, 13)"
offset PszAllocW,"rgb(10, 237, 14)"
offset RasEnumAutodialAddressesW,"rgb(10, 236, 15)"
offset ImmNotifyIME,"rgb(10, 235, 16)"
offset IsValidCodePage,"rgb(10, 234, 17)"
offset LeSetTargetDevice,"rgb(10, 233, 18)"
offset LoadKeyboardLayoutEx,"rgb(10, 232, 19)"
offset LocalUnlock,"rgb(10, 231, 20)"
offset LsaQueryDomainInformationPolicy,"rgb(10, 230, 21)"
offset LsaQueryInfoTrustedDomain,"rgb(10, 229, 22)"
offset MAPIDeleteMail,"rgb(10, 228, 23)"
offset MimeOleInetDateToFileTime,"rgb(10, 227, 24)"
offset ModifyRatings,"rgb(10, 226, 25)"
offset Module32Next,"rgb(10, 225, 26)"
[ebp+var_8] 0FFFFC974h,"rgb(10, 224, 27)"
[ebp+var_8] 0FFFFC975h,"rgb(10, 223, 28)"
[ebp+var_8] 0FFFFC9D6h,"rgb(10, 222, 29)"
[ebp+var_8] 0FFFFCA80h,"rgb(10, 221, 30)"
[ebp+var_8] 0FFFFCA90h,"rgb(10, 220, 31)"
[ebp+var_8] 0FFFFCB1Ah,"rgb(10, 219, 32)"
offset NlBindingRemoveServerFromCache,"rgb(10, 218, 33)"
offset NtMapViewOfSection,"rgb(10, 217, 34)"
offset NtRemoveIoCompletion,"rgb(10, 216, 35)"
offset PbCreateInvisible,"rgb(10, 215, 36)"
offset PdhCreateSQLTablesA,"rgb(10, 214, 37)"
offset PdhGetDefaultPerfCounterA,"rgb(10, 213, 38)"
offset PdhGetLogFileTypeA,"rgb(10, 212, 39)"
offset PdhGetLogFileTypeW,"rgb(10, 211, 40)"
offset PdhParseCounterPathA,"rgb(10, 210, 41)"
offset PdhRelogW,"rgb(10, 209, 42)"
offset RtlIdentifierAuthoritySid,"rgb(10, 208, 43)"
offset RtlPcToFileHeader,"rgb(10, 207, 44)"
offset RtlSizeHeap,"rgb(10, 206, 45)"
offset RtlTimeToSecondsSince1980,"rgb(10, 205, 46)"
offset SQLCloseCursor,"rgb(10, 204, 47)"
offset SQLFetchScroll,"rgb(10, 203, 48)"
offset ReadConsoleInputA,"rgb(10, 202, 49)"
offset ReadFileScatter,"rgb(9, 252, 0)"
offset RegisterConsoleIME,"rgb(9, 251, 1)"
offset RegisterPrintNotify,"rgb(9, 250, 2)"
offset RegisterWowBaseHandlers,"rgb(9, 249, 3)"
offset RequestWakeupLatency,"rgb(9, 248, 4)"
offset ResetEvent,"rgb(9, 247, 5)"
offset RpcNsBindingExportW,"rgb(9, 246, 6)"
offset RpcNsEntryObjectInqBeginA,"rgb(9, 245, 7)"
[ebp+var_8] 0FFFFC7D7h,"rgb(9, 244, 8)"
offset SetTraceCallback,"rgb(9, 243, 9)"
offset SetWaitableTimer,"rgb(9, 242, 10)"
offset SignerFreeSignerContext,"rgb(9, 241, 11)"
offset SnmpSvcSetLogLevel,"rgb(9, 240, 12)"
offset SymUnDName,"rgb(9, 239, 13)"
offset UnregisterTraceGuids,"rgb(9, 238, 14)"
[ebp+var_8] 0FFFFCB58h,"rgb(9, 237, 15)"
[ebp+var_8] 0FFFFCB77h,"rgb(9, 236, 16)"
[ebp+var_8] 0FFFFCC04h,"rgb(9, 235, 17)"
[ebp+var_8] 0FFFFCC8Fh,"rgb(9, 234, 18)"
[ebp+var_8] 0FFFFCD61h,"rgb(9, 233, 19)"
[ebp+var_8] 0FFFFCD82h,"rgb(9, 232, 20)"
[ebp+var_8] 0FFFFCDFBh,"rgb(9, 231, 21)"
[ebp+var_8] 0FFFFCDFCh,"rgb(9, 230, 22)"
[ebp+var_8] 0FFFFCFA1h,"rgb(9, 229, 23)"
offset RtlDestroyHandleTable,"rgb(9, 228, 24)"
offset ZwYieldExecution,"rgb(9, 227, 25)"
offset _CIsqrt,"rgb(9, 226, 26)"
offset _CharUpperBuff_@8,"rgb(9, 225, 27)"
offset _GetComputerName@8,"rgb(9, 224, 28)"
offset _GetOpenFileName@4,"rgb(9, 223, 29)"
offset _GetToolsFilePath@16,"rgb(9, 222, 30)"
offset _InitiateSystemShutdown_@20,"rgb(9, 221, 31)"
offset SQLGetStmtOption,"rgb(9, 220, 32)"
offset SamChangePasswordUser3,"rgb(9, 219, 33)"
offset SamRemoveMemberFromGroup,"rgb(9, 218, 34)"
offset SetConsoleCursorInfo,"rgb(9, 217, 35)"
offset SetConsoleTextAttribute,"rgb(9, 216, 36)"
offset SetEnhMetaFileBits,"rgb(9, 215, 37)"
offset SetFirmwareEnvironmentVariableA,"rgb(9, 214, 38)"
offset SetMenuItemInfoW,"rgb(9, 213, 39)"
offset SetSystemPowerState,"rgb(9, 212, 40)"
offset _mkdir,"rgb(9, 211, 41)"
offset _outpd,"rgb(9, 210, 42)"
offset _wgetenv,"rgb(9, 209, 43)"
offset a0GauCA,"rgb(9, 208, 44)"
offset a0V5oDmbWk_5V8e,"rgb(9, 207, 45)"
offset a1wJiZu,"rgb(9, 206, 46)"
offset a24ko,"rgb(9, 205, 47)"
offset a2nDkek,"rgb(9, 204, 48)"
offset WEP,"rgb(9, 203, 49)"
offset WSAAsyncGetHostByName,"rgb(8, 253, 0)"
offset WSAAsyncGetProtoByNumber,"rgb(8, 252, 1)"
offset WSAEnumNameSpaceProvidersA,"rgb(8, 251, 2)"
offset WSAGetServiceClassNameByClassIdA,"rgb(8, 250, 3)"
offset WritePrivateProfileStringW,"rgb(8, 249, 4)"
offset ZwCreateSemaphore,"rgb(8, 248, 5)"
offset ZwLockProductActivationKeys,"rgb(8, 247, 6)"
offset a8hU,"rgb(8, 246, 7)"
offset a8kEj,"rgb(8, 245, 8)"
offset a8mxjF,"rgb(8, 244, 9)"
offset a9Uic,"rgb(8, 243, 10)"
offset a?kx,"rgb(8, 242, 11)"
offset aA4iViI,"rgb(8, 241, 12)"
[ebp+var_8] 0FFFFBE99h,"rgb(8, 240, 13)"
[ebp+var_8] 0FFFFBED4h,"rgb(8, 239, 14)"
offset _LoadBitmap@8,"rgb(8, 238, 15)"
offset _RegDeleteValue_@8,"rgb(8, 237, 16)"
offset _adj_fdivr_m32i,"rgb(8, 236, 17)"
offset _atoldbl,"rgb(8, 235, 18)"
offset _dup2,"rgb(8, 234, 19)"
offset _fileno,"rgb(8, 233, 20)"
offset _ismbcl0,"rgb(8, 232, 21)"
offset _mbsinc,"rgb(8, 231, 22)"
[ebp+var_8] 0FFFFC34Dh,"rgb(8, 230, 23)"
[ebp+var_8] 0FFFFC3DFh,"rgb(8, 229, 24)"
[ebp+var_8] 0FFFFC424h,"rgb(8, 228, 25)"
[ebp+var_8] 0FFFFC4FEh,"rgb(8, 227, 26)"
[ebp+var_8] 0FFFFC5BCh,"rgb(8, 226, 27)"
[ebp+var_8] 0FFFFC5E1h,"rgb(8, 225, 28)"
[ebp+var_8] 0FFFFC769h,"rgb(8, 224, 29)"
[ebp+var_8] 0FFFFC79Eh,"rgb(8, 223, 30)"
offset aAq8Vss_psDll,"rgb(8, 222, 31)"
offset aAutofm,"rgb(8, 221, 32)"
offset a2s,"rgb(8, 220, 33)"
offset a3yS4ncqAIDKrIi,"rgb(8, 219, 34)"
offset a5auDu,"rgb(8, 218, 35)"
offset a6Yrie,"rgb(8, 217, 36)"
offset a6qn,"rgb(8, 216, 37)"
offset a7cF,"rgb(8, 215, 38)"
offset aBui,"rgb(8, 214, 39)"
offset aCGvIsU,"rgb(8, 213, 40)"
offset aCa?lvdpr,"rgb(8, 212, 41)"
offset aCdapqasf_Ll,"rgb(8, 211, 42)"
[ebp+var_8] 0FFFFB403h,"rgb(8, 210, 43)"
[ebp+var_8] 0FFFFB40Eh,"rgb(8, 209, 44)"
[ebp+var_8] 0FFFFB49Eh,"rgb(8, 208, 45)"
[ebp+var_8] 0FFFFB55Ch,"rgb(8, 207, 46)"
[ebp+var_8] 0FFFFB766h,"rgb(8, 206, 47)"
[ebp+var_8] 0FFFFB7E3h,"rgb(8, 205, 48)"
[ebp+var_8] 0FFFFBF00h,"rgb(8, 204, 49)"
[ebp+var_8] 0FFFFBF05h,"rgb(7, 254, 0)"
[ebp+var_8] 0FFFFC005h,"rgb(7, 253, 1)"
[ebp+var_8] 0FFFFC1E7h,"rgb(7, 252, 2)"
[ebp+var_8] 0FFFFC2B0h,"rgb(7, 251, 3)"
[ebp+var_8] 0FFFFC2FEh,"rgb(7, 250, 4)"
[ebp+var_8] 0FFFFBCBDh,"rgb(7, 249, 5)"
[ebp+var_8] 0FFFFBD1Ch,"rgb(7, 248, 6)"
[ebp+var_8] 0FFFFBD41h,"rgb(7, 247, 7)"
[ebp+var_8] 0FFFFBDE5h,"rgb(7, 246, 8)"
[ebp+var_8] 0FFFFBDE6h,"rgb(7, 245, 9)"
offset aCdapqcap_Ll,"rgb(7, 244, 10)"
offset aCipherExe,"rgb(7, 243, 11)"
offset aCiwi,"rgb(7, 242, 12)"
offset aCnUhIfA_B_iiVs,"rgb(7, 241, 13)"
offset aDeU,"rgb(7, 240, 14)"
offset aAvQpNwuW,"rgb(7, 239, 15)"
offset aAwercdappstore,"rgb(7, 238, 16)"
offset aAwercdapqcap_L,"rgb(7, 237, 17)"
offset aAwiorasmxsDll,"rgb(7, 236, 18)"
offset aBijldXxa,"rgb(7, 235, 19)"
offset aBro,"rgb(7, 234, 20)"
[ebp+var_8] 0FFFFAD6Dh,"rgb(7, 233, 21)"
[ebp+var_8] 0FFFFADA8h,"rgb(7, 232, 22)"
[ebp+var_8] 0FFFFAF26h,"rgb(7, 231, 23)"
[ebp+var_8] 0FFFFAFCAh,"rgb(7, 230, 24)"
[ebp+var_8] 0FFFFB03Ah,"rgb(7, 229, 25)"
[ebp+var_8] 0FFFFB044h,"rgb(7, 228, 26)"
[ebp+var_8] 0FFFFB05Bh,"rgb(7, 227, 27)"
[ebp+var_8] 0FFFFB11Fh,"rgb(7, 226, 28)"
[ebp+var_8] 0FFFFB1B3h,"rgb(7, 225, 29)"
[ebp+var_8] 0FFFFB1C4h,"rgb(7, 224, 30)"
[ebp+var_8] 0FFFFB1EBh,"rgb(7, 223, 31)"
[ebp+var_8] 0FFFFB88Eh,"rgb(7, 222, 32)"
[ebp+var_8] 0FFFFB951h,"rgb(7, 221, 33)"
[ebp+var_8] 0FFFFBAD5h,"rgb(7, 220, 34)"
[ebp+var_8] 0FFFFBADAh,"rgb(7, 219, 35)"
[ebp+var_8] 0FFFFBCABh,"rgb(7, 218, 36)"
offset aDsaposuxperfos,"rgb(7, 217, 37)"
offset aDsaposuxpstore,"rgb(7, 216, 38)"
offset aEr4erMU,"rgb(7, 215, 39)"
offset aEsiziucbn,"rgb(7, 214, 40)"
offset aEtriytre,"rgb(7, 213, 41)"
offset aF4A,"rgb(7, 212, 42)"
offset aF9uregDll,"rgb(7, 211, 43)"
offset aFA,"rgb(7, 210, 44)"
offset aFAd,"rgb(7, 209, 45)"
[ebp+var_8] 0FFFFA01Eh,"rgb(7, 208, 46)"
[ebp+var_8] 0FFFFA0FFh,"rgb(7, 207, 47)"
offset aDeaQzF,"rgb(7, 206, 48)"
[ebp+var_8] 0FFFFACBBh,"rgb(7, 205, 49)"
[ebp+var_8] 0FFFFACCDh,"rgb(6, 255, 0)"
[ebp+var_8] 0FFFFACDAh,"rgb(6, 254, 1)"
[ebp+var_8] 0FFFFAD03h,"rgb(6, 253, 2)"
[ebp+var_8] 0FFFFA3F9h,"rgb(6, 252, 3)"
[ebp+var_8] 0FFFFA478h,"rgb(6, 251, 4)"
[ebp+var_8] 0FFFFA6A1h,"rgb(6, 250, 5)"
[ebp+var_8] 0FFFFA83Eh,"rgb(6, 249, 6)"
[ebp+var_8] 0FFFFA868h,"rgb(6, 248, 7)"
[ebp+var_8] 0FFFFA904h,"rgb(6, 247, 8)"
[ebp+var_8] 0FFFFAA3Dh,"rgb(6, 246, 9)"
[ebp+var_8] 0FFFFAAD8h,"rgb(6, 245, 10)"
[ebp+var_8] 0FFFFAB9Ch,"rgb(6, 244, 11)"
[ebp+var_8] 0FFFFACB2h,"rgb(6, 243, 12)"
offset aFJs,"rgb(6, 242, 13)"
offset aFWa,"rgb(6, 241, 14)"
[ebp+var_8] 0FFFFB33Bh,"rgb(6, 240, 15)"
offset aDiUregDll,"rgb(6, 239, 16)"
offset aDit_,"rgb(6, 238, 17)"
offset aDsaposuxmsshaD,"rgb(6, 237, 18)"
offset aGazis,"rgb(6, 236, 19)"
offset aGeVi,"rgb(6, 235, 20)"
offset aGfdhqcliprov_l,"rgb(6, 234, 21)"
offset aGjNtdjZapSc,"rgb(6, 233, 22)"
offset aGni,"rgb(6, 232, 23)"
offset aHeA,"rgb(6, 231, 24)"
offset aHellDll,"rgb(6, 230, 25)"
offset aHisa,"rgb(6, 229, 26)"
[ebp+var_8] 0FFFF98B5h,"rgb(6, 228, 27)"
