Term,RGB
call loc_402A50,"rgb(77, 147, 163)"
edx 82A6h,"rgb(77, 146, 164)"
edx 80072AFCh,"rgb(77, 145, 165)"
call loc_1000A348,"rgb(77, 144, 166)"
call loc_1000466A,"rgb(77, 143, 167)"
[ebp+35h] ebx,"rgb(77, 142, 168)"
edx 0E412h,"rgb(77, 141, 169)"
ptr loc_401F21+5,"rgb(77, 140, 170)"
mov dword_41C18A,"rgb(77, 139, 171)"
mov dword_41D0F4,"rgb(77, 138, 172)"
mov dword_41C028,"rgb(77, 137, 173)"
[ebp-8Ch] 42h,"rgb(77, 136, 174)"
call _MDICreateDecompression,"rgb(77, 135, 175)"
call _StringCchCopyA@12,"rgb(77, 134, 176)"
edx 0E66Ah,"rgb(77, 133, 177)"
edx 8402Ah,"rgb(77, 132, 178)"
mov dword_40A1F9,"rgb(77, 131, 179)"
jmp loc_401071,"rgb(77, 130, 180)"
jmp loc_40106B,"rgb(77, 129, 181)"
[esi+650h] 0,"rgb(77, 128, 182)"
ptr loc_4035BA+1,"rgb(77, 127, 183)"
eax ds:byte_44BE34,"rgb(77, 126, 184)"
eax dword_413164,"rgb(77, 125, 185)"
mov dword_4095BD,"rgb(77, 124, 186)"
ptr loc_403372+3,"rgb(77, 123, 187)"
eax ds:dword_415180,"rgb(77, 122, 188)"
eax ds:dword_415668,"rgb(77, 121, 189)"
call loc_401A94,"rgb(76, 149, 162)"
call loc_4013BF,"rgb(76, 148, 163)"
call loc_401337,"rgb(76, 147, 164)"
[ebp+var_A] 8AAAD883h,"rgb(76, 146, 165)"
mov dword_408D74,"rgb(76, 145, 166)"
edx 89D4h,"rgb(76, 144, 167)"
mov dword_40906C,"rgb(76, 143, 168)"
[ebp-90h] offset,"rgb(76, 142, 169)"
ptr loc_403737+3,"rgb(76, 141, 170)"
call loc_402F42,"rgb(76, 140, 171)"
[ebp+var_A] cl,"rgb(76, 139, 172)"
mov dword_40A201,"rgb(76, 138, 173)"
eax ds:dword_409178,"rgb(76, 137, 174)"
eax ds:dword_1001A388,"rgb(76, 136, 175)"
jmp loc_4011AF,"rgb(76, 135, 176)"
jnz loc_4055AC,"rgb(76, 134, 177)"
ds:dword_430932 offset,"rgb(76, 133, 178)"
ds:dword_43092E ebx,"rgb(76, 132, 179)"
sub ds:VersionInformation.dwOSVersionInfoSize,"rgb(76, 131, 180)"
jnz loc_4052B3,"rgb(76, 130, 181)"
mov dword_4090C0,"rgb(76, 129, 182)"
eax dword_1000AE88,"rgb(76, 128, 183)"
eax dword_10029454,"rgb(76, 127, 184)"
ah 0D3h,"rgb(76, 126, 185)"
ah 0D0h,"rgb(76, 125, 186)"
ah 0BEh,"rgb(76, 124, 187)"
ptr loc_4035A4+4,"rgb(76, 123, 188)"
ptr loc_403558+3,"rgb(76, 122, 189)"
eax ds:byte_418D20[eax],"rgb(75, 149, 163)"
mov dword_409060,"rgb(75, 148, 164)"
mov dword_4091A3,"rgb(75, 147, 165)"
ptr loc_403614+1,"rgb(75, 146, 166)"
ptr loc_40376E+1,"rgb(75, 145, 167)"
call loc_402A6E,"rgb(75, 144, 168)"
[ebp+var_10] 0D8AA64A3h,"rgb(75, 143, 169)"
[ebp+var_A] 0BED1E4Ch,"rgb(75, 142, 170)"
[esi+640h] edx,"rgb(75, 141, 171)"
mov dword_40CD56,"rgb(75, 140, 172)"
mov dword_40CD4E,"rgb(75, 139, 173)"
eax dword_10029380,"rgb(75, 138, 174)"
eax dword_10013144,"rgb(75, 137, 175)"
call dword_473068,"rgb(75, 136, 176)"
76DF392h 0,"rgb(75, 135, 177)"
eax ds:byte_44B2A1,"rgb(75, 134, 178)"
ds:dword_45C2EC eax,"rgb(75, 133, 179)"
mov dword_4090B0,"rgb(75, 132, 180)"
eax ds:byte_44BE2C,"rgb(75, 131, 181)"
eax ds:byte_44BE29,"rgb(75, 130, 182)"
jnz loc_40595C,"rgb(75, 129, 183)"
jnz loc_405954,"rgb(75, 128, 184)"
jmp loc_40109E,"rgb(75, 127, 185)"
ds:dword_4390C8 offset,"rgb(75, 126, 186)"
ptr loc_40330C+1,"rgb(75, 125, 187)"
short loc_4106D4,"rgb(75, 124, 188)"
call dword_476B04,"rgb(75, 123, 189)"
mov dword_40A97F,"rgb(74, 149, 164)"
mov dword_40A90F,"rgb(74, 148, 165)"
mov dword_40A21D,"rgb(74, 147, 166)"
jmp loc_401215,"rgb(74, 146, 167)"
ah 0AAh,"rgb(74, 145, 168)"
ptr loc_40325B+2,"rgb(74, 144, 169)"
call dword_476AEC,"rgb(74, 143, 170)"
call dword_4730B4,"rgb(74, 142, 171)"
call dword_47316C,"rgb(74, 141, 172)"
mov dword_40A9A3,"rgb(74, 140, 173)"
ah 0C0h,"rgb(74, 139, 174)"
call dword_473054,"rgb(74, 138, 175)"
call dword_473020,"rgb(74, 137, 176)"
call dword_47F0F0,"rgb(74, 136, 177)"
call dword_476BF8,"rgb(74, 135, 178)"
jmp loc_40114A,"rgb(74, 134, 179)"
call dword_476AF4,"rgb(74, 133, 180)"
sub ds:dword_40C35B,"rgb(74, 132, 181)"
sub ds:dword_40C2AF,"rgb(74, 131, 182)"
eax dword_1002AB44,"rgb(74, 130, 183)"
mov dword_40C408,"rgb(74, 129, 184)"
mov dword_40CD3A,"rgb(74, 128, 185)"
mov dword_40CD2A,"rgb(74, 127, 186)"
jmp loc_4012A6,"rgb(74, 126, 187)"
jmp loc_40128E,"rgb(74, 125, 188)"
jmp loc_40130C,"rgb(74, 124, 189)"
call dword_1000B0B0,"rgb(73, 149, 165)"
[esi+63Ch] edx,"rgb(73, 148, 166)"
78h eax,"rgb(73, 147, 167)"
[edi+eax+48h] dh,"rgb(73, 146, 168)"
jnz loc_4061FC,"rgb(73, 145, 169)"
add [edx-2Ah],"rgb(73, 144, 170)"
call loc_4100AC,"rgb(73, 143, 171)"
short loc_10003C0D,"rgb(73, 142, 172)"
call loc_410048,"rgb(73, 141, 173)"
mov dword_40A903,"rgb(73, 140, 174)"
ptr loc_40338A+3,"rgb(73, 139, 175)"
76766176h 61767661h,"rgb(73, 138, 176)"
ah 0B1h,"rgb(73, 137, 177)"
mov dword_40BE8C,"rgb(73, 136, 178)"
ptr loc_4032E9+1,"rgb(73, 135, 179)"
ptr loc_4032E6+4,"rgb(73, 134, 180)"
77h 10h,"rgb(73, 133, 181)"
ptr loc_40336D+3,"rgb(73, 132, 182)"
call dword_476AC4,"rgb(73, 131, 183)"
call off_426708,"rgb(73, 130, 184)"
mov dword_406024,"rgb(73, 129, 185)"
mov dword_406008,"rgb(73, 128, 186)"
eax ds:GetServiceKeyNameW,"rgb(73, 127, 187)"
eax ds:GetServiceDisplayNameW,"rgb(73, 126, 188)"
call off_41E160,"rgb(73, 125, 189)"
sub ds:dword_409048,"rgb(72, 149, 166)"
jmp loc_4010A7,"rgb(72, 148, 167)"
call dword_476BF4,"rgb(72, 147, 168)"
call loc_41000C,"rgb(72, 146, 169)"
call loc_4100A0,"rgb(72, 145, 170)"
call loc_41009C,"rgb(72, 144, 171)"
call loc_410040,"rgb(72, 143, 172)"
call loc_410028,"rgb(72, 142, 173)"
[esi+674h] 0FAh,"rgb(72, 141, 174)"
edx 9891h,"rgb(72, 140, 175)"
call loc_4100E0,"rgb(72, 139, 176)"
call loc_4100D4,"rgb(72, 138, 177)"
jmp loc_180269A,"rgb(72, 137, 178)"
call off_435494,"rgb(72, 136, 179)"
ptr loc_403AF4+1,"rgb(72, 135, 180)"
ptr loc_403B9F+1,"rgb(72, 134, 181)"
edx [ebp+0A295357h],"rgb(72, 133, 182)"
call loc_40F104,"rgb(72, 132, 183)"
call loc_40F03C,"rgb(72, 131, 184)"
edx [ebp+138h],"rgb(72, 130, 185)"
ptr loc_403A54+1,"rgb(72, 129, 186)"
ptr loc_403A39+2,"rgb(72, 128, 187)"
mov dword_407CD8,"rgb(72, 127, 188)"
call loc_40F144,"rgb(72, 126, 189)"
eax ds:ModifyMenuA,"rgb(71, 149, 167)"
edx [ebp+WSAData],"rgb(71, 148, 168)"
call loc_40E233,"rgb(71, 147, 169)"
call loc_409A50,"rgb(71, 146, 170)"
call loc_409772,"rgb(71, 145, 171)"
call loc_4095FC,"rgb(71, 144, 172)"
add [esp+0D8h+var_C8],"rgb(71, 143, 173)"
call loc_40D302,"rgb(71, 142, 174)"
call off_41D50C,"rgb(71, 141, 175)"
call off_41C742,"rgb(71, 140, 176)"
ptr loc_403C45+1,"rgb(71, 139, 177)"
call loc_45A865,"rgb(71, 138, 178)"
eax ds:GetSecurityDescriptorGroup,"rgb(71, 137, 179)"
call loc_41016C,"rgb(71, 136, 180)"
call loc_410168,"rgb(71, 135, 181)"
ptr loc_403A81+1,"rgb(71, 134, 182)"
call loc_410164,"rgb(71, 133, 183)"
call loc_4100E4,"rgb(71, 132, 184)"
[ebp+var_A] 0D15D5405h,"rgb(71, 131, 185)"
call loc_40AEA4,"rgb(71, 130, 186)"
mov dword_408CF7,"rgb(71, 129, 187)"
[ebp+var_14] 913061F9h,"rgb(71, 128, 188)"
call loc_4074C2,"rgb(71, 127, 189)"
call loc_4073D0,"rgb(70, 149, 168)"
call loc_44FFA2,"rgb(70, 148, 169)"
eax ds:InsertMenuItemA,"rgb(70, 147, 170)"
call off_416414,"rgb(70, 146, 171)"
ptr loc_403AF7+5,"rgb(70, 145, 172)"
[ebp+4Ah] edi,"rgb(70, 144, 173)"
edx String,"rgb(70, 143, 174)"
call loc_409EF8,"rgb(70, 142, 175)"
call loc_409BAC,"rgb(70, 141, 176)"
ptr loc_4038C1+1,"rgb(70, 140, 177)"
call loc_40E3BE,"rgb(70, 139, 178)"
[edi+eax+56h] esi,"rgb(70, 138, 179)"
ds:stru_42C010.wHour offset,"rgb(70, 137, 180)"
jmp loc_4010AE,"rgb(70, 136, 181)"
jmp loc_31825BC,"rgb(70, 135, 182)"
jnz loc_405BE1,"rgb(70, 134, 183)"
jnz loc_405E5D,"rgb(70, 133, 184)"
call loc_40C128,"rgb(70, 132, 185)"
eax ds:SetUserObjectInformationW,"rgb(70, 131, 186)"
call loc_4078F7,"rgb(70, 130, 187)"
edx 9CD7h,"rgb(70, 129, 188)"
edx 9C5Eh,"rgb(70, 128, 189)"
call loc_405CC9,"rgb(109, 127, 150)"
call loc_404F90,"rgb(109, 126, 151)"
call loc_404E9C,"rgb(109, 125, 152)"
call loc_4061F0,"rgb(109, 124, 153)"
call loc_409512,"rgb(109, 123, 154)"
eax dword_40DC88,"rgb(109, 122, 155)"
eax dword_40DB48,"rgb(109, 121, 156)"
ah 96h,"rgb(109, 120, 157)"
mov dword_40FD8F,"rgb(109, 119, 158)"
call ds:PrintWindow,"rgb(109, 118, 159)"
short loc_10003EAD,"rgb(109, 117, 160)"
call loc_406F2B,"rgb(109, 116, 161)"
ptr loc_4037D2+1,"rgb(109, 115, 162)"
eax ds:PathFileExistsA,"rgb(109, 114, 163)"
eax ds:RegUnLoadKeyW,"rgb(109, 113, 164)"
mov dword_408220,"rgb(109, 112, 165)"
ds:dword_45C2E8 ecx,"rgb(109, 111, 166)"
ptr loc_403902+2,"rgb(109, 110, 167)"
ds:stru_42D004.wSecond edi,"rgb(108, 128, 150)"
dd 0AF000000h,"rgb(108, 127, 151)"
jnz loc_4060BD,"rgb(108, 126, 152)"
mov dword_4101C0,"rgb(108, 125, 153)"
ptr loc_402DB8+1,"rgb(108, 124, 154)"
jmp loc_40159D,"rgb(108, 123, 155)"
sub dword_408D07,"rgb(108, 122, 156)"
sub dword_409193,"rgb(108, 121, 157)"
mov dword_40FD7F,"rgb(108, 120, 158)"
jmp loc_401040,"rgb(108, 119, 159)"
short loc_10003CA8,"rgb(108, 118, 160)"
mov dword_408BC4,"rgb(108, 117, 161)"
call loc_40E3C9,"rgb(108, 116, 162)"
ah 9Ch,"rgb(108, 115, 163)"
mov dword_410988,"rgb(108, 114, 164)"
eax dword_40E8A0,"rgb(108, 113, 165)"
short loc_4102C4,"rgb(108, 112, 166)"
eax dword_40E8A4,"rgb(108, 111, 167)"
mov dword_40CD5E,"rgb(108, 110, 168)"
jnz loc_404A21,"rgb(107, 129, 150)"
jmp loc_40174B,"rgb(107, 128, 151)"
mov dword_4136A0,"rgb(107, 127, 152)"
mov dword_413680,"rgb(107, 126, 153)"
mov dword_41367C,"rgb(107, 125, 154)"
mov dword_4136FC,"rgb(107, 124, 155)"
[ebp+var_34] 47C6F6F3h,"rgb(107, 123, 156)"
sub dword_4091B7,"rgb(107, 122, 157)"
sub dword_4095C1,"rgb(107, 121, 158)"
mov dword_4124C0,"rgb(107, 120, 159)"
ptr loc_402D52+1,"rgb(107, 119, 160)"
ah 86h,"rgb(107, 118, 161)"
mov dword_410360,"rgb(107, 117, 162)"
800D4h 1080544h,"rgb(107, 116, 163)"
eax dword_40C49A,"rgb(107, 115, 164)"
eax dword_40A3EC,"rgb(107, 114, 165)"
edx 75BE431h,"rgb(107, 113, 166)"
mov dword_412480,"rgb(107, 112, 167)"
ptr loc_402C26+1,"rgb(107, 111, 168)"
mov dword_411B28,"rgb(107, 110, 169)"
81h al,"rgb(106, 130, 150)"
jmp loc_4016BD,"rgb(106, 129, 151)"
eax dword_40C69E,"rgb(106, 128, 152)"
edx 7F7F7F7Fh,"rgb(106, 127, 153)"
mov dword_413676,"rgb(106, 126, 154)"
mov dword_41366A,"rgb(106, 125, 155)"
mov dword_413664,"rgb(106, 124, 156)"
mov dword_4136B4,"rgb(106, 123, 157)"
jmp loc_401681,"rgb(106, 122, 158)"
edx 7308h,"rgb(106, 121, 159)"
dd 0C10307E1h,"rgb(106, 120, 160)"
jnz loc_4048C5,"rgb(106, 119, 161)"
mov dword_40E142,"rgb(106, 118, 162)"
mov dword_40E13E,"rgb(106, 117, 163)"
ah 14h,"rgb(106, 116, 164)"
call ds:__vbaVarIndexLoad,"rgb(106, 115, 165)"
call ds:__vbaUI1I2,"rgb(106, 114, 166)"
7F7Fh 7Fh,"rgb(106, 113, 167)"
mov dword_4136EC,"rgb(106, 112, 168)"
mov dword_4136E8,"rgb(106, 111, 169)"
mov dword_41374C,"rgb(106, 110, 170)"
ptr loc_402A41+1,"rgb(105, 131, 150)"
ptr loc_4029F0+4,"rgb(105, 130, 151)"
mov dword_4136AC,"rgb(105, 129, 152)"
mov dword_413748,"rgb(105, 128, 153)"
mov dword_4134F4,"rgb(105, 127, 154)"
eax dword_40F588,"rgb(105, 126, 155)"
jnz loc_404AF7,"rgb(105, 125, 156)"
ah 2Ch,"rgb(105, 124, 157)"
ah 26h,"rgb(105, 123, 158)"
eax dword_405410,"rgb(105, 122, 159)"
call ds:__vbaVarCopy,"rgb(105, 121, 160)"
call ds:__vbaRedimPreserve,"rgb(105, 120, 161)"
[ebp+var_BC] 4,"rgb(105, 119, 162)"
jmp loc_40168F,"rgb(105, 118, 163)"
ptr loc_402AF9+1,"rgb(105, 117, 164)"
ptr loc_402AF8+2,"rgb(105, 116, 165)"
ptr loc_402ABF+3,"rgb(105, 115, 166)"
ptr loc_402ABE+4,"rgb(105, 114, 167)"
ptr loc_402AB6+4,"rgb(105, 113, 168)"
eax dword_410224,"rgb(105, 112, 169)"
[ebp-8] 80h,"rgb(105, 111, 170)"
[ebp-8] 8007277Ch,"rgb(105, 110, 171)"
mov dword_413616,"rgb(104, 132, 150)"
call ds:dword_4011A8,"rgb(104, 131, 151)"
call ds:dword_4012CC,"rgb(104, 130, 152)"
mov dword_40D464,"rgb(104, 129, 153)"
ah 0DCh,"rgb(104, 128, 154)"
ah 0F6h,"rgb(104, 127, 155)"
ah 0F1h,"rgb(104, 126, 156)"
eax dword_4051A0,"rgb(104, 125, 157)"
ptr loc_4030BD+1,"rgb(104, 124, 158)"
7Dh eax,"rgb(104, 123, 159)"
call ds:__vbaVarAdd,"rgb(104, 122, 160)"
0A0000h 3,"rgb(104, 121, 161)"
mov dword_40E1DE,"rgb(104, 120, 162)"
mov dword_40E1D6,"rgb(104, 119, 163)"
mov dword_40E1D2,"rgb(104, 118, 164)"
ah 33h,"rgb(104, 117, 165)"
ah 32h,"rgb(104, 116, 166)"
mov dword_40D8A0,"rgb(104, 115, 167)"
mov dword_40CD4A,"rgb(104, 114, 168)"
short loc_410336,"rgb(104, 113, 169)"
dd 0BA000000h,"rgb(104, 112, 170)"
sub ds:dword_42C00C,"rgb(104, 111, 171)"
jnz loc_404E3B,"rgb(104, 110, 172)"
mov dword_40CE2A,"rgb(103, 133, 150)"
mov dword_40CE1E,"rgb(103, 132, 151)"
ah 13h,"rgb(103, 131, 152)"
7Dh al,"rgb(103, 130, 153)"
call ds:dword_4150B0,"rgb(103, 129, 154)"
call ds:off_401238,"rgb(103, 128, 155)"
call ds:rtcLowerCaseVar,"rgb(103, 127, 156)"
[ebp+450h] ebx,"rgb(103, 126, 157)"
mov dword_40CDFE,"rgb(103, 125, 158)"
ptr loc_4031E9+2,"rgb(103, 124, 159)"
ptr loc_402F76+2,"rgb(103, 123, 160)"
eax dword_409428,"rgb(103, 122, 161)"
mov dword_4101C4,"rgb(103, 121, 162)"
call ds:VarBoolFromI1,"rgb(103, 120, 163)"
80044h 1080345h,"rgb(103, 119, 164)"
jmp loc_401487,"rgb(103, 118, 165)"
call ds:dword_4012BC+8,"rgb(103, 117, 166)"
[ebp+var_B8] 8,"rgb(103, 116, 167)"
mov dword_40DB48,"rgb(103, 115, 168)"
mov dword_40D408,"rgb(103, 114, 169)"
sub dword_408BC4,"rgb(103, 113, 170)"
sub ds:dword_41DBB8,"rgb(103, 112, 171)"
sub ds:dword_414004,"rgb(103, 111, 172)"
jnz loc_404FEA,"rgb(103, 110, 173)"
mov dword_40DB40,"rgb(102, 134, 150)"
mov dword_40D8AC,"rgb(102, 133, 151)"
jmp loc_401481,"rgb(102, 132, 152)"
jmp loc_401444,"rgb(102, 131, 153)"
jmp loc_40142F,"rgb(102, 130, 154)"
jnz loc_404EBC,"rgb(102, 129, 155)"
jnz loc_404E8A,"rgb(102, 128, 156)"
short loc_10003DD9,"rgb(102, 127, 157)"
jmp loc_401493,"rgb(102, 126, 158)"
eax dword_4082DC,"rgb(102, 125, 159)"
call ds:VirtualLock,"rgb(102, 124, 160)"
[ebp+var_C0] 1,"rgb(102, 123, 161)"
ah 7Ah,"rgb(102, 122, 162)"
ah 78h,"rgb(102, 121, 163)"
ah 74h,"rgb(102, 120, 164)"
mov dword_410368,"rgb(102, 119, 165)"
ptr loc_402F80+1,"rgb(102, 118, 166)"
ptr loc_402F79+1,"rgb(102, 117, 167)"
ah 63h,"rgb(102, 116, 168)"
jmp ds:DragQueryFileW,"rgb(102, 115, 169)"
cx [ebp+var_1E],"rgb(102, 114, 170)"
4011687Eh 2,"rgb(102, 113, 171)"
call sub_10024849,"rgb(102, 112, 172)"
mov byte_44A516,"rgb(102, 111, 173)"
ptr loc_402FB7+1,"rgb(102, 110, 174)"
eax dword_408430,"rgb(101, 135, 150)"
ah 73h,"rgb(101, 134, 151)"
ah 65h,"rgb(101, 133, 152)"
mov dword_410224,"rgb(101, 132, 153)"
eax dword_40939C,"rgb(101, 131, 154)"
eax dword_4060A4,"rgb(101, 130, 155)"
ah 3Bh,"rgb(101, 129, 156)"
80000h 1080547h,"rgb(101, 128, 157)"
mov dword_40EFA8,"rgb(101, 127, 158)"
aRrt_0 db,"rgb(101, 126, 159)"
mov byte_44A51B,"rgb(101, 125, 160)"
mov byte_44A51A,"rgb(101, 124, 161)"
ptr loc_410348+1,"rgb(101, 123, 162)"
402480h 0,"rgb(101, 122, 163)"
edx ds:100B030h,"rgb(101, 121, 164)"
mov dword_40E4D2,"rgb(101, 120, 165)"
eax dword_4082CC,"rgb(101, 119, 166)"
eax dword_408450,"rgb(101, 118, 167)"
eax dword_4091A8,"rgb(101, 117, 168)"
eax dword_408220,"rgb(101, 116, 169)"
mov dword_40E7DF,"rgb(101, 115, 170)"
mov dword_40E7DB,"rgb(101, 114, 171)"
mov dword_40F1C8,"rgb(101, 113, 172)"
mov dword_40F1C4,"rgb(101, 112, 173)"
ah 48h,"rgb(101, 111, 174)"
0B8h al,"rgb(101, 110, 175)"
edx ds:5A5ADE3Ch,"rgb(100, 136, 150)"
call sub_40402B,"rgb(100, 135, 151)"
call sub_403FBB,"rgb(100, 134, 152)"
mov byte_44A515,"rgb(100, 133, 153)"
mov byte_44A514,"rgb(100, 132, 154)"
edx ds:5A5A6600h,"rgb(100, 131, 155)"
edx ds:5A5A65ECh,"rgb(100, 130, 156)"
edx ds:5A5A65DCh,"rgb(100, 129, 157)"
edx ds:5A5A65D8h,"rgb(100, 128, 158)"
mov byte_44A518,"rgb(100, 127, 159)"
mov byte_44A517,"rgb(100, 126, 160)"
4011682Bh 2,"rgb(100, 125, 161)"
40116862h 2,"rgb(100, 124, 162)"
ptr loc_410363+1,"rgb(100, 123, 163)"
call sub_403EE5,"rgb(100, 122, 164)"
call sub_403DBF,"rgb(100, 121, 165)"
call sub_403CD1,"rgb(100, 120, 166)"
call sub_403CAB,"rgb(100, 119, 167)"
ptr loc_410222+1,"rgb(100, 118, 168)"
ptr loc_410238+1,"rgb(100, 117, 169)"
ptr loc_410256+1,"rgb(100, 116, 170)"
call sub_403EC2,"rgb(100, 115, 171)"
call sub_404013,"rgb(100, 114, 172)"
mov byte_44A519,"rgb(100, 113, 173)"
cx [ebp+0Ch],"rgb(100, 112, 174)"
cx 98h,"rgb(100, 111, 175)"
short loc_41349D,"rgb(100, 110, 176)"
edx ds:5A5A6624h,"rgb(99, 137, 150)"
edx ds:5A5A65D4h,"rgb(99, 136, 151)"
call sub_404119,"rgb(99, 135, 152)"
call sub_404142,"rgb(99, 134, 153)"
mov byte_44E79B,"rgb(99, 133, 154)"
mov byte_44E79A,"rgb(99, 132, 155)"
mov byte_44E799,"rgb(99, 131, 156)"
mov byte_44E798,"rgb(99, 130, 157)"
mov byte_44E797,"rgb(99, 129, 158)"
mov byte_44E796,"rgb(99, 128, 159)"
[ebp+var_20] 0E7h,"rgb(99, 127, 160)"
edx ds:5A5A660Ch,"rgb(99, 126, 161)"
mov byte_44E793,"rgb(99, 125, 162)"
edx byte_452203,"rgb(99, 124, 163)"
edx byte_452201,"rgb(99, 123, 164)"
mov byte_44E789,"rgb(99, 122, 165)"
mov byte_44E788,"rgb(99, 121, 166)"
mov byte_44E787,"rgb(99, 120, 167)"
mov byte_44E786,"rgb(99, 119, 168)"
mov byte_44E781,"rgb(99, 118, 169)"
mov byte_44C2A5,"rgb(99, 117, 170)"
mov byte_44C2A4,"rgb(99, 116, 171)"
mov byte_44C2A3,"rgb(99, 115, 172)"
edx byte_47EC35,"rgb(99, 114, 173)"
mov byte_44C2A1,"rgb(99, 113, 174)"
mov byte_44E78E,"rgb(99, 112, 175)"
mov byte_44DFA2,"rgb(99, 111, 176)"
mov byte_44E79C,"rgb(99, 110, 177)"
mov byte_44E792,"rgb(98, 138, 150)"
mov byte_44E791,"rgb(98, 137, 151)"
mov byte_44E790,"rgb(98, 136, 152)"
mov byte_44E782,"rgb(98, 135, 153)"
mov byte_44F329,"rgb(98, 134, 154)"
mov byte_44E794,"rgb(98, 133, 155)"
mov byte_44F327,"rgb(98, 132, 156)"
eax [ebp+var_75],"rgb(98, 131, 157)"
cx [ebp+var_22],"rgb(98, 130, 158)"
sub [ebx+2Ch],"rgb(98, 129, 159)"
mov byte_449B43,"rgb(98, 128, 160)"
mov byte_449B42,"rgb(98, 127, 161)"
3Dh eax,"rgb(98, 126, 162)"
call sub_4046BF,"rgb(98, 125, 163)"
mov byte_44E795,"rgb(98, 124, 164)"
mov byte_44F328,"rgb(98, 123, 165)"
edx byte_477709,"rgb(98, 122, 166)"
edx byte_477706,"rgb(98, 121, 167)"
edx byte_477701,"rgb(98, 120, 168)"
mov byte_44C2A2,"rgb(98, 119, 169)"
402B78h 0FFFFFFFFh,"rgb(98, 118, 170)"
ptr loc_410310+1,"rgb(98, 117, 171)"
mov byte_44E78F,"rgb(98, 116, 172)"
mov byte_44C2A6,"rgb(98, 115, 173)"
[ebp+var_38] 469BBBC1h,"rgb(98, 114, 174)"
[edi+32h] ebx,"rgb(98, 113, 175)"
jz loc_401F49,"rgb(98, 112, 176)"
jz loc_402003,"rgb(98, 111, 177)"
edx ds:byte_456EA7,"rgb(98, 110, 178)"
mov byte_448385,"rgb(97, 139, 150)"
mov byte_44E78D,"rgb(97, 138, 151)"
mov byte_44E78C,"rgb(97, 137, 152)"
mov byte_44E78B,"rgb(97, 136, 153)"
mov byte_44E78A,"rgb(97, 135, 154)"
ptr loc_41027A+1,"rgb(97, 134, 155)"
call sub_403CE2,"rgb(97, 133, 156)"
mov byte_44E785,"rgb(97, 132, 157)"
mov byte_44E784,"rgb(97, 131, 158)"
mov byte_44E783,"rgb(97, 130, 159)"
edx byte_47770C,"rgb(97, 129, 160)"
mov byte_448387,"rgb(97, 128, 161)"
mov byte_448386,"rgb(97, 127, 162)"
cx 8Ah,"rgb(97, 126, 163)"
mov byte_449B44,"rgb(97, 125, 164)"
[ebp+var_80] 13h,"rgb(97, 124, 165)"
call sub_40441C,"rgb(97, 123, 166)"
jz loc_401A89,"rgb(97, 122, 167)"
short loc_413691,"rgb(97, 121, 168)"
jz loc_401F30,"rgb(97, 120, 169)"
jz loc_401EEE,"rgb(97, 119, 170)"
call sub_40458B,"rgb(97, 118, 171)"
mov byte_449B52,"rgb(97, 117, 172)"
mov byte_449B41,"rgb(97, 116, 173)"
eax [ebp+var_107C],"rgb(97, 115, 174)"
call sub_4045DC,"rgb(97, 114, 175)"
jz loc_401CFA,"rgb(97, 113, 176)"
jz loc_401943,"rgb(97, 112, 177)"
jz loc_401B06,"rgb(97, 111, 178)"
call sub_404275,"rgb(97, 110, 179)"
0B9h eax,"rgb(96, 140, 150)"
call sub_4042CA,"rgb(96, 139, 151)"
sub [ebx+23h],"rgb(96, 138, 152)"
short loc_4137F1,"rgb(96, 137, 153)"
eax [ebp+szBuf],"rgb(96, 136, 154)"
eax [ebp+szResName],"rgb(96, 135, 155)"
eax [ebp+uIDItem],"rgb(96, 134, 156)"
call sub_4047FC,"rgb(96, 133, 157)"
edx ds:SHSkipJunction,"rgb(96, 132, 158)"
edx ds:StartServiceA,"rgb(96, 131, 159)"
short loc_413794,"rgb(96, 130, 160)"
aMemmove db,"rgb(96, 129, 161)"
mov byte_448388,"rgb(96, 128, 162)"
mov byte_449B49,"rgb(96, 127, 163)"
mov byte_449B48,"rgb(96, 126, 164)"
mov byte_449B47,"rgb(96, 125, 165)"
mov byte_449B46,"rgb(96, 124, 166)"
mov byte_449B4C,"rgb(96, 123, 167)"
ptr loc_411499+1,"rgb(96, 122, 168)"
edx ds:72E59178h,"rgb(96, 121, 169)"
edx ds:AppendMenuA,"rgb(96, 120, 170)"
[esi-7Fh] ah,"rgb(96, 119, 171)"
jz loc_401BE6,"rgb(96, 118, 172)"
jz loc_401BE1,"rgb(96, 117, 173)"
cx 8Fh,"rgb(96, 116, 174)"
cx 83h,"rgb(96, 115, 175)"
edx ds:AddAuditAccessAceEx,"rgb(96, 114, 176)"
jz loc_401A7D,"rgb(96, 113, 177)"
jz loc_401A6C,"rgb(96, 112, 178)"
[ebx+6Fh] ebp,"rgb(96, 111, 179)"
edx byte_4339DC,"rgb(96, 110, 180)"
ptr loc_410180+1,"rgb(95, 141, 150)"
ptr loc_410188+1,"rgb(95, 140, 151)"
ptr loc_410185+5,"rgb(95, 139, 152)"
ptr loc_410185+1,"rgb(95, 138, 153)"
0BA000000h 4011687Eh,"rgb(95, 137, 154)"
short loc_4135EC,"rgb(95, 136, 155)"
mov byte_449B50,"rgb(95, 135, 156)"
mov byte_449B4F,"rgb(95, 134, 157)"
mov byte_449B4E,"rgb(95, 133, 158)"
call sub_4044AF,"rgb(95, 132, 159)"
