Term,RGB
fprem,"rgb(180, 150, 60)"
rcr byte,"rgb(180, 149, 61)"
ebp ax,"rgb(180, 148, 62)"
ecx [esp],"rgb(180, 147, 63)"
bh 2,"rgb(180, 146, 64)"
mm6 dword,"rgb(180, 145, 65)"
movsx cx,"rgb(180, 144, 66)"
setbe dl,"rgb(180, 143, 67)"
addsd xmm5,"rgb(180, 142, 68)"
divss xmm0,"rgb(180, 141, 69)"
psllq xmm1,"rgb(180, 140, 70)"
[edx] si,"rgb(180, 139, 71)"
cmova edi,"rgb(180, 138, 72)"
cx 1,"rgb(180, 137, 73)"
[edi] 3,"rgb(180, 136, 74)"
idiv ebp,"rgb(180, 135, 75)"
por mm6,"rgb(180, 134, 76)"
setl byte,"rgb(180, 133, 77)"
eax xmm4,"rgb(180, 132, 78)"
movlpd xmm4,"rgb(180, 131, 79)"
pinsrw xmm0,"rgb(180, 130, 80)"
movsx bx,"rgb(180, 129, 81)"
sal byte,"rgb(180, 128, 82)"
bl dh,"rgb(180, 127, 83)"
ax 6,"rgb(180, 126, 84)"
movd edx,"rgb(180, 125, 85)"
mulsd xmm5,"rgb(180, 124, 86)"
dl 6,"rgb(180, 123, 87)"
pmaddwd mm2,"rgb(180, 122, 88)"
movd mm4,"rgb(180, 121, 89)"
pshufd xmm1,"rgb(180, 120, 90)"
rol dx,"rgb(180, 149, 60)"
mm3 mm2,"rgb(180, 148, 61)"
[ecx] xmm0,"rgb(180, 147, 62)"
not ebp,"rgb(180, 146, 63)"
div byte,"rgb(180, 145, 64)"
bh cl,"rgb(180, 144, 65)"
inc ax,"rgb(180, 143, 66)"
subsd xmm4,"rgb(180, 142, 67)"
edi bx,"rgb(180, 141, 68)"
dx 9,"rgb(180, 140, 69)"
edx bp,"rgb(180, 139, 70)"
ch cl,"rgb(180, 138, 71)"
mm4 dword,"rgb(180, 137, 72)"
bl 6,"rgb(180, 136, 73)"
xmm1 3,"rgb(180, 135, 74)"
[edi] bh,"rgb(180, 134, 75)"
movapd xmm7,"rgb(180, 133, 76)"
f2xm1,"rgb(180, 132, 77)"
fcomp dword,"rgb(180, 131, 78)"
cvttss2si eax,"rgb(180, 130, 79)"
setle cl,"rgb(180, 129, 80)"
pmaddwd mm7,"rgb(180, 128, 81)"
dh 8,"rgb(180, 127, 82)"
cmovg ecx,"rgb(180, 126, 83)"
movd mm5,"rgb(180, 125, 84)"
mm7 8,"rgb(180, 124, 85)"
[edi] mm6,"rgb(180, 123, 86)"
paddd mm3,"rgb(180, 122, 87)"
mov es,"rgb(180, 121, 88)"
si di,"rgb(180, 120, 89)"
mm3 mm4,"rgb(180, 148, 60)"
cmp bh,"rgb(180, 147, 61)"
ch dl,"rgb(180, 146, 62)"
mm5 dword,"rgb(180, 145, 63)"
[esi] dx,"rgb(180, 144, 64)"
movapd xmm4,"rgb(180, 143, 65)"
movd xmm1,"rgb(180, 142, 66)"
pxor mm7,"rgb(180, 141, 67)"
ax 5,"rgb(180, 140, 68)"
eax bp,"rgb(180, 139, 69)"
mm1 8,"rgb(180, 138, 70)"
sar bl,"rgb(180, 137, 71)"
mulss xmm2,"rgb(180, 136, 72)"
pmaddwd mm3,"rgb(180, 135, 73)"
faddp st(4),"rgb(180, 134, 74)"
sar al,"rgb(180, 133, 75)"
neg di,"rgb(180, 132, 76)"
movd mm7,"rgb(180, 131, 77)"
psrld mm6,"rgb(180, 130, 78)"
andpd xmm1,"rgb(180, 129, 79)"
mm3 mm6,"rgb(180, 128, 80)"
fcom st(2),"rgb(180, 127, 81)"
cx 2,"rgb(180, 126, 82)"
cl bh,"rgb(180, 125, 83)"
psubw mm0,"rgb(180, 124, 84)"
punpckldq mm0,"rgb(180, 123, 85)"
ebp 0,"rgb(180, 122, 86)"
ebx dx,"rgb(180, 121, 87)"
cmovg edi,"rgb(180, 120, 88)"
cl dh,"rgb(180, 147, 60)"
[ebx] 3,"rgb(180, 146, 61)"
bh al,"rgb(180, 145, 62)"
psrlq mm3,"rgb(180, 144, 63)"
repe cmpsw,"rgb(180, 143, 64)"
fdivr qword,"rgb(180, 142, 65)"
fiadd dword,"rgb(180, 141, 66)"
shr dx,"rgb(180, 140, 67)"
movd ecx,"rgb(180, 139, 68)"
paddw mm3,"rgb(180, 138, 69)"
fldlg2,"rgb(180, 137, 70)"
fsubr qword,"rgb(180, 136, 71)"
punpcklbw mm5,"rgb(180, 135, 72)"
psrlq xmm1,"rgb(180, 134, 73)"
[ebx] 4,"rgb(180, 133, 74)"
ecx xmm1,"rgb(180, 132, 75)"
fldln2,"rgb(180, 131, 76)"
shl ah,"rgb(180, 130, 77)"
packuswb mm5,"rgb(180, 129, 78)"
fcom qword,"rgb(180, 128, 79)"
eax mm0,"rgb(180, 127, 80)"
edx di,"rgb(180, 126, 81)"
psubw mm1,"rgb(180, 125, 82)"
shl bx,"rgb(180, 124, 83)"
rol cl,"rgb(180, 123, 84)"
addsd xmm6,"rgb(180, 122, 85)"
andpd xmm3,"rgb(180, 121, 86)"
xorpd xmm6,"rgb(180, 120, 87)"
cmova edx,"rgb(180, 146, 60)"
pshufd xmm4,"rgb(180, 145, 61)"
bts dword,"rgb(180, 144, 62)"
setl bl,"rgb(180, 143, 63)"
bl ch,"rgb(180, 142, 64)"
[esp] 2,"rgb(180, 141, 65)"
esp ebx,"rgb(180, 140, 66)"
edi bl,"rgb(180, 139, 67)"
packuswb mm0,"rgb(180, 138, 68)"
rdtsc,"rgb(180, 137, 69)"
ebp dx,"rgb(180, 136, 70)"
movss xmm3,"rgb(180, 135, 71)"
cmovle esi,"rgb(180, 134, 72)"
mm0 1,"rgb(180, 133, 73)"
bl ah,"rgb(180, 132, 74)"
inc cx,"rgb(180, 131, 75)"
eax mm1,"rgb(180, 130, 76)"
psraw mm5,"rgb(180, 129, 77)"
cmova ecx,"rgb(180, 128, 78)"
psubd xmm1,"rgb(180, 127, 79)"
psllq mm0,"rgb(180, 126, 80)"
pand mm4,"rgb(180, 125, 81)"
por mm2,"rgb(180, 124, 82)"
pmullw mm1,"rgb(180, 123, 83)"
fimul dword,"rgb(180, 122, 84)"
rol ax,"rgb(180, 121, 85)"
si cx,"rgb(180, 120, 86)"
bx 8,"rgb(180, 145, 60)"
psraw mm0,"rgb(180, 144, 61)"
sar bh,"rgb(180, 143, 62)"
pmullw mm0,"rgb(180, 142, 63)"
pand mm6,"rgb(180, 141, 64)"
psrlw mm1,"rgb(180, 140, 65)"
pxor mm1,"rgb(180, 139, 66)"
cl ch,"rgb(180, 138, 67)"
fldl2e,"rgb(180, 137, 68)"
edx ah,"rgb(180, 136, 69)"
fcomp st(2),"rgb(180, 135, 70)"
psubd xmm2,"rgb(180, 134, 71)"
packuswb mm2,"rgb(180, 133, 72)"
por mm4,"rgb(180, 132, 73)"
[esi] 7,"rgb(180, 131, 74)"
psllq mm4,"rgb(180, 130, 75)"
cx 4,"rgb(180, 129, 76)"
dx bp,"rgb(180, 128, 77)"
mulss xmm1,"rgb(180, 127, 78)"
[esp] 8,"rgb(180, 126, 79)"
psrlq xmm0,"rgb(180, 125, 80)"
and si,"rgb(180, 124, 81)"
cmovg ebx,"rgb(180, 123, 82)"
bx di,"rgb(180, 122, 83)"
bh dh,"rgb(180, 121, 84)"
mulsd xmm7,"rgb(180, 120, 85)"
pshufd xmm5,"rgb(180, 144, 60)"
punpckhbw mm3,"rgb(180, 143, 61)"
ecx dh,"rgb(180, 142, 62)"
dx 1,"rgb(180, 141, 63)"
mulpd xmm1,"rgb(180, 140, 64)"
orpd xmm0,"rgb(180, 139, 65)"
di 1,"rgb(180, 138, 66)"
fpatan,"rgb(180, 137, 67)"
cx 5,"rgb(180, 136, 68)"
sar dl,"rgb(180, 135, 69)"
ebp 9,"rgb(180, 134, 70)"
mulpd xmm6,"rgb(180, 133, 71)"
si dx,"rgb(180, 132, 72)"
pand mm2,"rgb(180, 131, 73)"
or bx,"rgb(180, 130, 74)"
punpckhdq mm7,"rgb(180, 129, 75)"
psllq mm2,"rgb(180, 128, 76)"
ch 6,"rgb(180, 127, 77)"
punpcklbw mm7,"rgb(180, 126, 78)"
pmullw mm3,"rgb(180, 125, 79)"
mm7 dword,"rgb(180, 124, 80)"
eax mm4,"rgb(180, 123, 81)"
[edi] 6,"rgb(180, 122, 82)"
punpckhbw mm4,"rgb(180, 121, 83)"
punpckhdq mm3,"rgb(180, 120, 84)"
subsd xmm5,"rgb(180, 143, 60)"
psubw mm3,"rgb(180, 142, 61)"
pshufd xmm6,"rgb(180, 141, 62)"
pxor mm3,"rgb(180, 140, 63)"
psraw mm4,"rgb(180, 139, 64)"
into,"rgb(180, 138, 65)"
psubw mm5,"rgb(180, 137, 66)"
[edi] edi,"rgb(180, 136, 67)"
movd xmm3,"rgb(180, 135, 68)"
bx dx,"rgb(180, 134, 69)"
pand mm7,"rgb(180, 133, 70)"
dx cl,"rgb(180, 132, 71)"
psrlq mm2,"rgb(180, 131, 72)"
packuswb mm3,"rgb(180, 130, 73)"
fidiv dword,"rgb(180, 129, 74)"
comiss xmm3,"rgb(180, 128, 75)"
packuswb mm4,"rgb(180, 127, 76)"
fdivr dword,"rgb(180, 126, 77)"
edx xmm6,"rgb(180, 125, 78)"
di bx,"rgb(180, 124, 79)"
[esp] 4,"rgb(180, 123, 80)"
pand mm1,"rgb(180, 122, 81)"
bx 1,"rgb(180, 121, 82)"
bswap esi,"rgb(180, 120, 83)"
pinsrw xmm2,"rgb(180, 142, 60)"
setle dl,"rgb(180, 141, 61)"
ecx ch,"rgb(180, 140, 62)"
[esi] esi,"rgb(180, 139, 63)"
not bl,"rgb(180, 138, 64)"
psrlw mm7,"rgb(180, 137, 65)"
pmovmskb ecx,"rgb(180, 136, 66)"
psrlq mm0,"rgb(180, 135, 67)"
addsd xmm7,"rgb(180, 134, 68)"
cmovns ecx,"rgb(180, 133, 69)"
eax ah,"rgb(180, 132, 70)"
mulpd xmm0,"rgb(180, 131, 71)"
mulpd xmm2,"rgb(180, 130, 72)"
ax 7,"rgb(180, 129, 73)"
sub dh,"rgb(180, 128, 74)"
cmovbe ecx,"rgb(180, 127, 75)"
cmovbe edi,"rgb(180, 126, 76)"
cmovl edx,"rgb(180, 125, 77)"
mm5 mm2,"rgb(180, 124, 78)"
sub bx,"rgb(180, 123, 79)"
cx 3,"rgb(180, 122, 80)"
cvttss2si ecx,"rgb(180, 121, 81)"
xmm2 edx,"rgb(180, 120, 82)"
or si,"rgb(180, 141, 60)"
xmm1 eax,"rgb(180, 140, 61)"
fldpi,"rgb(180, 139, 62)"
xmm1 ecx,"rgb(180, 138, 63)"
movapd xmm5,"rgb(180, 137, 64)"
xmm0 ecx,"rgb(180, 136, 65)"
xmm2 3,"rgb(180, 135, 66)"
psrld mm7,"rgb(180, 134, 67)"
mm0 8,"rgb(180, 133, 68)"
bx 3,"rgb(180, 132, 69)"
esp esi,"rgb(180, 131, 70)"
bp dx,"rgb(180, 130, 71)"
dx 2,"rgb(180, 129, 72)"
btr dword,"rgb(180, 128, 73)"
si 8,"rgb(180, 127, 74)"
mm4 8,"rgb(180, 126, 75)"
psraw mm7,"rgb(180, 125, 76)"
punpckldq mm4,"rgb(180, 124, 77)"
cmovb edi,"rgb(180, 123, 78)"
punpckldq mm1,"rgb(180, 122, 79)"
andpd xmm4,"rgb(180, 121, 80)"
addpd xmm7,"rgb(180, 120, 81)"
[eax] xmm0,"rgb(180, 140, 60)"
[edi] mm2,"rgb(180, 139, 61)"
punpcklwd mm7,"rgb(180, 138, 62)"
punpckhdq mm1,"rgb(180, 137, 63)"
shl dx,"rgb(180, 136, 64)"
[eax] bp,"rgb(180, 135, 65)"
psllq mm3,"rgb(180, 134, 66)"
[edx] bx,"rgb(180, 133, 67)"
packuswb mm1,"rgb(180, 132, 68)"
bsf eax,"rgb(180, 131, 69)"
cmovbe ebx,"rgb(180, 130, 70)"
psrlq mm4,"rgb(180, 129, 71)"
por mm5,"rgb(180, 128, 72)"
setb byte,"rgb(180, 127, 73)"
psraw mm6,"rgb(180, 126, 74)"
esi bx,"rgb(180, 125, 75)"
bx cl,"rgb(180, 124, 76)"
mm6 8,"rgb(180, 123, 77)"
bswap ebp,"rgb(180, 122, 78)"
and di,"rgb(180, 121, 79)"
[ecx] ecx,"rgb(180, 120, 80)"
ecx bp,"rgb(180, 139, 60)"
[edi] 5,"rgb(180, 138, 61)"
shl ch,"rgb(180, 137, 62)"
psubw mm6,"rgb(180, 136, 63)"
bp ax,"rgb(180, 135, 64)"
psrlq mm5,"rgb(180, 134, 65)"
xmm3 ecx,"rgb(180, 133, 66)"
setns al,"rgb(180, 132, 67)"
por mm7,"rgb(180, 131, 68)"
cmp esp,"rgb(180, 130, 69)"
psllq mm6,"rgb(180, 129, 70)"
bh 4,"rgb(180, 128, 71)"
subss xmm1,"rgb(180, 127, 72)"
xmm0 3,"rgb(180, 126, 73)"
pextrw ecx,"rgb(180, 125, 74)"
movd xmm2,"rgb(180, 124, 75)"
pand mm3,"rgb(180, 123, 76)"
di bp,"rgb(180, 122, 77)"
inc bx,"rgb(180, 121, 78)"
psubw mm7,"rgb(180, 120, 79)"
di cx,"rgb(180, 138, 60)"
bx 4,"rgb(180, 137, 61)"
setle bl,"rgb(180, 136, 62)"
imul bp,"rgb(180, 135, 63)"
edi ah,"rgb(180, 134, 64)"
[edi] 7,"rgb(180, 133, 65)"
mulpd xmm3,"rgb(180, 132, 66)"
setle byte,"rgb(180, 131, 67)"
ecx xmm4,"rgb(180, 130, 68)"
di 3,"rgb(180, 129, 69)"
fistp word,"rgb(180, 128, 70)"
di dx,"rgb(180, 127, 71)"
ebx si,"rgb(180, 126, 72)"
psrld mm3,"rgb(180, 125, 73)"
bx si,"rgb(180, 124, 74)"
eax -5,"rgb(180, 123, 75)"
psraw mm2,"rgb(180, 122, 76)"
punpckhdq mm6,"rgb(180, 121, 77)"
cx bp,"rgb(180, 120, 78)"
esi di,"rgb(180, 137, 60)"
rol cx,"rgb(180, 136, 61)"
edx dh,"rgb(180, 135, 62)"
fsub st(1),"rgb(180, 134, 63)"
por mm3,"rgb(180, 133, 64)"
sar ch,"rgb(180, 132, 65)"
[ebx] bh,"rgb(180, 131, 66)"
si 1,"rgb(180, 130, 67)"
xorpd xmm7,"rgb(180, 129, 68)"
xor si,"rgb(180, 128, 69)"
mm2 3,"rgb(180, 127, 70)"
ebp si,"rgb(180, 126, 71)"
eax -8,"rgb(180, 125, 72)"
[ebx] 6,"rgb(180, 124, 73)"
pxor mm0,"rgb(180, 123, 74)"
bx 2,"rgb(180, 122, 75)"
andpd xmm7,"rgb(180, 121, 76)"
movss xmm7,"rgb(180, 120, 77)"
addpd xmm1,"rgb(180, 136, 60)"
xor di,"rgb(180, 135, 61)"
[esi] bp,"rgb(180, 134, 62)"
edi bp,"rgb(180, 133, 63)"
bt ax,"rgb(180, 132, 64)"
subsd xmm7,"rgb(180, 131, 65)"
sub di,"rgb(180, 130, 66)"
rol ch,"rgb(180, 129, 67)"
xchg al,"rgb(180, 128, 68)"
ebp bx,"rgb(180, 127, 69)"
punpckldq mm7,"rgb(180, 126, 70)"
di 2,"rgb(180, 125, 71)"
fdivrp st(2),"rgb(180, 124, 72)"
rcr dword,"rgb(180, 123, 73)"
fsubr st(2),"rgb(180, 122, 74)"
ficom dword,"rgb(180, 121, 75)"
xmm7 eax,"rgb(180, 120, 76)"
[esi] xmm0,"rgb(180, 135, 60)"
shr bx,"rgb(180, 134, 61)"
mm3 8,"rgb(180, 133, 62)"
xmm3 0,"rgb(180, 132, 63)"
pmullw mm2,"rgb(180, 131, 64)"
pmullw mm6,"rgb(180, 130, 65)"
punpckldq mm5,"rgb(180, 129, 66)"
ebx bp,"rgb(180, 128, 67)"
di 8,"rgb(180, 127, 68)"
ebx ah,"rgb(180, 126, 69)"
si 9,"rgb(180, 125, 70)"
ebp dl,"rgb(180, 124, 71)"
and bp,"rgb(180, 123, 72)"
mulss xmm5,"rgb(180, 122, 73)"
psraw mm3,"rgb(180, 121, 74)"
fptan,"rgb(180, 120, 75)"
[ebx] bp,"rgb(180, 134, 60)"
movd xmm7,"rgb(180, 133, 61)"
bt cx,"rgb(180, 132, 62)"
psllq mm1,"rgb(180, 131, 63)"
not ax,"rgb(180, 130, 64)"
not ch,"rgb(180, 129, 65)"
rol al,"rgb(180, 128, 66)"
[edx] 8,"rgb(180, 127, 67)"
xmm7 0,"rgb(180, 126, 68)"
fisub dword,"rgb(180, 125, 69)"
fdiv st(1),"rgb(180, 124, 70)"
mm2 1,"rgb(180, 123, 71)"
[eax] esp,"rgb(180, 122, 72)"
cvtdq2pd xmm0,"rgb(180, 121, 73)"
fdivp st(2),"rgb(180, 120, 74)"
xorpd xmm2,"rgb(180, 133, 60)"
psrlq xmm2,"rgb(180, 132, 61)"
esp edi,"rgb(180, 131, 62)"
shl cx,"rgb(180, 130, 63)"
[ecx] 9,"rgb(180, 129, 64)"
ebx dh,"rgb(180, 128, 65)"
punpckldq mm3,"rgb(180, 127, 66)"
mm1 2,"rgb(180, 126, 67)"
movss xmm6,"rgb(180, 125, 68)"
psrlq xmm3,"rgb(180, 124, 69)"
cvtsd2si eax,"rgb(180, 123, 70)"
mov ss,"rgb(180, 122, 71)"
fcomp st(3),"rgb(180, 121, 72)"
pmullw mm7,"rgb(180, 120, 73)"
imul cx,"rgb(180, 132, 60)"
imul bl,"rgb(180, 131, 61)"
fmul st(3),"rgb(180, 130, 62)"
btr esi,"rgb(180, 129, 63)"
di 9,"rgb(180, 128, 64)"
bp 1,"rgb(180, 127, 65)"
xor bp,"rgb(180, 126, 66)"
dx 5,"rgb(180, 125, 67)"
cmovge edx,"rgb(180, 124, 68)"
bx 5,"rgb(180, 123, 69)"
subss xmm2,"rgb(180, 122, 70)"
xmm6 edi,"rgb(180, 121, 71)"
eax ch,"rgb(180, 120, 72)"
imul ax,"rgb(180, 131, 60)"
inc dx,"rgb(180, 130, 61)"
psrlw mm0,"rgb(180, 129, 62)"
pxor mm5,"rgb(180, 128, 63)"
cx 7,"rgb(180, 127, 64)"
orpd xmm2,"rgb(180, 126, 65)"
pmullw mm5,"rgb(180, 125, 66)"
pslld mm7,"rgb(180, 124, 67)"
psllw mm6,"rgb(180, 123, 68)"
bswap edi,"rgb(180, 122, 69)"
sets dl,"rgb(180, 121, 70)"
fdiv st(2),"rgb(180, 120, 71)"
movups xmm4,"rgb(180, 130, 60)"
not byte,"rgb(180, 129, 61)"
xmm7 edx,"rgb(180, 128, 62)"
[edi] mm1,"rgb(180, 127, 63)"
cx 6,"rgb(180, 126, 64)"
esp esp,"rgb(180, 125, 65)"
bp 8,"rgb(180, 124, 66)"
ecx -8,"rgb(180, 123, 67)"
subpd xmm0,"rgb(180, 122, 68)"
xmm6 3,"rgb(180, 121, 69)"
esp edx,"rgb(180, 120, 70)"
dx 4,"rgb(180, 129, 60)"
ebp bl,"rgb(180, 128, 61)"
movss xmm4,"rgb(180, 127, 62)"
di 4,"rgb(180, 126, 63)"
sets cl,"rgb(180, 125, 64)"
cbw,"rgb(180, 124, 65)"
psrlw mm2,"rgb(180, 123, 66)"
les ebp,"rgb(180, 122, 67)"
dh 3,"rgb(180, 121, 68)"
ebx di,"rgb(180, 120, 69)"
ebp cx,"rgb(180, 128, 60)"
pcmpeqd xmm4,"rgb(180, 127, 61)"
orpd xmm4,"rgb(180, 126, 62)"
xmm7 ecx,"rgb(180, 125, 63)"
xor cx,"rgb(180, 124, 64)"
not cx,"rgb(180, 123, 65)"
rol si,"rgb(180, 122, 66)"
ebx -8,"rgb(180, 121, 67)"
rol bl,"rgb(180, 120, 68)"
inc si,"rgb(180, 127, 60)"
inc dh,"rgb(180, 126, 61)"
imul di,"rgb(180, 125, 62)"
fidivr dword,"rgb(180, 124, 63)"
ch 3,"rgb(180, 123, 64)"
si bp,"rgb(180, 122, 65)"
rcr al,"rgb(180, 121, 66)"
ptr es:[ecx],"rgb(180, 120, 67)"
edx [esp],"rgb(180, 126, 60)"
movups xmm5,"rgb(180, 125, 61)"
mm2 8,"rgb(180, 124, 62)"
mm3 2,"rgb(180, 123, 63)"
comiss xmm5,"rgb(180, 122, 64)"
bx bp,"rgb(180, 121, 65)"
bp 2,"rgb(180, 120, 66)"
btr ebp,"rgb(180, 125, 60)"
fsubrp st(6),"rgb(180, 124, 61)"
inc di,"rgb(180, 123, 62)"
fsub st(2),"rgb(180, 122, 63)"
divss xmm2,"rgb(180, 121, 64)"
bx 9,"rgb(180, 120, 65)"
[eax] xmm1,"rgb(180, 124, 60)"
eax bh,"rgb(180, 123, 61)"
bx 6,"rgb(180, 122, 62)"
[edx] esp,"rgb(180, 121, 63)"
fsubp st(4),"rgb(180, 120, 64)"
[edx] xmm0,"rgb(180, 123, 60)"
[ebx] esp,"rgb(180, 122, 61)"
ch 5,"rgb(180, 121, 62)"
mm3 5,"rgb(180, 120, 63)"
mm6 5,"rgb(180, 122, 60)"
si 2,"rgb(180, 121, 61)"
subss xmm3,"rgb(180, 120, 62)"
mm7 5,"rgb(180, 121, 60)"
ebx ch,"rgb(180, 120, 61)"
[edx] 9,"rgb(180, 120, 60)"
